Feature,DoF,P Value,Chi Square,Is Significant
n1,1,0.086069,2.946405,0
s7,1,0.102554,2.665369,0
p2,1,0.125648,2.34546,0
p1,1,0.168689,1.89456,0
a6,1,0.178767,1.807843,0
s3,1,0.19639,1.669018,0
s2,1,0.220712,1.499734,0
v4,1,0.267437,1.229844,0
p9,1,0.267437,1.229844,0
p7,1,0.272256,1.205344,0
p6,1,0.275548,1.188916,0
a7,1,0.326044,0.964545,0
u1,1,0.326044,0.964545,0
v2,1,0.328068,0.956509,0
d3,1,0.379493,0.772343,0
p8,1,0.390797,0.736462,0
s8,1,0.432894,0.615046,0
p4,1,0.451655,0.566495,0
b4,1,0.476683,0.506443,0
n5,1,0.483011,0.492057,0
s6,1,0.495856,0.463795,0
a4,1,0.522075,0.409793,0
v1,1,0.522075,0.409793,0
a5,1,0.525206,0.403659,0
v3,1,0.567827,0.326332,0
n2,1,0.601598,0.272593,0
p3,1,0.664451,0.188162,0
b5,1,0.722882,0.125748,0
u2,1,0.763441,0.09058,0
a2,1,0.774093,0.082383,0
b2,1,0.854403,0.033673,0
b3,1,0.854403,0.033673,0
a3,1,0.860434,0.030913,0
u3,1,0.901694,0.015257,0
n3,1,0.906855,0.01369,0
n6,1,0.959166,0.002622,0
