Feature,DoF,P Value,Chi Square,Is Significant
r3,1,0.0,26.271648,1
n6,1,4.3e-05,16.753931,1
p8,1,5.7e-05,16.209206,1
p2,1,0.000164,14.209079,1
p9,1,0.000206,13.771913,1
r4,1,0.000388,12.590418,1
v4,1,0.003405,8.57678,1
p4,1,0.005244,7.793199,1
n5,1,0.00548,7.713881,1
n4,1,0.006369,7.44283,1
p3,1,0.021411,5.292996,0
p12,1,0.026983,4.891898,0
p7,1,0.030178,4.699114,0
a6,1,0.037449,4.329854,0
s1,1,0.044065,4.054054,0
v2,1,0.044636,4.032327,0
d2,1,0.061199,3.504587,0
v1,1,0.072007,3.236657,0
a5,1,0.084294,2.980108,0
s4,1,0.100075,2.704351,0
p5,1,0.143437,2.140697,0
b3,1,0.150412,2.068064,0
b2,1,0.150412,2.068064,0
u2,1,0.153496,2.037157,0
a8,1,0.206053,1.598947,0
s5,1,0.234539,1.413122,0
v3,1,0.255258,1.294293,0
s2,1,0.281571,1.159491,0
a4,1,0.370631,0.801547,0
a1,1,0.434334,0.611207,0
r1,1,0.479534,0.499922,0
a7,1,0.49372,0.468409,0
d5,1,0.510891,0.432242,0
r2,1,0.515564,0.422757,0
b4,1,0.553169,0.35167,0
s6,1,0.572055,0.319256,0
d1,1,0.597508,0.278771,0
p1,1,0.631891,0.229505,0
d3,1,0.655367,0.199201,0
p6,1,0.698581,0.149953,0
a2,1,0.698753,0.149773,0
d4,1,0.726891,0.121986,0
s7,1,0.730313,0.118824,0
s3,1,0.760212,0.093149,0
n3,1,0.836938,0.042358,0
n1,1,0.854551,0.033604,0
u3,1,0.86536,0.028749,0
b5,1,0.874086,0.025113,0
s8,1,0.879284,0.023067,0
n2,1,0.93661,0.006325,0
u1,1,0.945642,0.004649,0
a3,1,0.988261,0.000216,0
