Feature,DoF,P Value,Chi Square,Is Significant
p11,1,0.13405,2.244965,0
u3,1,0.142632,2.149329,0
r3,1,0.208356,1.582815,0
a6,1,0.208509,1.581748,0
a7,1,0.210747,1.566285,0
r4,1,0.212998,1.55093,0
p3,1,0.222705,1.486853,0
r2,1,0.260321,1.267051,0
p9,1,0.273024,1.201488,0
n6,1,0.323503,0.974732,0
u1,1,0.33442,0.931706,0
r1,1,0.350775,0.870652,0
p2,1,0.364467,0.822443,0
d3,1,0.384662,0.755751,0
b5,1,0.40794,0.684797,0
a3,1,0.409146,0.681281,0
d2,1,0.43106,0.619965,0
n1,1,0.461749,0.541651,0
a1,1,0.476418,0.507052,0
d1,1,0.538676,0.377999,0
v2,1,0.56225,0.335824,0
s3,1,0.562586,0.335247,0
n2,1,0.602705,0.270936,0
p5,1,0.642473,0.215522,0
p8,1,0.650343,0.205468,0
n4,1,0.672993,0.178121,0
p7,1,0.699003,0.149511,0
p6,1,0.70788,0.140404,0
v4,1,0.715691,0.132659,0
s7,1,0.743217,0.10732,0
u2,1,0.770281,0.085268,0
b2,1,0.777653,0.079737,0
b3,1,0.777653,0.079737,0
s6,1,0.793018,0.068851,0
s4,1,0.799434,0.064556,0
d4,1,0.808053,0.059019,0
p4,1,0.812111,0.056503,0
v1,1,0.818255,0.052803,0
s1,1,0.827328,0.047581,0
a5,1,0.828129,0.047133,0
n5,1,0.865729,0.02859,0
n3,1,0.886316,0.02044,0
a8,1,0.901122,0.015437,0
s5,1,0.911758,0.012281,0
d5,1,0.921478,0.009717,0
s8,1,0.951476,0.003703,0
p1,1,0.954862,0.003204,0
b4,1,0.959437,0.002587,0
s2,1,0.965835,0.001835,0
p12,1,0.966499,0.001764,0
a2,1,0.972106,0.001223,0
a4,1,0.978299,0.00074,0
v3,1,0.985467,0.000332,0
