Feature,DoF,P Value,Chi Square,Is Significant
a8,1,0.252244,1.310833,0
s2,1,0.372374,0.795726,0
p12,1,0.516407,0.421062,0
p7,1,0.516407,0.421062,0
s8,1,0.553516,0.351056,0
s3,1,0.553516,0.351056,0
b3,1,0.553516,0.351056,0
d1,1,0.553516,0.351056,0
b2,1,0.553516,0.351056,0
b4,1,0.598802,0.276807,0
a2,1,0.635848,0.224213,0
a4,1,0.636982,0.222711,0
a1,1,0.636982,0.222711,0
a6,1,0.636982,0.222711,0
p3,1,0.636982,0.222711,0
b5,1,0.829454,0.046398,0
u1,1,0.829454,0.046398,0
p6,1,0.875975,0.024359,0
s5,1,0.900569,0.015611,0
p8,1,0.911008,0.012492,0
a7,1,0.911008,0.012492,0
s7,1,0.943209,0.005075,0
p4,1,0.943209,0.005075,0
n4,1,0.943209,0.005075,0
d5,1,0.943209,0.005075,0
d2,1,0.943209,0.005075,0
r1,1,0.943209,0.005075,0
p5,1,0.949272,0.004048,0
