Feature,DoF,P Value,Chi Square,Is Significant
s7,1,0.04076,4.185976,0
s2,1,0.104159,2.640684,0
p6,1,0.115613,2.475774,0
s8,1,0.159428,1.979648,0
s3,1,0.176504,1.826813,0
v2,1,0.189491,1.721567,0
u1,1,0.221778,1.492832,0
a6,1,0.225054,1.471851,0
s6,1,0.2442,1.356185,0
n1,1,0.255883,1.290894,0
p1,1,0.274237,1.19543,0
p2,1,0.301025,1.06965,0
p8,1,0.316643,1.002764,0
n5,1,0.325601,0.966316,0
p4,1,0.382233,0.763509,0
a4,1,0.395655,0.721491,0
v1,1,0.405207,0.69282,0
p7,1,0.436726,0.60487,0
a5,1,0.458479,0.549604,0
a7,1,0.491012,0.474308,0
p9,1,0.50985,0.434374,0
b4,1,0.555287,0.34793,0
n6,1,0.558725,0.341917,0
d3,1,0.576988,0.311129,0
u3,1,0.677415,0.17305,0
p3,1,0.682398,0.167439,0
v4,1,0.702384,0.146004,0
v3,1,0.70996,0.138317,0
u2,1,0.727897,0.121052,0
n3,1,0.831488,0.045281,0
a2,1,0.831931,0.04504,0
b5,1,0.862938,0.029803,0
b3,1,0.888535,0.019644,0
b2,1,0.888535,0.019644,0
a3,1,0.910101,0.012749,0
n2,1,0.935917,0.006465,0
