Feature,DoF,P Value,Chi Square,Is Significant
u1,1,0.021032,5.32413,0
b1,1,0.136655,2.21523,0
p2,1,0.165731,1.92114,0
n1,1,0.166464,1.914502,0
s6,1,0.183041,1.772759,0
s7,1,0.187863,1.734297,0
p6,1,0.20005,1.642012,0
v1,1,0.202717,1.622689,0
p9,1,0.222588,1.487607,0
a4,1,0.235295,1.408563,0
n5,1,0.246479,1.343153,0
v2,1,0.247873,1.33525,0
p7,1,0.266356,1.23542,0
s2,1,0.275605,1.188638,0
p8,1,0.281438,1.160131,0
a5,1,0.287032,1.13349,0
s8,1,0.330294,0.947744,0
n6,1,0.344745,0.892707,0
b3,1,0.367438,0.812309,0
b2,1,0.367438,0.812309,0
s3,1,0.375182,0.786429,0
p1,1,0.491139,0.47403,0
a2,1,0.511561,0.430874,0
v3,1,0.566939,0.32783,0
n3,1,0.611912,0.2574,0
n2,1,0.642347,0.215686,0
a6,1,0.687768,0.161512,0
p4,1,0.691721,0.157228,0
b4,1,0.803998,0.061592,0
b5,1,0.848607,0.036441,0
u2,1,0.858602,0.031739,0
d3,1,0.878799,0.023254,0
p3,1,0.89497,0.017429,0
a3,1,0.905437,0.014113,0
u3,1,0.97464,0.001011,0
a7,1,0.983095,0.000449,0
v4,1,0.989289,0.00018,0
