Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,29.137239,1
s5,1,0.004122,8.229328,1
s8,1,0.004959,7.894339,1
p2,1,0.01914,5.488713,0
s2,1,0.021873,5.255848,0
r4,1,0.046306,3.970421,0
s6,1,0.046727,3.955193,0
v4,1,0.054821,3.687528,0
p6,1,0.064857,3.408621,0
s7,1,0.068614,3.315859,0
n6,1,0.081991,3.024982,0
r1,1,0.084438,2.977341,0
p7,1,0.103947,2.643909,0
r2,1,0.117385,2.451874,0
v2,1,0.141998,2.156177,0
r3,1,0.157046,2.00244,0
v1,1,0.175757,1.833137,0
n2,1,0.230477,1.437917,0
a7,1,0.233498,1.419423,0
d3,1,0.244756,1.352991,0
p12,1,0.292537,1.107909,0
d5,1,0.294104,1.100739,0
d1,1,0.306187,1.047052,0
v3,1,0.306935,1.043819,0
d4,1,0.310142,1.030072,0
a3,1,0.34431,0.894318,0
p8,1,0.367151,0.813284,0
n3,1,0.371018,0.800253,0
b1,1,0.372904,0.793966,0
s4,1,0.394293,0.725662,0
a1,1,0.425356,0.635469,0
p4,1,0.43673,0.604859,0
u3,1,0.43706,0.603988,0
s3,1,0.479296,0.500466,0
n5,1,0.485041,0.487508,0
s1,1,0.522187,0.409573,0
n1,1,0.547049,0.362631,0
p5,1,0.576639,0.3117,0
a6,1,0.634867,0.225519,0
u2,1,0.644725,0.212616,0
d2,1,0.667878,0.184094,0
n4,1,0.683293,0.166443,0
u1,1,0.696616,0.152016,0
b2,1,0.725492,0.123291,0
b3,1,0.725492,0.123291,0
a5,1,0.73153,0.117712,0
p1,1,0.822152,0.050525,0
a4,1,0.856487,0.032706,0
p3,1,0.866352,0.028323,0
b4,1,0.876768,0.024046,0
b5,1,0.978599,0.00072,0
a8,1,0.982187,0.000499,0
a2,1,0.998812,2e-06,0
