Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,31.277984,1
p3,1,2e-06,22.951867,1
p7,1,2e-06,22.662376,1
n5,1,2e-06,22.579201,1
p2,1,9e-06,19.70302,1
p4,1,1.1e-05,19.258303,1
n4,1,4.4e-05,16.678988,1
s8,1,0.000411,12.480271,1
s7,1,0.000764,11.325511,1
p8,1,0.001242,10.426825,1
u3,1,0.001565,10.0,1
u2,1,0.001833,9.70974,1
a3,1,0.002122,9.440768,1
n6,1,0.004093,8.241909,1
a5,1,0.006731,7.343312,1
p6,1,0.011119,6.446155,0
s6,1,0.016319,5.768149,0
v1,1,0.017466,5.648895,0
s5,1,0.030693,4.670053,0
r4,1,0.032455,4.574314,0
v4,1,0.03267,4.56299,0
r3,1,0.033437,4.523279,0
p12,1,0.035579,4.417152,0
s2,1,0.037616,4.322289,0
s3,1,0.051346,3.796949,0
b5,1,0.052808,3.74999,0
s1,1,0.057104,3.619545,0
n1,1,0.095383,2.781098,0
p5,1,0.098919,2.722884,0
n3,1,0.114691,2.488364,0
r1,1,0.118456,2.437622,0
d3,1,0.129301,2.300874,0
a4,1,0.139302,2.185655,0
a1,1,0.14176,2.158752,0
s4,1,0.1888,1.726959,0
a7,1,0.197337,1.661978,0
d2,1,0.20198,1.628,0
d5,1,0.364011,0.824008,0
a8,1,0.413757,0.66798,0
d4,1,0.426869,0.631327,0
v3,1,0.463028,0.538564,0
b4,1,0.496183,0.46309,0
p1,1,0.508926,0.436275,0
r2,1,0.561895,0.336434,0
n2,1,0.568409,0.325352,0
v2,1,0.661042,0.19226,0
a6,1,0.663787,0.188956,0
b3,1,0.691408,0.157565,0
b2,1,0.691408,0.157565,0
d1,1,0.763728,0.090354,0
u1,1,0.787927,0.072363,0
a2,1,0.963739,0.002067,0
