Feature,DoF,P Value,Chi Square,Is Significant
p11,1,0.130795,2.283039,0
a6,1,0.179993,1.797678,0
u3,1,0.18516,1.755711,0
p3,1,0.227038,1.459324,0
a7,1,0.241449,1.372112,0
p2,1,0.247148,1.339354,0
n1,1,0.293813,1.102066,0
r3,1,0.335674,0.926884,0
r4,1,0.357046,0.848257,0
b5,1,0.369587,0.805051,0
r2,1,0.39111,0.735488,0
d3,1,0.427156,0.630545,0
n4,1,0.427219,0.630373,0
n6,1,0.438377,0.600527,0
a3,1,0.455506,0.556916,0
p6,1,0.499526,0.455944,0
p9,1,0.51804,0.417793,0
s6,1,0.528699,0.396892,0
r1,1,0.557884,0.343381,0
a1,1,0.587431,0.294375,0
u1,1,0.603579,0.269632,0
s2,1,0.693803,0.154999,0
n2,1,0.704534,0.143798,0
s8,1,0.708174,0.140108,0
s3,1,0.719478,0.128994,0
p4,1,0.720905,0.127627,0
p5,1,0.73062,0.118543,0
v4,1,0.732721,0.116628,0
v2,1,0.736219,0.113478,0
d2,1,0.757934,0.094984,0
u2,1,0.766003,0.08857,0
p8,1,0.804222,0.061448,0
d5,1,0.825341,0.0487,0
a4,1,0.826029,0.048311,0
p7,1,0.830455,0.045847,0
a2,1,0.885011,0.020915,0
b4,1,0.888636,0.019609,0
p1,1,0.904184,0.014491,0
s5,1,0.904453,0.014409,0
d1,1,0.918346,0.01051,0
n5,1,0.920883,0.009865,0
s4,1,0.926744,0.008453,0
s1,1,0.929886,0.007742,0
b2,1,0.937792,0.006091,0
b3,1,0.937792,0.006091,0
v1,1,0.944759,0.004801,0
d4,1,0.960448,0.002459,0
v3,1,0.960952,0.002397,0
s7,1,0.965141,0.00191,0
a8,1,0.974921,0.000988,0
a5,1,0.982901,0.000459,0
p12,1,0.983094,0.000449,0
n3,1,0.988326,0.000214,0
