Feature,DoF,P Value,Chi Square,Is Significant
p3,1,0.012358,6.258788,0
p7,1,0.012448,6.245909,0
p10,1,0.01572,5.833946,0
n4,1,0.039167,4.253612,0
n5,1,0.043946,4.058625,0
p4,1,0.051518,3.791358,0
p8,1,0.06415,3.426699,0
p2,1,0.117666,2.448119,0
p6,1,0.118585,2.435906,0
u3,1,0.139613,2.182224,0
a7,1,0.146454,2.108799,0
s8,1,0.149172,2.080697,0
a5,1,0.159495,1.979009,0
u2,1,0.188383,1.730217,0
r3,1,0.214444,1.54117,0
a3,1,0.222711,1.486818,0
a1,1,0.251456,1.315193,0
p5,1,0.264364,1.24576,0
n1,1,0.26585,1.238037,0
d3,1,0.283537,1.150059,0
b5,1,0.319053,0.992826,0
v1,1,0.32436,0.971285,0
a4,1,0.325158,0.968084,0
p9,1,0.329282,0.951718,0
n3,1,0.347293,0.883323,0
v4,1,0.360706,0.835434,0
s7,1,0.372928,0.793885,0
s4,1,0.382273,0.763378,0
r2,1,0.392347,0.731656,0
s1,1,0.394206,0.72593,0
r4,1,0.446446,0.579658,0
s3,1,0.471459,0.518554,0
d2,1,0.598541,0.277202,0
s2,1,0.622792,0.241963,0
a8,1,0.628518,0.234075,0
r1,1,0.636304,0.223609,0
n6,1,0.655132,0.199491,0
s6,1,0.657385,0.196716,0
a6,1,0.659346,0.194319,0
n2,1,0.686468,0.162935,0
p12,1,0.71099,0.13729,0
s5,1,0.743275,0.107269,0
b3,1,0.805905,0.060374,0
b2,1,0.805905,0.060374,0
a2,1,0.808004,0.05905,0
d4,1,0.809894,0.057871,0
u1,1,0.812672,0.05616,0
v3,1,0.827336,0.047576,0
d5,1,0.848569,0.03646,0
b4,1,0.860124,0.031052,0
d1,1,0.964246,0.002009,0
v2,1,0.967945,0.001615,0
p1,1,0.990314,0.000147,0
