Feature,DoF,P Value,Chi Square,Is Significant
p3,1,0.008355,6.955854,1
u3,1,0.013466,6.106773,0
s2,1,0.014922,5.92563,0
s6,1,0.015881,5.816006,0
r3,1,0.021302,5.301945,0
a6,1,0.021881,5.255234,0
s7,1,0.023684,5.117656,0
s5,1,0.024204,5.079924,0
p9,1,0.04969,3.851889,0
s8,1,0.052669,3.754396,0
r4,1,0.095812,2.773915,0
n1,1,0.145273,2.121192,0
a1,1,0.17916,1.804575,0
p4,1,0.187342,1.7384,0
p8,1,0.210051,1.571071,0
p6,1,0.233592,1.418854,0
r2,1,0.238389,1.390095,0
s4,1,0.240543,1.377411,0
n5,1,0.252342,1.310293,0
d5,1,0.283748,1.149052,0
p1,1,0.326588,0.962381,0
a7,1,0.340507,0.908521,0
d3,1,0.367525,0.812017,0
n6,1,0.379952,0.770859,0
v2,1,0.381099,0.767152,0
u4,1,0.388139,0.744766,0
u1,1,0.401924,0.702561,0
p2,1,0.429571,0.623983,0
u2,1,0.43825,0.60086,0
p7,1,0.454125,0.560337,0
n4,1,0.462708,0.539337,0
p5,1,0.473022,0.514908,0
n2,1,0.492114,0.4719,0
p12,1,0.512563,0.428832,0
r1,1,0.516969,0.419936,0
v1,1,0.527322,0.399549,0
b4,1,0.569935,0.322792,0
a4,1,0.57426,0.315607,0
b5,1,0.580091,0.306087,0
b2,1,0.633886,0.226828,0
b3,1,0.633886,0.226828,0
a5,1,0.67884,0.171434,0
v3,1,0.685056,0.16449,0
a2,1,0.688181,0.161062,0
s3,1,0.699727,0.148756,0
a8,1,0.716131,0.13223,0
a3,1,0.751464,0.100305,0
v4,1,0.758114,0.094839,0
d2,1,0.785369,0.074163,0
s1,1,0.84798,0.036748,0
d1,1,0.856166,0.032854,0
n3,1,0.903612,0.014665,0
d4,1,0.928885,0.007965,0
