Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,339.91609,1
p2,1,0.0,99.924916,1
r3,1,0.0,91.511575,1
r4,1,0.0,79.726103,1
n6,1,0.0,76.001232,1
v4,1,0.0,68.156621,1
p8,1,0.0,46.559063,1
p7,1,0.0,46.401626,1
s8,1,0.0,35.80805,1
n5,1,0.0,33.038003,1
p4,1,0.0,30.302938,1
s6,1,0.0,25.36721,1
r1,1,1e-06,24.809005,1
n4,1,1e-06,24.270132,1
v2,1,1e-06,23.160064,1
b1,1,2e-06,22.218606,1
r2,1,2e-06,22.193679,1
v1,1,2e-06,22.178772,1
s5,1,2.2e-05,17.985091,1
p6,1,2.4e-05,17.828042,1
s2,1,3.5e-05,17.151435,1
s7,1,3.7e-05,17.021193,1
p3,1,0.000101,15.115932,1
a5,1,0.000225,13.609586,1
s1,1,0.000287,13.156162,1
d4,1,0.000884,11.055766,1
p12,1,0.001094,10.662119,1
d1,1,0.001194,10.499652,1
d5,1,0.001674,9.87662,1
a6,1,0.002427,9.19484,1
a3,1,0.002825,8.91715,1
v3,1,0.003534,8.509054,1
n2,1,0.004135,8.223429,1
u2,1,0.004408,8.107689,1
a7,1,0.006672,7.359244,1
p5,1,0.007766,7.086578,1
s3,1,0.007921,7.05121,1
d3,1,0.009962,6.641662,1
n3,1,0.016954,5.701122,0
u3,1,0.030272,4.693751,0
a1,1,0.044761,4.027635,0
u1,1,0.269942,1.217041,0
a8,1,0.306537,1.045536,0
b5,1,0.38035,0.769571,0
b4,1,0.384411,0.756548,0
b3,1,0.403483,0.697921,0
b2,1,0.403483,0.697921,0
n1,1,0.413009,0.670123,0
a4,1,0.550288,0.356801,0
u4,1,0.739526,0.110544,0
a2,1,0.743738,0.106869,0
s4,1,0.875434,0.024574,0
d2,1,0.970073,0.001407,0
p1,1,0.988244,0.000217,0
