Feature,DoF,P Value,Chi Square,Is Significant
p10,1,0.184054,1.764583,0
v3,1,0.250829,1.318681,0
s2,1,0.254478,1.298551,0
a8,1,0.359637,0.839161,0
a3,1,0.377822,0.777778,0
p1,1,0.377822,0.777778,0
d3,1,0.377822,0.777778,0
v1,1,0.399557,0.709658,0
a1,1,0.435678,0.607639,0
s3,1,0.435678,0.607639,0
p6,1,0.445009,0.583333,0
b4,1,0.445009,0.583333,0
p7,1,0.462325,0.54026,0
b5,1,0.56917,0.324074,0
p2,1,0.56917,0.324074,0
p8,1,0.57649,0.311943,0
s7,1,0.594853,0.282828,0
a6,1,0.629063,0.233333,0
s5,1,0.632585,0.228571,0
p5,1,0.63749,0.222039,0
b3,1,0.689995,0.159091,0
b2,1,0.689995,0.159091,0
v2,1,0.707787,0.140498,0
p4,1,0.71714,0.13125,0
d2,1,0.724263,0.124444,0
d5,1,0.724263,0.124444,0
r1,1,0.724263,0.124444,0
n4,1,0.724263,0.124444,0
a2,1,0.742787,0.107692,0
s6,1,0.755189,0.097222,0
a5,1,0.755189,0.097222,0
p3,1,0.819872,0.051852,0
s1,1,0.83224,0.044872,0
n6,1,0.83224,0.044872,0
n5,1,0.83224,0.044872,0
v4,1,0.83224,0.044872,0
s4,1,0.869482,0.027,0
s8,1,0.886731,0.02029,0
a7,1,0.907008,0.013645,0
u1,1,0.912219,0.012153,0
n2,1,1.0,0.0,0
n3,1,1.0,0.0,0
n1,1,1.0,0.0,0
a4,1,1.0,0.0,0
p12,1,1.0,0.0,0
