Feature,DoF,P Value,Chi Square,Is Significant
n1,1,0.016102,5.791664,0
p3,1,0.025306,5.002838,0
n6,1,0.02726,4.874247,0
a7,1,0.042869,4.100564,0
a1,1,0.061246,3.503309,0
p9,1,0.066261,3.373286,0
a4,1,0.069143,3.303248,0
p6,1,0.100231,2.701867,0
p7,1,0.120387,2.412282,0
p5,1,0.137579,2.204828,0
p2,1,0.141268,2.164091,0
r2,1,0.177329,1.819872,0
a3,1,0.177661,1.817079,0
d2,1,0.186407,1.74579,0
a2,1,0.186583,1.744396,0
a5,1,0.193374,1.691721,0
d3,1,0.215685,1.53285,0
s8,1,0.228908,1.447635,0
n5,1,0.259344,1.272253,0
n4,1,0.275769,1.187825,0
p8,1,0.303613,1.058256,0
v4,1,0.30413,1.055996,0
r3,1,0.306112,1.047378,0
p4,1,0.322145,0.980216,0
r4,1,0.339613,0.911891,0
u3,1,0.343682,0.896649,0
b5,1,0.347735,0.881707,0
d5,1,0.38816,0.744697,0
s3,1,0.396447,0.719075,0
a6,1,0.397781,0.715024,0
p10,1,0.434844,0.609851,0
u2,1,0.44779,0.57624,0
v2,1,0.49227,0.471561,0
s4,1,0.507466,0.439288,0
b4,1,0.521563,0.4108,0
s6,1,0.522659,0.408644,0
s1,1,0.594733,0.283013,0
n2,1,0.597727,0.278438,0
s2,1,0.604235,0.268655,0
s5,1,0.609192,0.261353,0
p12,1,0.647508,0.209056,0
u1,1,0.72283,0.125797,0
s7,1,0.77684,0.080338,0
v1,1,0.795474,0.06719,0
d1,1,0.872028,0.025948,0
a8,1,0.875435,0.024573,0
p1,1,0.876821,0.024025,0
r1,1,0.885976,0.020563,0
d4,1,0.921208,0.009784,0
v3,1,0.945141,0.004735,0
n3,1,0.978222,0.000745,0
b3,1,0.983124,0.000447,0
b2,1,0.983124,0.000447,0
