Feature,DoF,P Value,Chi Square,Is Significant
p9,1,1e-06,24.278216,1
n5,1,0.057682,3.602802,0
p3,1,0.10038,2.699489,0
p4,1,0.115349,2.479358,0
a5,1,0.145976,2.11381,0
s6,1,0.163708,1.939635,0
s2,1,0.1891,1.724614,0
s8,1,0.192981,1.69471,0
r4,1,0.194003,1.686952,0
n6,1,0.194023,1.686799,0
s7,1,0.197046,1.664136,0
p8,1,0.200896,1.635849,0
d1,1,0.23468,1.412268,0
d5,1,0.264602,1.244517,0
p5,1,0.26629,1.23576,0
p7,1,0.279281,1.170587,0
v1,1,0.288113,1.12842,0
a3,1,0.299176,1.077865,0
p2,1,0.303037,1.06078,0
v4,1,0.304784,1.053147,0
s3,1,0.318591,0.99472,0
a2,1,0.337631,0.919405,0
p12,1,0.361736,0.831856,0
a7,1,0.368539,0.808584,0
n4,1,0.371668,0.79808,0
d4,1,0.392814,0.730212,0
b2,1,0.397275,0.716558,0
b3,1,0.397275,0.716558,0
v3,1,0.403708,0.697254,0
r3,1,0.412748,0.670872,0
d3,1,0.414177,0.666778,0
r2,1,0.436877,0.604473,0
u2,1,0.472898,0.515196,0
a6,1,0.495367,0.464848,0
u1,1,0.500497,0.453882,0
v2,1,0.503543,0.44746,0
s5,1,0.516208,0.421464,0
r1,1,0.531266,0.391968,0
a4,1,0.598441,0.277354,0
p6,1,0.607364,0.264031,0
n1,1,0.614241,0.254045,0
a1,1,0.640515,0.218069,0
p1,1,0.659068,0.194658,0
b4,1,0.748344,0.102928,0
s4,1,0.76542,0.089025,0
d2,1,0.792561,0.069162,0
s1,1,0.808309,0.058859,0
u3,1,0.835067,0.04335,0
n2,1,0.847528,0.036969,0
n3,1,0.856514,0.032693,0
a8,1,0.906133,0.013905,0
b1,1,0.930473,0.007613,0
b5,1,0.941258,0.00543,0
