Feature,DoF,P Value,Chi Square,Is Significant
p10,1,0.0,65.86066,1
p9,1,0.0,48.40793,1
p2,1,0.0,34.389558,1
r3,1,0.0,31.511542,1
p8,1,0.0,28.287499,1
n6,1,0.0,26.147234,1
r4,1,2e-06,22.959053,1
p7,1,9e-06,19.659316,1
v4,1,4.9e-05,16.47647,1
b1,1,9.4e-05,15.254092,1
n4,1,0.000171,14.121627,1
p4,1,0.000258,13.356665,1
n5,1,0.000381,12.623518,1
p3,1,0.003314,8.625769,1
v2,1,0.003331,8.616584,1
p12,1,0.007075,7.253797,1
v1,1,0.00817,6.995831,1
s8,1,0.014019,6.035703,0
r1,1,0.015294,5.88231,0
a5,1,0.021031,5.324223,0
s1,1,0.023789,5.109941,0
a6,1,0.026361,4.932198,0
p6,1,0.042139,4.129613,0
p5,1,0.052321,3.765479,0
r2,1,0.054563,3.695403,0
u2,1,0.058896,3.568194,0
s6,1,0.068789,3.311683,0
v3,1,0.099771,2.709195,0
d4,1,0.103394,2.652392,0
d1,1,0.160971,1.965077,0
n2,1,0.170255,1.880697,0
a3,1,0.190128,1.716625,0
s7,1,0.1962,1.670439,0
n3,1,0.208884,1.579147,0
s4,1,0.212617,1.553519,0
a1,1,0.225914,1.466406,0
u3,1,0.227735,1.454951,0
s3,1,0.24459,1.353944,0
d5,1,0.25841,1.277257,0
b4,1,0.290697,1.116389,0
s5,1,0.320986,0.984927,0
a8,1,0.368959,0.807166,0
d3,1,0.373429,0.792224,0
b5,1,0.388061,0.74501,0
a7,1,0.408999,0.68171,0
d2,1,0.459677,0.546682,0
s2,1,0.470168,0.52158,0
b2,1,0.483013,0.492054,0
b3,1,0.483013,0.492054,0
n1,1,0.556265,0.346212,0
u1,1,0.764908,0.089426,0
a2,1,0.827059,0.047731,0
p1,1,0.916149,0.011085,0
a4,1,0.931484,0.007392,0
