Feature,DoF,P Value,Chi Square,Is Significant
d2,1,0.001132,10.598894,1
p2,1,0.005137,7.830663,1
s2,1,0.006305,7.460919,1
s8,1,0.007978,7.038315,1
s3,1,0.011357,6.408596,0
b2,1,0.016732,5.724224,0
b3,1,0.016732,5.724224,0
a4,1,0.018914,5.509472,0
s7,1,0.020093,5.403832,0
a2,1,0.02148,5.287436,0
u1,1,0.031467,4.627294,0
n1,1,0.053409,3.731082,0
p12,1,0.082233,3.020214,0
p6,1,0.108096,2.581846,0
p5,1,0.169612,1.886371,0
p7,1,0.189583,1.720857,0
p3,1,0.203801,1.614926,0
n2,1,0.20458,1.609373,0
n5,1,0.207168,1.59111,0
b4,1,0.22419,1.477346,0
p11,1,0.22941,1.444517,0
n4,1,0.231832,1.429585,0
s1,1,0.257776,1.280663,0
a3,1,0.280995,1.162269,0
a1,1,0.286211,1.137359,0
v4,1,0.290432,1.117617,0
s5,1,0.299156,1.077952,0
p4,1,0.303204,1.060049,0
s6,1,0.318761,0.994024,0
n3,1,0.326064,0.964465,0
r1,1,0.334025,0.933231,0
s4,1,0.359673,0.839036,0
p1,1,0.370045,0.803513,0
v1,1,0.37522,0.786303,0
p9,1,0.38985,0.739411,0
d5,1,0.423839,0.639647,0
a5,1,0.43496,0.609544,0
p8,1,0.435577,0.607908,0
a7,1,0.444722,0.584069,0
v2,1,0.552931,0.352092,0
d3,1,0.638736,0.220399,0
v3,1,0.641016,0.217416,0
a8,1,0.686513,0.162886,0
a6,1,0.776019,0.080946,0
b5,1,0.778702,0.078967,0
n6,1,0.783064,0.075806,0
u2,1,0.863365,0.029616,0
u3,1,0.878606,0.023328,0
