Feature,DoF,P Value,Chi Square,Is Significant
r3,1,0.000454,12.293756,1
p8,1,0.005257,7.788705,1
n6,1,0.02566,4.9788,0
r4,1,0.039841,4.224628,0
s2,1,0.047751,3.918727,0
s5,1,0.04864,3.887722,0
a6,1,0.064141,3.426939,0
p2,1,0.067666,3.338744,0
d2,1,0.079186,3.081531,0
n4,1,0.107274,2.593925,0
s4,1,0.119141,2.42858,0
p12,1,0.131873,2.270311,0
s7,1,0.16434,1.933828,0
n5,1,0.180084,1.796931,0
p4,1,0.19472,1.68154,0
s8,1,0.201573,1.630937,0
v2,1,0.20613,1.598402,0
s1,1,0.263473,1.250419,0
p6,1,0.270682,1.213289,0
b3,1,0.273377,1.199725,0
b2,1,0.273377,1.199725,0
a1,1,0.291361,1.113324,0
a8,1,0.296726,1.088853,0
a4,1,0.325425,0.967017,0
v4,1,0.354492,0.857312,0
p5,1,0.374403,0.789,0
p3,1,0.374884,0.787412,0
p9,1,0.404404,0.695192,0
p7,1,0.430992,0.620148,0
s6,1,0.435227,0.608835,0
u2,1,0.460929,0.543638,0
a5,1,0.502592,0.44946,0
v1,1,0.543851,0.368448,0
a2,1,0.580031,0.306184,0
u3,1,0.616714,0.250513,0
b4,1,0.629126,0.233248,0
n1,1,0.635922,0.224116,0
a3,1,0.639343,0.219603,0
v3,1,0.652142,0.203211,0
a7,1,0.693285,0.155552,0
s3,1,0.828635,0.046852,0
b5,1,0.83372,0.044072,0
n3,1,0.838435,0.041574,0
n2,1,0.840244,0.040635,0
r2,1,0.880666,0.022538,0
p1,1,0.887901,0.01987,0
d4,1,0.911213,0.012434,0
u1,1,0.91915,0.010303,0
r1,1,0.948302,0.004204,0
d1,1,0.950345,0.003878,0
d5,1,0.953511,0.003399,0
d3,1,0.982361,0.000489,0
