Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.003916,8.322348,[405  63] ; [45 17],[397.35849057  70.64150943] ; [52.64150943  9.35849057],0
p4,1,0.009729,6.683877,[279 186] ; [26 35],[269.62927757 195.37072243] ; [35.37072243 25.62927757],0
p3,1,0.010564,6.537249,[224 244] ; [19 43],[214.57358491 253.42641509] ; [28.42641509 33.57358491],0
n6,1,0.023551,5.127366,[414  51] ; [49 13],[408.52941176  56.47058824] ; [54.47058824  7.52941176],0
p8,1,0.027498,4.859247,[255 207] ; [25 37],[246.87022901 215.12977099] ; [33.12977099 28.87022901],0
r3,1,0.055119,3.678495,[452  15] ; [56  5],[449.31060606  17.68939394] ; [58.68939394  2.31060606],0
n5,1,0.058116,3.590345,[352 113] ; [40 22],[345.88235294 119.11764706] ; [46.11764706 15.88235294],0
s4,1,0.063465,3.444435,[ 88 376] ; [18 44],[ 93.50570342 370.49429658] ; [12.49429658 49.50570342],0
p7,1,0.095076,2.786259,[293 162] ; [32 28],[287.13592233 167.86407767] ; [37.86407767 22.13592233],0
p12,1,0.096302,2.765749,[ 45 423] ; [ 2 60],[ 41.50188679 426.49811321] ; [ 5.49811321 56.50188679],0
n4,1,0.110278,2.550234,[361 108] ; [42 20],[355.94538606 113.05461394] ; [47.05461394 14.94538606],0
v1,1,0.126675,2.332786,[254 204] ; [28 34],[248.37692308 209.62307692] ; [33.62307692 28.37692308],0
s1,1,0.127962,2.31706,[ 13 450] ; [ 4 58],[ 14.99238095 448.00761905] ; [ 2.00761905 59.99238095],0
u2,1,0.129279,2.301141,[83 65] ; [ 9 14],[79.62573099 68.37426901] ; [12.37426901 10.62573099],0
v4,1,0.161155,1.963356,[451  14] ; [58  4],[449.11764706  15.88235294] ; [59.88235294  2.11764706],0
p1,1,0.253005,1.306634,[ 43 425] ; [ 3 59],[ 40.61886792 427.38113208] ; [ 5.38113208 56.61886792],0
d4,1,0.261932,1.258516,[389  79] ; [55  7],[392.06037736  75.93962264] ; [51.93962264 10.06037736],0
a5,1,0.262292,1.256619,[342 127] ; [41 21],[338.28060264 130.71939736] ; [44.71939736 17.28060264],0
p9,1,0.28493,1.143425,[451  17] ; [58  4],[449.45660377  18.54339623] ; [59.54339623  2.45660377],0
s7,1,0.3342,0.932553,[220 230] ; [24 33],[216.56804734 233.43195266] ; [27.43195266 29.56804734],0
u3,1,0.382146,0.763787,[82 66] ; [10 12],[80.09411765 67.90588235] ; [11.90588235 10.09411765],0
n1,1,0.390676,0.736835,[30 72] ; [ 4 16],[28.42622951 73.57377049] ; [ 5.57377049 14.42622951],0
b5,1,0.401052,0.70517,[292 177] ; [42 20],[295.00188324 173.99811676] ; [38.99811676 23.00188324],0
d3,1,0.406122,0.690125,[339 129] ; [48 14],[341.72830189 126.27169811] ; [45.27169811 16.72830189],0
r4,1,0.433871,0.612439,[430  39] ; [55  7],[428.37099812  40.62900188] ; [56.62900188  5.37099812],0
a2,1,0.445705,0.58155,[101 368] ; [16 46],[103.33898305 365.66101695] ; [13.66101695 48.33898305],0
s6,1,0.465231,0.53328,[321 140] ; [39 21],[318.54126679 142.45873321] ; [41.45873321 18.54126679],0
u1,1,0.473527,0.513733,[ 81 388] ; [13 49],[ 83.02448211 385.97551789] ; [10.97551789 51.02448211],0
a3,1,0.484743,0.488175,[320 148] ; [39 22],[317.60302457 150.39697543] ; [41.39697543 19.60302457],0
d2,1,0.492388,0.471304,[204 262] ; [30 32],[206.52272727 259.47727273] ; [27.47727273 34.52272727],0
s3,1,0.500116,0.454691,[252 210] ; [31 31],[249.51526718 212.48473282] ; [33.48473282 28.51526718],0
a8,1,0.501842,0.45104,[ 55 372] ; [ 5 47],[ 53.48643006 373.51356994] ; [ 6.51356994 45.48643006],0
a4,1,0.513404,0.427123,[191 277] ; [28 34],[193.38113208 274.61886792] ; [25.61886792 36.38113208],0
d1,1,0.526784,0.400591,[283 186] ; [40 22],[285.28625235 183.71374765] ; [37.71374765 24.28625235],0
a7,1,0.636784,0.222973,[358 111] ; [49 13],[359.47834275 109.52165725] ; [47.52165725 14.47834275],0
p5,1,0.659973,0.193557,[ 54 413] ; [ 6 56],[ 52.96786389 414.03213611] ; [ 7.03213611 54.96786389],0
v2,1,0.692375,0.156526,[272 179] ; [34 25],[270.6 180.4] ; [35.4 23.6],0
b4,1,0.694777,0.153962,[277 192] ; [35 27],[275.57062147 193.42937853] ; [36.42937853 25.57062147],0
b3,1,0.714216,0.134102,[106 164] ; [10 18],[105.10067114 164.89932886] ; [10.89932886 17.10067114],0
b2,1,0.714216,0.134102,[106 164] ; [10 18],[105.10067114 164.89932886] ; [10.89932886 17.10067114],0
s8,1,0.735055,0.114521,[206 260] ; [26 36],[204.75757576 261.24242424] ; [27.24242424 34.75757576],0
r1,1,0.782689,0.076075,[376  91] ; [49 13],[375.18903592  91.81096408] ; [49.81096408 12.18903592],0
v3,1,0.787705,0.072518,[186 266] ; [24 37],[185.02923977 266.97076023] ; [24.97076023 36.02923977],0
n2,1,0.801747,0.063045,[79 23] ; [16  4],[79.42622951 22.57377049] ; [15.57377049  4.42622951],0
n3,1,0.816164,0.054047,[74 28] ; [14  6],[73.57377049 28.42622951] ; [14.42622951  5.57377049],0
d5,1,0.84918,0.036163,[388  80] ; [52 10],[388.52830189  79.47169811] ; [51.47169811 10.52830189],0
a6,1,0.851149,0.035213,[330 138] ; [43 19],[329.36603774 138.63396226] ; [43.63396226 18.36603774],0
s5,1,0.901709,0.015253,[162 289] ; [20 37],[161.57874016 289.42125984] ; [20.42125984 36.57874016],0
p6,1,0.990573,0.00014,[165 299] ; [22 40],[164.9581749 299.0418251] ; [22.0418251 39.9581749],0
s2,1,1.0,0.0,[240 225] ; [32 30],[240. 225.] ; [32. 30.],0
