Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.004645,8.012527,[26 22] ; [50 13],[32.86486486 15.13513514] ; [43.13513514 19.86486486],0
r4,1,0.00626,7.473879,[32 18] ; [55  9],[38.15789474 11.84210526] ; [48.84210526 15.15789474],0
p2,1,0.010669,6.519568,[26 24] ; [48 16],[32.45614035 17.54385965] ; [41.54385965 22.45614035],0
r3,1,0.013072,6.159297,[38 11] ; [59  4],[42.4375  6.5625] ; [54.5625  8.4375],0
n1,1,0.052135,3.771429,[10 12] ; [ 4 18],[ 7. 15.] ; [ 7. 15.],0
b4,1,0.063436,3.445193,[25 25] ; [43 21],[29.8245614 20.1754386] ; [38.1754386 25.8245614],0
n4,1,0.066348,3.371144,[24 24] ; [43 21],[28.71428571 19.28571429] ; [38.28571429 25.71428571],0
p9,1,0.083887,2.987932,[15 34] ; [29 33],[19.42342342 29.57657658] ; [24.57657658 37.42342342],0
p3,1,0.089795,2.878051,[16 33] ; [12 52],[12.14159292 36.85840708] ; [15.85840708 48.14159292],0
s1,1,0.133126,2.25567,[ 5 44] ; [ 2 60],[ 3.09009009 45.90990991] ; [ 3.90990991 58.09009009],0
u3,1,0.136583,2.216038,[ 5 16] ; [10 12],[ 7.3255814 13.6744186] ; [ 7.6744186 14.3255814],0
n3,1,0.138069,2.199349,[11 10] ; [17  6],[13.36363636  7.63636364] ; [14.63636364  8.36363636],0
n2,1,0.139919,2.178854,[13 10] ; [17  5],[15.33333333  7.66666667] ; [14.66666667  7.33333333],0
v4,1,0.161092,1.963949,[38 11] ; [56  8],[40.76106195  8.23893805] ; [53.23893805 10.76106195],0
a2,1,0.17441,1.84462,[12 38] ; [ 9 55],[ 9.21052632 40.78947368] ; [11.78947368 52.21052632],0
s8,1,0.176224,1.829188,[ 8 42] ; [17 47],[10.96491228 39.03508772] ; [14.03508772 49.96491228],0
p5,1,0.201344,1.632597,[ 3 47] ; [ 1 63],[ 1.75438596 48.24561404] ; [ 2.24561404 61.75438596],0
r1,1,0.231431,1.432042,[31 17] ; [48 16],[33.85714286 14.14285714] ; [45.14285714 18.85714286],0
a1,1,0.247402,1.337917,[ 4 46] ; [ 2 62],[ 2.63157895 47.36842105] ; [ 3.36842105 60.63157895],0
r2,1,0.263879,1.248294,[41  7] ; [58  5],[42.81081081  5.18918919] ; [56.18918919  6.81081081],0
p8,1,0.269418,1.219707,[18 31] ; [17 46],[15.3125 33.6875] ; [19.6875 43.3125],0
p1,1,0.280912,1.16267,[ 5 45] ; [ 3 60],[ 3.53982301 46.46017699] ; [ 4.46017699 58.53982301],0
s5,1,0.308674,1.036343,[ 7 41] ; [14 49],[ 9.08108108 38.91891892] ; [11.91891892 51.08108108],0
d2,1,0.312792,1.01885,[23 27] ; [35 28],[25.66371681 24.33628319] ; [32.33628319 30.66371681],0
a5,1,0.316188,1.00465,[32 18] ; [35 29],[29.38596491 20.61403509] ; [37.61403509 26.38596491],0
n5,1,0.323316,0.975484,[24 24] ; [38 26],[26.57142857 21.42857143] ; [35.42857143 28.57142857],0
d4,1,0.332443,0.939359,[34 16] ; [48 15],[36.28318584 13.71681416] ; [45.71681416 17.28318584],0
a8,1,0.368358,0.809195,[ 4 41] ; [ 8 46],[ 5.45454545 39.54545455] ; [ 6.54545455 47.45454545],0
d5,1,0.369403,0.805673,[32 18] ; [46 18],[34.21052632 15.78947368] ; [43.78947368 20.21052632],0
b2,1,0.438823,0.599359,[11 17] ; [15 34],[ 9.45454545 18.54545455] ; [16.54545455 32.45454545],0
b3,1,0.438823,0.599359,[11 17] ; [15 34],[ 9.45454545 18.54545455] ; [16.54545455 32.45454545],0
s6,1,0.462919,0.538828,[20 30] ; [30 34],[21.92982456 28.07017544] ; [28.07017544 35.92982456],0
d3,1,0.468952,0.524445,[33 17] ; [38 26],[31.14035088 18.85964912] ; [39.85964912 24.14035088],0
u2,1,0.490581,0.475251,[ 7 13] ; [10 12],[ 8.0952381 11.9047619] ; [ 8.9047619 13.0952381],0
s3,1,0.500992,0.452835,[24 24] ; [27 35],[22.25454545 25.74545455] ; [28.74545455 33.25454545],0
p7,1,0.512062,0.429851,[18 31] ; [27 36],[19.6875 29.3125] ; [25.3125 37.6875],0
s7,1,0.550711,0.356045,[14 35] ; [21 41],[15.45045045 33.54954955] ; [19.54954955 42.45045045],0
s2,1,0.572851,0.317935,[17 33] ; [18 44],[15.625 34.375] ; [19.375 42.625],0
p4,1,0.629707,0.232458,[19 30] ; [22 42],[17.77876106 31.22123894] ; [23.22123894 40.77876106],0
p6,1,0.654766,0.199944,[ 9 39] ; [14 49],[ 9.94594595 38.05405405] ; [13.05405405 49.94594595],0
a3,1,0.670582,0.180922,[29 18] ; [42 22],[30.06306306 16.93693694] ; [40.93693694 23.06306306],0
a4,1,0.714467,0.133856,[19 30] ; [27 37],[19.94690265 29.05309735] ; [26.05309735 37.94690265],0
v1,1,0.72124,0.127307,[19 30] ; [22 40],[18.0990991 30.9009009] ; [22.9009009 39.0990991],0
v2,1,0.769784,0.085648,[20 28] ; [28 35],[20.75675676 27.24324324] ; [27.24324324 35.75675676],0
d1,1,0.795911,0.066896,[23 27] ; [31 33],[23.68421053 26.31578947] ; [30.31578947 33.68421053],0
a6,1,0.829696,0.046264,[33 17] ; [41 23],[32.45614035 17.54385965] ; [41.54385965 22.45614035],0
