Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,235.241959,[451  17] ; [43 67],[399.98615917  68.01384083] ; [94.01384083 15.98615917],1
p11,1,0.0,56.411903,[407  62] ; [63 50],[378.74570447  90.25429553] ; [91.25429553 21.74570447],1
v4,1,0.0,32.591348,[451  14] ; [93 19],[438.40554593  26.59445407] ; [105.59445407   6.40554593],1
n6,1,0.0,30.404412,[414  51] ; [75 35],[395.45217391  69.54782609] ; [93.54782609 16.45217391],1
p2,1,0.0,27.870231,[405  63] ; [74 39],[385.83820998  82.16179002] ; [93.16179002 19.83820998],1
s6,1,0.0,27.335484,[321 140] ; [49 64],[297.16027875 163.83972125] ; [72.83972125 40.16027875],1
r4,1,3e-06,21.979481,[430  39] ; [86 27],[415.81443299  53.18556701] ; [100.18556701  12.81443299],1
p7,1,4e-06,21.108648,[293 162] ; [45 66],[271.71378092 183.28621908] ; [66.28621908 44.71378092],1
p8,1,8e-06,20.048634,[255 207] ; [35 76],[233.82198953 228.17801047] ; [56.17801047 54.82198953],1
p4,1,8e-06,19.995406,[279 186] ; [41 71],[257.88561525 207.11438475] ; [62.11438475 49.88561525],1
r3,1,1.1e-05,19.340544,[452  15] ; [96 15],[442.76124567  24.23875433] ; [105.23875433   5.76124567],1
p3,1,1.2e-05,19.226195,[224 244] ; [28 84],[203.33793103 264.66206897] ; [48.66206897 63.33793103],1
n5,1,1.3e-05,19.003977,[352 113] ; [61 50],[333.41145833 131.58854167] ; [79.58854167 31.41145833],1
s8,1,1.7e-05,18.494093,[206 260] ; [25 88],[185.91709845 280.08290155] ; [45.08290155 67.91709845],1
s2,1,0.000141,14.483915,[240 225] ; [35 76],[222.00520833 242.99479167] ; [52.99479167 58.00520833],1
n4,1,0.000167,14.174795,[361 108] ; [66 45],[345.28103448 123.71896552] ; [81.71896552 29.28103448],1
v1,1,0.00032,12.952167,[254 204] ; [40 70],[237.06338028 220.93661972] ; [56.93661972 53.06338028],1
d5,1,0.000425,12.417109,[388  80] ; [77 36],[374.56110155  93.43889845] ; [90.43889845 22.56110155],1
s5,1,0.000736,11.39514,[162 289] ; [21 89],[147.11764706 303.88235294] ; [35.88235294 74.11764706],1
s7,1,0.00127,10.386189,[220 230] ; [35 75],[204.91071429 245.08928571] ; [50.08928571 59.91071429],0
v2,1,0.001537,10.033389,[272 179] ; [48 62],[257.25490196 193.74509804] ; [62.74509804 47.25490196],0
a5,1,0.002484,9.152523,[342 127] ; [66 47],[328.78350515 140.21649485] ; [79.21649485 33.78350515],0
