Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a2,1,0.000817,11.202973,[5 2] ; [ 95 383],[1.44329897 5.55670103] ; [ 98.55670103 379.44329897],1
p12,1,0.003562,8.49477,[3 4] ; [ 45 427],[0.70146138 6.29853862] ; [ 47.29853862 424.70146138],0
p5,1,0.006908,7.296665,[3 4] ; [ 50 422],[0.77453027 6.22546973] ; [ 52.22546973 419.77453027],0
a4,1,0.014831,5.936431,[6 1] ; [191 285],[2.85507246 4.14492754] ; [194.14492754 281.85507246],0
d2,1,0.028771,4.781262,[6 1] ; [210 264],[3.14345114 3.85654886] ; [212.85654886 261.14345114],0
p3,1,0.037048,4.348218,[6 1] ; [219 256],[3.26763485 3.73236515] ; [221.73236515 253.26763485],0
s7,1,0.044574,4.034675,[6 1] ; [218 241],[3.36480687 3.63519313] ; [220.63519313 238.36480687],0
s1,1,0.059195,3.55981,[1 6] ; [ 12 456],[0.19157895 6.80842105] ; [ 12.80842105 455.19157895],0
u1,1,0.06502,3.404464,[3 4] ; [ 79 399],[1.18350515 5.81649485] ; [ 80.81649485 397.18350515],0
a1,1,0.08488,2.968888,[1 6] ; [ 14 464],[0.21649485 6.78350515] ; [ 14.78350515 463.21649485],0
p4,1,0.15052,2.066975,[6 1] ; [277 194],[4.14435146 2.85564854] ; [278.85564854 192.14435146],0
v3,1,0.150686,2.065291,[3 1] ; [182 277],[1.59827214 2.40172786] ; [183.40172786 275.59827214],0
p6,1,0.195213,1.67783,[4 3] ; [158 310],[2.38736842 4.61263158] ; [159.61263158 308.38736842],0
p2,1,0.222773,1.486415,[5 2] ; [412  61],[6.08125 0.91875] ; [410.91875  62.08125],0
v1,1,0.243636,1.359433,[4 1] ; [250 214],[2.70788913 2.29211087] ; [251.29211087 212.70788913],0
s6,1,0.293805,1.102105,[6 1] ; [314 155],[4.70588235 2.29411765] ; [315.29411765 153.70588235],0
b4,1,0.35104,0.869695,[3 4] ; [288 190],[4.2 2.8] ; [286.8 191.2],0
p8,1,0.357203,0.847701,[5 2] ; [252 215],[3.79535865 3.20464135] ; [253.20464135 213.79535865],0
a6,1,0.36563,0.818462,[6 1] ; [333 143],[4.91304348 2.08695652] ; [334.08695652 141.91304348],0
a5,1,0.389511,0.740467,[6 1] ; [338 139],[4.97520661 2.02479339] ; [339.02479339 137.97520661],0
n4,1,0.581735,0.303439,[6 1] ; [366 110],[5.39130435 1.60869565] ; [366.60869565 109.39130435],0
p1,1,0.636338,0.223563,[1 6] ; [ 43 430],[0.64166667 6.35833333] ; [ 43.35833333 429.64166667],0
r1,1,0.690704,0.158324,[6 1] ; [379  97],[5.57971014 1.42028986] ; [379.42028986  96.57971014],0
p7,1,0.751762,0.100056,[4 3] ; [289 170],[4.40128755 2.59871245] ; [288.59871245 170.40128755],0
d5,1,0.758062,0.094881,[6 1] ; [387  90],[5.6838843 1.3161157] ; [387.3161157  89.6838843],0
s5,1,0.788521,0.071948,[2 3] ; [158 303],[1.7167382 3.2832618] ; [158.2832618 302.7167382],0
a7,1,0.849325,0.036092,[5 2] ; [355 121],[5.2173913 1.7826087] ; [354.7826087 121.2173913],0
b5,1,0.849636,0.035942,[4 3] ; [290 188],[4.24329897 2.75670103] ; [289.75670103 188.24329897],0
s4,1,0.861097,0.030617,[1 6] ; [ 79 392],[1.17154812 5.82845188] ; [ 78.82845188 392.17154812],0
d3,1,0.923425,0.009239,[5 2] ; [332 144],[4.88405797 2.11594203] ; [332.11594203 143.88405797],0
a8,1,0.94725,0.004377,[1 6] ; [ 58 374],[0.94077449 6.05922551] ; [ 58.05922551 373.94077449],0
v2,1,0.959425,0.002588,[3 2] ; [272 190],[2.94432548 2.05567452] ; [272.05567452 189.94432548],0
