Feature,DoF,P Value,Chi Square,Is Significant
r3,1,1e-06,24.106526,1
n6,1,0.000326,12.914612,1
p8,1,0.000782,11.283288,1
p2,1,0.001186,10.512287,0
r4,1,0.003332,8.615884,0
n4,1,0.017263,5.669436,0
n5,1,0.038516,4.282083,0
p4,1,0.046531,3.962253,0
a6,1,0.049286,3.86559,0
p12,1,0.053913,3.71539,0
v4,1,0.055916,3.654569,0
s1,1,0.073852,3.195253,0
s4,1,0.074295,3.185493,0
d2,1,0.076165,3.144887,0
s2,1,0.084686,2.972602,0
v2,1,0.115714,2.474394,0
s5,1,0.118391,2.43848,0
p7,1,0.134159,2.243711,0
p3,1,0.151394,2.058148,0
u2,1,0.227936,1.453695,0
a8,1,0.231491,1.431677,0
b2,1,0.266266,1.235881,0
b3,1,0.266266,1.235881,0
a1,1,0.274625,1.193497,0
v1,1,0.277289,1.18033,0
p5,1,0.300912,1.070147,0
a4,1,0.320966,0.985004,0
a5,1,0.336982,0.921881,0
s7,1,0.368679,0.808111,0
p6,1,0.414615,0.665527,0
s8,1,0.435315,0.608602,0
a2,1,0.452494,0.564397,0
b4,1,0.458205,0.550276,0
n1,1,0.491452,0.473345,0
v3,1,0.509433,0.435231,0
p9,1,0.562509,0.335378,0
r1,1,0.670033,0.181564,0
a7,1,0.67748,0.172976,0
b5,1,0.742473,0.107965,0
r2,1,0.746215,0.104739,0
p1,1,0.775971,0.080982,0
n3,1,0.790003,0.070919,0
d5,1,0.808934,0.058468,0
s6,1,0.816848,0.053639,0
a3,1,0.819612,0.052004,0
u1,1,0.856014,0.032924,0
n2,1,0.901544,0.015305,0
d4,1,0.934175,0.006822,0
d3,1,0.957131,0.002889,0
d1,1,0.975446,0.000947,0
s3,1,0.981137,0.000559,0
u3,1,0.993629,6.4e-05,0
