Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,164.877038,[17 49] ; [424  46],[54.30223881 11.69776119] ; [386.69776119  83.30223881],1
r3,1,0.0,76.978149,[47 21] ; [461  14],[63.61694291  4.38305709] ; [444.38305709  30.61694291],1
p2,1,0.0,69.080442,[31 37] ; [412  61],[55.68207024 12.31792976] ; [387.31792976  85.68207024],1
r4,1,0.0,51.852276,[40 28] ; [433  45],[58.90842491  9.09157509] ; [414.09157509  63.90842491],1
n6,1,0.0,51.568655,[38 30] ; [420  51],[57.78107607 10.21892393] ; [400.21892393  70.78107607],1
v4,1,0.0,48.004859,[49 18] ; [454  19],[62.40925926  4.59074074] ; [440.59074074  32.40925926],1
p8,1,0.0,33.042924,[11 56] ; [252 215],[32.99812734 34.00187266] ; [230.00187266 236.99812734],1
r2,1,2e-06,22.306812,[53 14] ; [447  24],[62.26765799  4.73234201] ; [437.73234201  33.26765799],1
v2,1,8e-06,19.93183,[20 47] ; [272 190],[36.98298677 30.01701323] ; [255.01701323 206.98298677],1
p7,1,1.5e-05,18.799927,[24 44] ; [289 170],[40.38709677 27.61290323] ; [272.61290323 186.38709677],1
r1,1,1.5e-05,18.737773,[38 30] ; [379  97],[52.125 15.875] ; [364.875 111.125],1
v1,1,0.000164,14.205427,[20 48] ; [250 214],[34.5112782 33.4887218] ; [235.4887218 228.5112782],1
s8,1,0.000205,13.786029,[12 54] ; [199 275],[25.78888889 40.21111111] ; [185.21111111 288.78888889],1
a6,1,0.00029,13.132549,[32 35] ; [333 143],[45.03683241 21.96316759] ; [319.96316759 156.03683241],1
p4,1,0.000617,11.722928,[25 43] ; [277 194],[38.10018553 29.89981447] ; [263.89981447 207.10018553],1
a7,1,0.001279,10.373167,[38 30] ; [355 121],[49.125 18.875] ; [343.875 132.125],0
s5,1,0.001822,9.720967,[10 56] ; [158 303],[21.0398482 44.9601518] ; [146.9601518 314.0398482],0
d3,1,0.001892,9.651815,[34 33] ; [332 144],[45.16022099 21.83977901] ; [320.83977901 155.16022099],0
a1,1,0.003126,8.732237,[ 7 61] ; [ 14 464],[ 2.61538462 65.38461538] ; [ 18.38461538 459.61538462],0
s6,1,0.003297,8.635422,[32 34] ; [314 155],[42.68411215 23.31588785] ; [303.31588785 165.68411215],0
s2,1,0.00394,8.311374,[20 47] ; [229 242],[31.00929368 35.99070632] ; [217.99070632 253.00929368],0
p6,1,0.005186,7.813394,[11 55] ; [158 310],[20.88764045 45.11235955] ; [148.11235955 319.88764045],0
n2,1,0.00575,7.626998,[16 15] ; [81 24],[22.11029412  8.88970588] ; [74.88970588 30.11029412],0
s1,1,0.007422,7.167809,[ 6 62] ; [ 12 456],[ 2.28358209 65.71641791] ; [ 15.71641791 452.28358209],0
n5,1,0.012643,6.218341,[41 27] ; [351 119],[49.5464684 18.4535316] ; [342.4535316 127.5464684],0
s7,1,0.01366,6.081625,[18 41] ; [218 241],[26.88030888 32.11969112] ; [209.11969112 249.88030888],0
d1,1,0.020789,5.344396,[29 39] ; [275 203],[37.86080586 30.13919414] ; [266.13919414 211.86080586],0
a5,1,0.02404,5.091727,[39 29] ; [338 139],[47.03853211 20.96146789] ; [329.96146789 147.03853211],0
p12,1,0.025956,4.958914,[ 1 67] ; [ 45 427],[ 5.79259259 62.20740741] ; [ 40.20740741 431.79259259],0
v3,1,0.028775,4.781047,[16 47] ; [182 277],[23.89655172 39.10344828] ; [174.10344828 284.89655172],0
