Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.070645,3.267974,[14  3] ; [1 2],[12.75  4.25] ; [2.25 0.75],0
p8,1,0.070645,3.267974,[14  3] ; [1 2],[12.75  4.25] ; [2.25 0.75],0
s6,1,0.070645,3.267974,[14  3] ; [1 2],[12.75  4.25] ; [2.25 0.75],0
p3,1,0.212296,1.555699,[12  5] ; [1 2],[11.05  5.95] ; [1.95 1.05],0
p11,1,0.334756,0.930411,[15  2] ; [2 1],[14.45  2.55] ; [2.55 0.45],0
d4,1,0.334756,0.930411,[15  2] ; [2 1],[14.45  2.55] ; [2.55 0.45],0
s5,1,0.396144,0.72,[9 6] ; [1 2],[8.33333333 6.66666667] ; [1.66666667 1.33333333],0
a5,1,0.413247,0.669439,[10  7] ; [1 2],[9.35 7.65] ; [1.65 1.35],0
a6,1,0.413247,0.669439,[10  7] ; [1 2],[9.35 7.65] ; [1.65 1.35],0
s7,1,0.527089,0.4,[8 7] ; [1 2],[7.5 7.5] ; [1.5 1.5],0
n4,1,0.531168,0.392157,[14  3] ; [2 1],[13.6  3.4] ; [2.4 0.6],0
v2,1,0.531168,0.392157,[9 8] ; [1 2],[8.5 8.5] ; [1.5 1.5],0
d2,1,0.531168,0.392157,[ 3 14] ; [1 2],[ 3.4 13.6] ; [0.6 2.4],0
s2,1,0.659528,0.194098,[8 9] ; [1 2],[7.65 9.35] ; [1.35 1.65],0
d1,1,0.659528,0.194098,[8 9] ; [1 2],[7.65 9.35] ; [1.35 1.65],0
a3,1,0.659528,0.194098,[8 9] ; [1 2],[7.65 9.35] ; [1.35 1.65],0
a4,1,0.717688,0.130719,[ 4 13] ; [1 2],[ 4.25 12.75] ; [0.75 2.25],0
b3,1,0.746886,0.104167,[5 3] ; [1 1],[4.8 3.2] ; [1.2 0.8],0
b2,1,0.746886,0.104167,[5 3] ; [1 1],[4.8 3.2] ; [1.2 0.8],0
s3,1,0.798217,0.065359,[ 7 10] ; [1 2],[ 6.8 10.2] ; [1.2 1.8],0
d3,1,0.798217,0.065359,[10  7] ; [2 1],[10.2  6.8] ; [1.8 1.2],0
p6,1,0.866815,0.028125,[7 9] ; [1 1],[7.11111111 8.88888889] ; [0.88888889 1.11111111],0
v1,1,0.943209,0.005075,[11  5] ; [2 1],[10.94736842  5.05263158] ; [2.05263158 0.94736842],0
d5,1,0.94766,0.004309,[11  6] ; [2 1],[11.05  5.95] ; [1.95 1.05],0
