Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.129748,2.295516,[120  18] ; [1 1],[119.27142857  18.72857143] ; [1.72857143 0.27142857],0
s8,1,0.339237,0.913314,[ 30 108] ; [1 1],[ 30.55714286 107.44285714] ; [0.44285714 1.55714286],0
v3,1,0.351348,0.868584,[ 30 105] ; [1 1],[ 30.54744526 104.45255474] ; [0.45255474 1.54744526],0
d4,1,0.375113,0.786656,[106  32] ; [1 1],[105.47142857  32.52857143] ; [1.52857143 0.47142857],0
a4,1,0.406452,0.689155,[ 34 105] ; [1 1],[ 34.5035461 104.4964539] ; [0.4964539 1.5035461],0
p8,1,0.55684,0.345204,[42 95] ; [1 1],[42.38129496 94.61870504] ; [0.61870504 1.38129496],0
a7,1,0.568788,0.324715,[95 43] ; [1 1],[94.62857143 43.37142857] ; [1.37142857 0.62857143],0
d5,1,0.586,0.296635,[94 44] ; [1 1],[93.64285714 44.35714286] ; [1.35714286 0.64285714],0
n5,1,0.597576,0.278667,[45 94] ; [1 1],[45.34751773 93.65248227] ; [0.65248227 1.34751773],0
p2,1,0.614554,0.253597,[93 46] ; [1 1],[92.66666667 46.33333333] ; [1.33333333 0.66666667],0
r1,1,0.665104,0.187383,[90 49] ; [1 1],[89.70921986 49.29078014] ; [1.29078014 0.70921986],0
n6,1,0.715122,0.133215,[87 52] ; [1 1],[86.75177305 52.24822695] ; [1.24822695 0.75177305],0
v1,1,0.727732,0.121204,[52 85] ; [1 1],[52.23741007 84.76258993] ; [0.76258993 1.23741007],0
a6,1,0.764672,0.089611,[84 55] ; [1 1],[83.79432624 55.20567376] ; [1.20567376 0.79432624],0
d3,1,0.777887,0.079566,[82 55] ; [1 1],[81.8057554 55.1942446] ; [1.1942446 0.8057554],0
v2,1,0.829706,0.046259,[56 76] ; [1 1],[56.14925373 75.85074627] ; [0.85074627 1.14925373],0
a3,1,0.886164,0.020495,[76 62] ; [1 1],[75.9 62.1] ; [1.1 0.9],0
s6,1,0.950566,0.003844,[65 71] ; [1 1],[65.04347826 70.95652174] ; [0.95652174 1.04347826],0
