Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.010909,6.48,[14  1] ; [1 2],[12.5  2.5] ; [2.5 0.5],0
p3,1,0.099481,2.713846,[12  3] ; [1 2],[10.83333333  4.16666667] ; [2.16666667 0.83333333],0
r2,1,0.179712,1.8,[14  1] ; [2 1],[13.33333333  1.66666667] ; [2.66666667 0.33333333],0
s7,1,0.247004,1.340171,[9 4] ; [1 2],[8.125 4.875] ; [1.875 1.125],0
r3,1,0.396144,0.72,[13  2] ; [2 1],[12.5  2.5] ; [2.5 0.5],0
b1,1,0.396144,0.72,[6 9] ; [2 1],[6.66666667 8.33333333] ; [1.33333333 1.66666667],0
b5,1,0.396144,0.72,[6 9] ; [2 1],[6.66666667 8.33333333] ; [1.33333333 1.66666667],0
s3,1,0.453388,0.562169,[8 6] ; [1 2],[7.41176471 6.58823529] ; [1.58823529 1.41176471],0
s6,1,0.472789,0.51545,[11  2] ; [2 1],[10.5625  2.4375] ; [2.4375 0.5625],0
u2,1,0.490153,0.47619,[3 4] ; [2 1],[3.5 3.5] ; [1.5 1.5],0
v1,1,0.527089,0.4,[8 7] ; [1 2],[7.5 7.5] ; [1.5 1.5],0
p4,1,0.61209,0.257143,[12  3] ; [2 1],[11.66666667  3.33333333] ; [2.33333333 0.66666667],0
p12,1,0.61209,0.257143,[ 3 12] ; [1 2],[ 3.33333333 11.66666667] ; [0.66666667 2.33333333],0
a6,1,0.671373,0.18,[8 7] ; [2 1],[8.33333333 6.66666667] ; [1.66666667 1.33333333],0
p1,1,0.671373,0.18,[7 8] ; [1 2],[6.66666667 8.33333333] ; [1.33333333 1.66666667],0
v2,1,0.671373,0.18,[7 8] ; [1 2],[6.66666667 8.33333333] ; [1.33333333 1.66666667],0
s8,1,0.761001,0.092517,[6 8] ; [1 2],[5.76470588 8.23529412] ; [1.23529412 1.76470588],0
u3,1,0.77816,0.079365,[3 4] ; [1 2],[2.8 4.2] ; [1.2 1.8],0
p2,1,0.813945,0.055385,[11  4] ; [2 1],[10.83333333  4.16666667] ; [2.16666667 0.83333333],0
p7,1,0.813945,0.055385,[11  4] ; [2 1],[10.83333333  4.16666667] ; [2.16666667 0.83333333],0
b4,1,0.828812,0.046753,[9 6] ; [2 1],[9.16666667 5.83333333] ; [1.83333333 1.16666667],0
a5,1,0.828812,0.046753,[9 6] ; [2 1],[9.16666667 5.83333333] ; [1.83333333 1.16666667],0
d5,1,1.0,0.0,[ 5 10] ; [1 2],[ 5. 10.] ; [1. 2.],0
p6,1,1.0,0.0,[10  5] ; [2 1],[10.  5.] ; [2. 1.],0
