Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.001862,9.680403,[ 1 41] ; [4 9],[ 3.81818182 38.18181818] ; [ 1.18181818 11.81818182],0
v4,1,0.002225,9.353606,[19 24] ; [12  1],[23.80357143 19.19642857] ; [7.19642857 5.80357143],0
p11,1,0.005243,7.793759,[21 22] ; [12  1],[25.33928571 17.66071429] ; [7.66071429 5.33928571],0
r1,1,0.016421,5.757222,[11 32] ; [8 5],[14.58928571 28.41071429] ; [4.41071429 8.58928571],0
s5,1,0.026856,4.900054,[ 5 38] ; [5 8],[ 7.67857143 35.32142857] ; [ 2.32142857 10.67857143],0
d3,1,0.035556,4.418297,[10 33] ; [7 6],[13.05357143 29.94642857] ; [3.94642857 9.05357143],0
a7,1,0.041839,4.141719,[16 27] ; [9 4],[19.19642857 23.80357143] ; [5.80357143 7.19642857],0
p8,1,0.047301,3.934638,[13 29] ; [8 5],[16.03636364 25.96363636] ; [4.96363636 8.03636364],0
p9,1,0.052858,3.74841,[23 19] ; [11  2],[25.96363636 16.03636364] ; [8.03636364 4.96363636],0
p7,1,0.054031,3.711756,[20 23] ; [10  3],[23.03571429 19.96428571] ; [6.96428571 6.03571429],0
p6,1,0.056871,3.626374,[ 6 36] ; [5 8],[ 8.4 33.6] ; [ 2.6 10.4],0
s6,1,0.060822,3.514833,[14 29] ; [8 5],[16.89285714 26.10714286] ; [5.10714286 7.89285714],0
u2,1,0.061444,3.497976,[12 12] ; [7 1],[14.25  9.75] ; [4.75 3.25],0
p10,1,0.0637,3.438339,[20 22] ; [10  3],[22.90909091 19.09090909] ; [7.09090909 5.90909091],0
d5,1,0.086933,2.930266,[15 28] ; [8 5],[17.66071429 25.33928571] ; [5.33928571 7.66071429],0
u3,1,0.112058,2.52496,[ 5 19] ; [4 4],[ 6.75 17.25] ; [2.25 5.75],0
a8,1,0.127485,2.322868,[ 5 35] ; [4 9],[ 6.79245283 33.20754717] ; [ 2.20754717 10.79245283],0
p4,1,0.161982,1.955621,[17 26] ; [8 5],[19.19642857 23.80357143] ; [5.80357143 7.19642857],0
s4,1,0.215839,1.531826,[10 33] ; [ 1 12],[ 8.44642857 34.55357143] ; [ 2.55357143 10.44642857],0
a6,1,0.21993,1.504826,[15 28] ; [7 6],[16.89285714 26.10714286] ; [5.10714286 7.89285714],0
b5,1,0.250841,1.318613,[22 21] ; [9 4],[23.80357143 19.19642857] ; [7.19642857 5.80357143],0
n6,1,0.284395,1.145969,[22 20] ; [9 4],[23.67272727 18.32727273] ; [7.32727273 5.67272727],0
v3,1,0.301268,1.068575,[ 5 38] ; [ 3 10],[ 6.14285714 36.85714286] ; [ 1.85714286 11.14285714],0
n2,1,0.347755,0.881633,[13  8] ; [1 2],[12.25  8.75] ; [1.75 1.25],0
n4,1,0.360881,0.834824,[26 17] ; [6 7],[24.57142857 18.42857143] ; [7.42857143 5.57142857],0
p3,1,0.367692,0.811449,[11 32] ; [5 8],[12.28571429 30.71428571] ; [3.71428571 9.28571429],0
a5,1,0.44621,0.580262,[18 25] ; [7 6],[19.19642857 23.80357143] ; [5.80357143 7.19642857],0
v2,1,0.506729,0.440816,[10 32] ; [4 8],[10.88888889 31.11111111] ; [3.11111111 8.88888889],0
b1,1,0.562833,0.334822,[27 16] ; [7 6],[26.10714286 16.89285714] ; [7.89285714 5.10714286],0
d2,1,0.574947,0.314475,[ 7 36] ; [ 3 10],[ 7.67857143 35.32142857] ; [ 2.32142857 10.67857143],0
s8,1,0.583546,0.300537,[10 33] ; [4 9],[10.75 32.25] ; [3.25 9.75],0
b3,1,0.608503,0.26236,[ 8 20] ; [2 3],[ 8.48484848 19.51515152] ; [1.51515152 3.48484848],0
b2,1,0.608503,0.26236,[ 8 20] ; [2 3],[ 8.48484848 19.51515152] ; [1.51515152 3.48484848],0
s7,1,0.659999,0.193524,[11 30] ; [4 8],[11.60377358 29.39622642] ; [3.39622642 8.60377358],0
a3,1,0.666812,0.185353,[19 23] ; [5 8],[18.32727273 23.67272727] ; [5.67272727 7.32727273],0
n5,1,0.671097,0.180322,[27 16] ; [9 4],[27.64285714 15.35714286] ; [8.35714286 4.64285714],0
a1,1,0.687668,0.161622,[ 5 38] ; [ 1 12],[ 4.60714286 38.39285714] ; [ 1.39285714 11.60714286],0
a4,1,0.722101,0.126488,[ 8 35] ; [ 3 10],[ 8.44642857 34.55357143] ; [ 2.55357143 10.44642857],0
v1,1,0.730396,0.118749,[12 31] ; [ 3 10],[11.51785714 31.48214286] ; [3.48214286 9.51785714],0
n3,1,0.754293,0.097959,[12  9] ; [2 1],[12.25  8.75] ; [1.75 1.25],0
b4,1,0.900473,0.015641,[24 19] ; [7 6],[23.80357143 19.19642857] ; [7.19642857 5.80357143],0
p12,1,0.930048,0.007706,[ 3 40] ; [ 1 12],[ 3.07142857 39.92857143] ; [ 0.92857143 12.07142857],0
p2,1,0.944642,0.004821,[26 17] ; [8 5],[26.10714286 16.89285714] ; [7.89285714 5.10714286],0
d4,1,0.981917,0.000514,[23 20] ; [7 6],[23.03571429 19.96428571] ; [6.96428571 6.03571429],0
s2,1,0.989319,0.000179,[10 33] ; [ 3 10],[ 9.98214286 33.01785714] ; [3.01785714 9.98214286],0
s3,1,0.990037,0.000156,[13 29] ; [4 9],[12.98181818 29.01818182] ; [4.01818182 8.98181818],0
