Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000146,14.418226,[112  20] ; [36 24],[101.75  30.25] ; [46.25 13.75],1
b1,1,0.000199,13.8378,[45 88] ; [38 23],[56.90206186 76.09793814] ; [26.09793814 34.90206186],1
d3,1,0.004322,8.143347,[95 38] ; [29 29],[86.34554974 46.65445026] ; [37.65445026 20.34554974],0
p2,1,0.0069,7.298912,[116  16] ; [44 17],[109.43005181  22.56994819] ; [50.56994819 10.43005181],0
r1,1,0.010775,6.502115,[108  24] ; [39 21],[101.0625  30.9375] ; [45.9375 14.0625],0
v3,1,0.018775,5.522337,[51 78] ; [13 46],[43.91489362 85.08510638] ; [20.08510638 38.91489362],0
p9,1,0.049038,3.874041,[112  21] ; [44 17],[106.94845361  26.05154639] ; [49.05154639 11.94845361],0
d1,1,0.057975,3.59439,[74 59] ; [25 36],[67.87113402 65.12886598] ; [31.12886598 29.87113402],0
v4,1,0.071074,3.258051,[125   6] ; [53  7],[122.08376963   8.91623037] ; [55.91623037  4.08376963],0
r4,1,0.082548,3.014015,[119  14] ; [49 12],[115.17525773  17.82474227] ; [52.82474227  8.17525773],0
n4,1,0.099084,2.72022,[101  32] ; [38 21],[96.28645833 36.71354167] ; [42.71354167 16.28645833],0
r3,1,0.113497,2.504839,[128   4] ; [56  5],[125.84455959   6.15544041] ; [58.15544041  2.84455959],0
s1,1,0.135126,2.232605,[  3 128] ; [ 4 56],[  4.80104712 126.19895288] ; [ 2.19895288 57.80104712],0
b5,1,0.137562,2.205022,[79 54] ; [43 18],[83.63917526 49.36082474] ; [38.36082474 22.63917526],0
n6,1,0.140095,2.176919,[109  23] ; [44 16],[105.1875  26.8125] ; [47.8125 12.1875],0
p4,1,0.16918,1.890196,[73 60] ; [27 34],[68.55670103 64.44329897] ; [31.44329897 29.55670103],0
b4,1,0.178652,1.808799,[77 56] ; [29 32],[72.67010309 60.32989691] ; [33.32989691 27.67010309],0
d4,1,0.194229,1.685245,[108  25] ; [43 16],[104.59895833  28.40104167] ; [46.40104167 12.59895833],0
d5,1,0.241753,1.370345,[107  26] ; [43 16],[103.90625  29.09375] ; [46.09375 12.90625],0
s7,1,0.245865,1.346648,[69 61] ; [25 32],[65.34759358 64.65240642] ; [28.65240642 28.34759358],0
v2,1,0.248844,1.329784,[76 51] ; [30 29],[72.37634409 54.62365591] ; [33.62365591 25.37634409],0
n1,1,0.254213,1.3,[ 8 24] ; [ 8 12],[ 9.84615385 22.15384615] ; [ 6.15384615 13.84615385],0
u2,1,0.261496,1.260819,[22 11] ; [8 8],[20.20408163 12.79591837] ; [9.79591837 6.20408163],0
u1,1,0.324564,0.970464,[ 30 103] ; [10 51],[ 27.42268041 105.57731959] ; [12.57731959 48.42268041],0
s4,1,0.353153,0.862094,[ 19 113] ; [12 49],[ 21.20207254 110.79792746] ; [ 9.79792746 51.20207254],0
b2,1,0.407857,0.685039,[39 60] ; [10 22],[37.03053435 61.96946565] ; [11.96946565 20.03053435],0
b3,1,0.407857,0.685039,[39 60] ; [10 22],[37.03053435 61.96946565] ; [11.96946565 20.03053435],0
s5,1,0.41395,0.667427,[38 95] ; [20 38],[40.38743455 92.61256545] ; [17.61256545 40.38743455],0
s6,1,0.414579,0.665631,[82 51] ; [40 19],[84.51041667 48.48958333] ; [37.48958333 21.51041667],0
p6,1,0.437453,0.602955,[44 87] ; [24 37],[46.39583333 84.60416667] ; [21.60416667 39.39583333],0
r2,1,0.464719,0.534505,[121   9] ; [54  6],[119.73684211  10.26315789] ; [55.26315789  4.73684211],0
n5,1,0.547456,0.361894,[93 39] ; [39 20],[91.22513089 40.77486911] ; [40.77486911 18.22513089],0
u4,1,0.569921,0.322815,[  1 132] ; [ 1 60],[  1.37113402 131.62886598] ; [ 0.62886598 60.37113402],0
n3,1,0.609698,0.260615,[27  7] ; [17  3],[27.7037037  6.2962963] ; [16.2962963  3.7037037],0
a5,1,0.617691,0.249127,[92 41] ; [40 21],[90.49484536 42.50515464] ; [41.50515464 19.49484536],0
s8,1,0.621827,0.243307,[56 77] ; [23 37],[54.44041451 78.55958549] ; [24.55958549 35.44041451],0
s2,1,0.629521,0.232711,[72 60] ; [31 30],[70.44559585 61.55440415] ; [32.55440415 28.44559585],0
a6,1,0.650811,0.204879,[93 40] ; [40 20],[91.65284974 41.34715026] ; [41.34715026 18.65284974],0
a4,1,0.653697,0.201271,[63 69] ; [27 34],[61.55440415 70.44559585] ; [28.44559585 32.55440415],0
a8,1,0.664418,0.188201,[20 98] ; [11 45],[21.02298851 96.97701149] ; [ 9.97701149 46.02298851],0
p1,1,0.706306,0.141995,[  5 128] ; [ 3 58],[  5.48453608 127.51546392] ; [ 2.51546392 58.48453608],0
a7,1,0.715438,0.132906,[90 43] ; [39 21],[88.89637306 44.10362694] ; [40.10362694 19.89637306],0
d2,1,0.734871,0.114686,[63 70] ; [30 30],[64.0880829 68.9119171] ; [28.9119171 31.0880829],0
s3,1,0.739304,0.110739,[80 50] ; [36 25],[78.95287958 51.04712042] ; [37.04712042 23.95287958],0
p5,1,0.741386,0.108912,[  8 123] ; [ 3 58],[  7.50520833 123.49479167] ; [ 3.49479167 57.50520833],0
a3,1,0.769973,0.085503,[98 35] ; [43 17],[97.16580311 35.83419689] ; [43.83419689 16.16580311],0
a2,1,0.808553,0.058706,[37 96] ; [18 43],[37.70618557 95.29381443] ; [17.29381443 43.70618557],0
v1,1,0.831279,0.045395,[64 64] ; [29 31],[63.31914894 64.68085106] ; [29.68085106 30.31914894],0
n2,1,0.855652,0.033092,[24  9] ; [15  5],[24.28301887  8.71698113] ; [14.71698113  5.28301887],0
a1,1,0.900476,0.01564,[  6 127] ; [ 3 58],[  6.17010309 126.82989691] ; [ 2.82989691 58.17010309],0
u3,1,0.927308,0.008323,[19 16] ; [9 8],[18.84615385 16.15384615] ; [9.15384615 7.84615385],0
p3,1,0.989758,0.000165,[59 74] ; [27 34],[58.95876289 74.04123711] ; [27.04123711 33.95876289],0
