Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.023868,5.104167,[11  1] ; [1 2],[9.6 2.4] ; [2.4 0.6],0
p8,1,0.079839,3.068182,[10  2] ; [1 2],[8.8 3.2] ; [2.2 0.8],0
d4,1,0.170904,1.875,[9 3] ; [1 2],[8. 4.] ; [2. 1.],0
v3,1,0.20686,1.593266,[3 8] ; [2 1],[3.92857143 7.07142857] ; [1.07142857 1.92857143],0
n4,1,0.254565,1.298077,[11  1] ; [2 1],[10.4  1.6] ; [2.6 0.4],0
n5,1,0.254565,1.298077,[11  1] ; [2 1],[10.4  1.6] ; [2.6 0.4],0
d5,1,0.291841,1.111111,[8 4] ; [1 2],[7.2 4.8] ; [1.8 1.2],0
p2,1,0.291841,1.111111,[8 4] ; [1 2],[7.2 4.8] ; [1.8 1.2],0
s2,1,0.291841,1.111111,[8 4] ; [1 2],[7.2 4.8] ; [1.8 1.2],0
b3,1,0.371093,0.8,[2 8] ; [1 1],[2.5 7.5] ; [0.5 1.5],0
b2,1,0.371093,0.8,[2 8] ; [1 1],[2.5 7.5] ; [0.5 1.5],0
s3,1,0.416448,0.660317,[6 4] ; [1 2],[5.38461538 4.61538462] ; [1.61538462 1.38461538],0
p11,1,0.437558,0.602679,[7 5] ; [1 2],[6.4 5.6] ; [1.6 1.4],0
p4,1,0.437558,0.602679,[7 5] ; [1 2],[6.4 5.6] ; [1.6 1.4],0
d1,1,0.437558,0.602679,[7 5] ; [1 2],[6.4 5.6] ; [1.6 1.4],0
p3,1,0.437558,0.602679,[7 5] ; [1 2],[6.4 5.6] ; [1.6 1.4],0
a6,1,0.437558,0.602679,[7 5] ; [1 2],[6.4 5.6] ; [1.6 1.4],0
s4,1,0.518605,0.416667,[ 2 10] ; [1 2],[2.4 9.6] ; [0.6 2.4],0
a3,1,0.57077,0.321396,[9 2] ; [2 1],[8.64285714 2.35714286] ; [2.35714286 0.64285714],0
s8,1,0.604773,0.267857,[6 6] ; [2 1],[6.4 5.6] ; [1.6 1.4],0
v1,1,0.604773,0.267857,[6 6] ; [1 2],[5.6 6.4] ; [1.4 1.6],0
d3,1,0.604773,0.267857,[6 6] ; [2 1],[6.4 5.6] ; [1.6 1.4],0
v2,1,0.706879,0.141414,[5 6] ; [1 2],[4.71428571 6.28571429] ; [1.28571429 1.71428571],0
s7,1,0.706879,0.141414,[5 6] ; [1 2],[4.71428571 6.28571429] ; [1.28571429 1.71428571],0
p6,1,0.792147,0.069444,[5 7] ; [1 2],[4.8 7.2] ; [1.2 1.8],0
p7,1,0.792147,0.069444,[5 7] ; [1 2],[4.8 7.2] ; [1.2 1.8],0
a5,1,1.0,0.0,[8 4] ; [2 1],[8. 4.] ; [2. 1.],0
a7,1,1.0,0.0,[8 4] ; [2 1],[8. 4.] ; [2. 1.],0
b5,1,1.0,0.0,[8 4] ; [2 1],[8. 4.] ; [2. 1.],0
