Feature,DoF,P Value,Chi Square,Is Significant
p12,1,0.0,28.383377,1
p5,1,0.002514,9.130367,0
p3,1,0.003265,8.653123,0
a2,1,0.0061,7.520645,0
s7,1,0.007191,7.224565,0
p4,1,0.018609,5.537926,0
a4,1,0.020128,5.400742,0
d2,1,0.039546,4.237247,0
p8,1,0.076803,3.131287,0
v1,1,0.0864,2.940205,0
v3,1,0.091721,2.843906,0
p6,1,0.093321,2.816135,0
s6,1,0.096161,2.76809,0
u1,1,0.108516,2.575697,0
a1,1,0.158528,1.988211,0
n4,1,0.169635,1.886165,0
a5,1,0.237532,1.395181,0
a6,1,0.288923,1.124632,0
r1,1,0.4267,0.631788,0
s5,1,0.45281,0.563608,0
p1,1,0.465976,0.531501,0
p7,1,0.519285,0.415313,0
d5,1,0.52149,0.410945,0
s1,1,0.545252,0.365892,0
b4,1,0.585662,0.29717,0
s4,1,0.647491,0.209078,0
p2,1,0.650344,0.205466,0
v2,1,0.661948,0.191165,0
a8,1,0.710696,0.137583,0
b5,1,0.722782,0.125843,0
a7,1,0.884646,0.021049,0
d3,1,0.994405,4.9e-05,0
