Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,2e-06,22.974076,[45 59] ; [93 32],[62.67248908 41.32751092] ; [75.32751092 49.67248908],1
p9,1,5.8e-05,16.178712,[86 21] ; [121   4],[95.46982759 11.53017241] ; [111.53017241  13.46982759],1
p5,1,0.00013,14.640052,[10 97] ; [37 88],[21.67672414 85.32327586] ; [25.32327586 99.67672414],1
s6,1,0.00081,11.218082,[86 20] ; [118   6],[94.0173913 11.9826087] ; [109.9826087  14.0173913],1
n6,1,0.002868,8.889419,[88 18] ; [117   6],[94.89082969 11.10917031] ; [110.10917031  12.89082969],0
p10,1,0.003432,8.562384,[88 19] ; [118   7],[95.00862069 11.99137931] ; [110.99137931  14.00862069],0
p7,1,0.003988,8.289435,[81 24] ; [111  11],[88.81057269 16.18942731] ; [103.18942731  18.81057269],0
v3,1,0.006914,7.29508,[40 63] ; [71 54],[50.14473684 52.85526316] ; [60.85526316 64.14473684],0
p6,1,0.008241,6.980309,[50 57] ; [80 45],[59.95689655 47.04310345] ; [70.04310345 54.95689655],0
s7,1,0.011228,6.42884,[68 36] ; [98 24],[76.38938053 27.61061947] ; [89.61061947 32.38938053],0
p3,1,0.041922,4.138331,[61 45] ; [88 37],[68.37229437 37.62770563] ; [80.62770563 44.37229437],0
s3,1,0.047977,3.910802,[87 20] ; [112  12],[92.17748918 14.82251082] ; [106.82251082  17.17748918],0
v2,1,0.083366,2.99802,[55 49] ; [79 44],[61.39207048 42.60792952] ; [72.60792952 50.39207048],0
a4,1,0.095361,2.781462,[41 66] ; [62 64],[47.30042918 59.69957082] ; [55.69957082 70.30042918],0
a5,1,0.1051,2.626395,[77 30] ; [102  24],[82.20171674 24.79828326] ; [96.79828326 29.20171674],0
r4,1,0.106512,2.605222,[96 11] ; [120   6],[99.19313305  7.80686695] ; [116.80686695   9.19313305],0
n1,1,0.119551,2.423188,[ 4 11] ; [12 11],[6.31578947 8.68421053] ; [ 9.68421053 13.31578947],0
u2,1,0.132569,2.262162,[22 10] ; [15 15],[19.09677419 12.90322581] ; [17.90322581 12.09677419],0
s8,1,0.135484,2.22852,[66 41] ; [88 36],[71.33333333 35.66666667] ; [82.66666667 41.33333333],0
n2,1,0.137547,2.205193,[11  4] ; [21  2],[12.63157895  2.36842105] ; [19.36842105  3.63157895],0
b5,1,0.140103,2.176822,[63 44] ; [62 64],[57.40343348 49.59656652] ; [67.59656652 58.40343348],0
p12,1,0.158145,1.991874,[11 96] ; [ 21 105],[14.69527897 92.30472103] ; [ 17.30472103 108.69527897],0
