Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.062308,3.474872,[ 2 24] ; [1 1],[ 2.78571429 23.21428571] ; [0.21428571 1.78571429],0
p8,1,0.062308,3.474872,[ 2 24] ; [1 1],[ 2.78571429 23.21428571] ; [0.21428571 1.78571429],0
s1,1,0.134169,2.24359,[ 3 23] ; [1 1],[ 3.71428571 22.28571429] ; [0.28571429 1.71428571],0
s6,1,0.134169,2.24359,[ 3 23] ; [1 1],[ 3.71428571 22.28571429] ; [0.28571429 1.71428571],0
p10,1,0.233613,1.418727,[ 4 21] ; [1 1],[ 4.62962963 20.37037037] ; [0.37037037 1.62962963],0
p2,1,0.306826,1.044289,[ 5 21] ; [1 1],[ 5.57142857 20.42857143] ; [0.42857143 1.57142857],0
p1,1,0.396818,0.717949,[ 6 20] ; [1 1],[ 6.5 19.5] ; [0.5 1.5],0
p7,1,0.396818,0.717949,[ 6 20] ; [1 1],[ 6.5 19.5] ; [0.5 1.5],0
p9,1,0.419449,0.651857,[ 6 19] ; [1 1],[ 6.48148148 18.51851852] ; [0.51851852 1.48148148],0
a7,1,0.486339,0.484615,[ 7 19] ; [1 1],[ 7.42857143 18.57142857] ; [0.57142857 1.42857143],0
r1,1,0.486339,0.484615,[ 7 19] ; [1 1],[ 7.42857143 18.57142857] ; [0.57142857 1.42857143],0
a4,1,0.693196,0.155647,[ 9 16] ; [1 1],[ 9.25925926 15.74074074] ; [0.74074074 1.25925926],0
b5,1,0.74748,0.103661,[10 16] ; [1 1],[10.21428571 15.78571429] ; [0.78571429 1.21428571],0
b1,1,0.83224,0.044872,[15 11] ; [1 1],[14.85714286 11.14285714] ; [1.14285714 0.85714286],0
r2,1,0.95656,0.002967,[12 13] ; [1 1],[12.03703704 12.96296296] ; [0.96296296 1.03703704],0
