Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,309.102847,[30 82] ; [451  17],[92.88275862 19.11724138] ; [388.11724138  79.88275862],1
p2,1,0.0,83.109167,[55 60] ; [405  63],[90.73756432 24.26243568] ; [369.26243568  98.73756432],1
n6,1,0.0,76.261156,[61 52] ; [414  51],[92.8633218 20.1366782] ; [382.1366782  82.8633218],1
r3,1,0.0,76.154846,[82 32] ; [452  15],[104.77796902   9.22203098] ; [429.22203098  37.77796902],1
r4,1,0.0,74.551432,[69 46] ; [430  39],[98.2619863 16.7380137] ; [400.7380137  68.2619863],1
v4,1,0.0,67.746533,[84 29] ; [451  14],[104.59342561   8.40657439] ; [430.40657439  34.59342561],1
p8,1,0.0,37.641544,[26 87] ; [255 207],[55.2226087 57.7773913] ; [225.7773913 236.2226087],1
r2,1,0.0,31.507225,[91 21] ; [445  18],[104.40347826   7.59652174] ; [431.59652174  31.40347826],1
s8,1,0.0,30.656829,[18 95] ; [206 260],[43.71675302 69.28324698] ; [180.28324698 285.71675302],1
p7,1,0.0,30.394083,[41 73] ; [293 162],[66.91739895 47.08260105] ; [267.08260105 187.91739895],1
s6,1,0.0,27.335484,[49 64] ; [321 140],[72.83972125 40.16027875] ; [297.16027875 163.83972125],1
v2,1,1e-06,25.236623,[38 74] ; [272 179],[61.669627 50.330373] ; [248.330373 202.669627],1
r1,1,1e-06,24.523094,[66 47] ; [376  91],[86.1137931 26.8862069] ; [355.8862069 111.1137931],1
p4,1,4e-06,21.393313,[41 73] ; [279 186],[63.00518135 50.99481865] ; [256.99481865 208.00518135],1
n5,1,1.1e-05,19.411681,[62 51] ; [352 113],[80.93771626 32.06228374] ; [333.06228374 131.93771626],1
v1,1,1.1e-05,19.324684,[37 77] ; [254 204],[57.9965035 56.0034965] ; [233.0034965 224.9965035],1
s2,1,3e-05,17.435497,[34 80] ; [240 225],[53.94818653 60.05181347] ; [220.05181347 244.94818653],1
s5,1,3e-05,17.423021,[17 94] ; [162 289],[35.35409253 75.64590747] ; [143.64590747 307.35409253],1
