Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,50.932387,[ 33 117] ; [85 48],[62.54416961 87.45583039] ; [55.45583039 77.54416961],1
s2,1,0.0,48.4396,[ 42 106] ; [93 40],[71.10320285 76.89679715] ; [63.89679715 69.10320285],1
s3,1,0.0,40.604617,[59 90] ; [102  30],[85.37010676 63.62989324] ; [75.62989324 56.37010676],1
s6,1,0.0,33.455117,[77 68] ; [112  19],[99.29347826 45.70652174] ; [89.70652174 41.29347826],1
p5,1,8e-05,15.548362,[  7 143] ; [ 26 105],[ 17.61565836 132.38434164] ; [ 15.38434164 115.61565836],1
p6,1,0.000247,13.432776,[ 40 110] ; [63 69],[54.78723404 95.21276596] ; [48.21276596 83.78723404],1
p10,1,0.000255,13.376197,[97 52] ; [112  21],[110.42907801  38.57092199] ; [98.57092199 34.42907801],1
a3,1,0.000445,12.331064,[87 62] ; [103  29],[100.74733096  48.25266904] ; [89.25266904 42.74733096],1
p4,1,0.000464,12.254599,[70 79] ; [90 43],[84.53900709 64.46099291] ; [75.46099291 57.53900709],1
p9,1,0.000467,12.241879,[102  48] ; [114  19],[114.48763251  35.51236749] ; [101.51236749  31.48763251],1
p3,1,0.000534,11.991754,[ 50 100] ; [71 61],[64.36170213 85.63829787] ; [56.63829787 75.36170213],1
n6,1,0.000535,11.99055,[112  39] ; [119  13],[123.25441696  27.74558304] ; [107.74558304  24.25441696],1
d3,1,0.000898,11.027513,[90 61] ; [103  29],[102.97879859  48.02120141] ; [90.02120141 41.97879859],1
n4,1,0.001792,9.751737,[106  45] ; [114  19],[116.97183099  34.02816901] ; [103.02816901  29.97183099],0
s5,1,0.002745,8.969666,[ 37 108] ; [55 74],[48.68613139 96.31386861] ; [43.31386861 85.68613139],0
a6,1,0.006847,7.312679,[109  42] ; [75 57],[98.17667845 52.82332155] ; [85.82332155 46.17667845],0
s4,1,0.007391,7.175371,[ 20 126] ; [35 97],[ 28.88489209 117.11510791] ; [ 26.11510791 105.88489209],0
n5,1,0.00805,7.022372,[101  49] ; [108  25],[110.77738516  39.22261484] ; [98.22261484 34.77738516],0
p8,1,0.010553,6.539004,[64 86] ; [77 56],[74.73498233 75.26501767] ; [66.26501767 66.73498233],0
p12,1,0.015185,5.894919,[  3 147] ; [ 11 122],[  7.4204947 142.5795053] ; [  6.5795053 126.4204947],0
u1,1,0.017008,5.695594,[ 18 133] ; [ 30 103],[ 25.52112676 125.47887324] ; [ 22.47887324 110.52112676],0
p7,1,0.022897,5.176302,[78 70] ; [86 44],[87.30935252 60.69064748] ; [76.69064748 53.30935252],0
a4,1,0.065797,3.384876,[61 88] ; [69 64],[68.68794326 80.31205674] ; [61.31205674 71.68794326],0
n1,1,0.077349,3.119751,[17 30] ; [17 13],[20.75324675 26.24675325] ; [13.24675325 16.75324675],0
p2,1,0.078368,3.098432,[115  35] ; [113  20],[120.84805654  29.15194346] ; [107.15194346  25.84805654],0
a2,1,0.086316,2.941778,[ 30 121] ; [38 95],[ 36.15492958 114.84507042] ; [ 31.84507042 101.15492958],0
d1,1,0.086575,2.936931,[79 72] ; [83 50],[86.13380282 64.86619718] ; [75.86619718 57.13380282],0
n3,1,0.101259,2.685605,[33 13] ; [16 14],[29.65789474 16.34210526] ; [19.34210526 10.65789474],0
v3,1,0.103445,2.651612,[ 23 125] ; [30 99],[ 28.31768953 119.68231047] ; [ 24.68231047 104.31768953],0
r3,1,0.117692,2.447776,[137  14] ; [127   6],[140.36619718  10.63380282] ; [123.63380282   9.36619718],0
s1,1,0.147491,2.09801,[  7 141] ; [ 12 120],[ 10.04285714 137.95714286] ; [  8.95714286 123.04285714],0
a7,1,0.170065,1.882374,[108  43] ; [85 48],[102.61619718  48.38380282] ; [90.38380282 42.61619718],0
p1,1,0.172454,1.861485,[ 10 140] ; [ 15 118],[ 13.25088339 136.74911661] ; [ 11.74911661 121.25088339],0
b4,1,0.195164,1.678198,[91 60] ; [70 63],[85.60211268 65.39788732] ; [75.39788732 57.60211268],0
b5,1,0.208307,1.583156,[94 57] ; [73 60],[88.79225352 62.20774648] ; [78.20774648 54.79225352],0
b2,1,0.208587,1.581204,[29 62] ; [36 52],[33.04469274 57.95530726] ; [31.95530726 56.04469274],0
b3,1,0.208587,1.581204,[29 62] ; [36 52],[33.04469274 57.95530726] ; [31.95530726 56.04469274],0
u4,1,0.255511,1.29292,[  1 150] ; [  3 130],[  2.12676056 148.87323944] ; [  1.87323944 131.12676056],0
u2,1,0.393804,0.727163,[34 29] ; [19 11],[35.90322581 27.09677419] ; [17.09677419 12.90322581],0
v4,1,0.400489,0.706856,[142   9] ; [127   5],[143.53003534   7.46996466] ; [125.46996466   6.53003534],0
d5,1,0.402042,0.702209,[116  35] ; [106  25],[118.87234043  32.12765957] ; [103.12765957  27.87234043],0
v1,1,0.444553,0.584503,[59 91] ; [57 73],[62.14285714 87.85714286] ; [53.85714286 76.14285714],0
b1,1,0.465108,0.533574,[65 86] ; [63 70],[68.05633803 82.94366197] ; [59.94366197 73.05633803],0
r4,1,0.525442,0.403199,[139  12] ; [125   8],[140.36619718  10.63380282] ; [123.63380282   9.36619718],0
d4,1,0.526915,0.400338,[120  31] ; [108  23],[122.08510638  28.91489362] ; [105.91489362  25.08510638],0
d2,1,0.561462,0.33718,[68 83] ; [64 68],[70.43109541 80.56890459] ; [61.56890459 70.43109541],0
a1,1,0.600989,0.273507,[  5 146] ; [  6 127],[  5.84859155 145.15140845] ; [  5.15140845 127.84859155],0
a8,1,0.632264,0.229003,[ 17 124] ; [ 17 104],[ 18.29770992 122.70229008] ; [ 15.70229008 105.29770992],0
a5,1,0.727362,0.121548,[105  46] ; [95 38],[106.33802817  44.66197183] ; [93.66197183 39.33802817],0
p11,1,0.746769,0.104266,[111  40] ; [100  33],[112.18661972  38.81338028] ; [98.81338028 34.18661972],0
u3,1,0.747866,0.103333,[42 21] ; [21  9],[42.67741935 20.32258065] ; [20.32258065  9.67741935],0
r2,1,0.750264,0.10131,[142   8] ; [127   6],[142.5795053   7.4204947] ; [126.4204947   6.5795053],0
n2,1,0.805631,0.060549,[33 16] ; [21  9],[33.49367089 15.50632911] ; [20.50632911  9.49367089],0
