Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,90.252285,[ 36 194] ; [185 149],[ 90.12411348 139.87588652] ; [130.87588652 203.12411348],1
p7,1,0.0,83.958135,[ 89 132] ; [261  71],[139.87341772  81.12658228] ; [210.12658228 121.87341772],1
p8,1,0.0,81.657645,[ 75 153] ; [238  95],[127.20855615 100.79144385] ; [185.79144385 147.20855615],1
p5,1,0.0,34.403636,[ 10 220] ; [ 74 258],[ 34.3772242 195.6227758] ; [ 49.6227758 282.3772242],1
p2,1,0.0,29.777115,[176  55] ; [308  25],[198.23404255  32.76595745] ; [285.76595745  47.23404255],1
p10,1,4.8e-05,16.543541,[196  35] ; [317  17],[209.73982301  21.26017699] ; [303.26017699  30.73982301],1
p1,1,0.000795,11.252465,[ 10 221] ; [ 42 290],[ 21.3357016 209.6642984] ; [ 30.6642984 301.3357016],1
p12,1,0.001856,9.686343,[ 13 218] ; [ 46 288],[ 24.12212389 206.87787611] ; [ 34.87787611 299.12212389],0
p11,1,0.002536,9.114427,[179  53] ; [291  44],[192.31040564  39.68959436] ; [277.68959436  57.31040564],0
b1,1,0.004308,8.149283,[ 69 163] ; [139 196],[ 85.10758377 146.89241623] ; [122.89241623 212.10758377],0
