Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a2,1,0.002232,9.348193,[139 479] ; [5 2],[142.3872 475.6128] ; [1.6128 5.3872],0
p12,1,0.003487,8.533428,[ 59 556] ; [3 4],[ 61.3022508 553.6977492] ; [0.6977492 6.3022508],0
p5,1,0.02394,5.098941,[ 82 532] ; [3 4],[ 84.04186795 529.95813205] ; [0.95813205 6.04186795],0
a4,1,0.025629,4.98091,[269 348] ; [6 1],[271.9150641 345.0849359] ; [3.0849359 3.9150641],0
d2,1,0.035459,4.422958,[282 333] ; [6 1],[284.75884244 330.24115756] ; [3.24115756 3.75884244],0
s1,1,0.050016,3.840907,[ 15 596] ; [1 6],[ 15.81877023 595.18122977] ; [0.18122977 6.81877023],0
s7,1,0.06395,3.431853,[300 294] ; [6 1],[302.4359401 291.5640599] ; [3.5640599 3.4359401],0
u1,1,0.074712,3.176339,[106 512] ; [3 4],[107.7792 510.2208] ; [1.2208 5.7792],0
p3,1,0.094492,2.796125,[333 283] ; [6 1],[335.19101124 280.80898876] ; [3.80898876 3.19101124],0
v3,1,0.164424,1.933056,[243 354] ; [3 1],[244.36272879 352.63727121] ; [1.63727121 2.36272879],0
a1,1,0.192159,1.700989,[ 26 592] ; [1 6],[ 26.6976 591.3024] ; [0.3024 6.6976],0
p2,1,0.204742,1.608223,[538  77] ; [5 2],[536.88906752  78.11093248] ; [6.11093248 0.88906752],0
p4,1,0.237568,1.394967,[395 220] ; [6 1],[396.48713826 218.51286174] ; [4.51286174 2.48713826],0
p6,1,0.289151,1.123571,[229 380] ; [4 3],[230.35227273 378.64772727] ; [2.64772727 4.35227273],0
v1,1,0.290919,1.115365,[339 261] ; [4 1],[340.16528926 259.83471074] ; [2.83471074 2.16528926],0
s6,1,0.331092,0.944623,[415 190] ; [6 1],[416.18464052 188.81535948] ; [4.81535948 2.18464052],0
a6,1,0.35699,0.848455,[429 187] ; [6 1],[430.11235955 185.88764045] ; [4.88764045 2.11235955],0
b4,1,0.396365,0.719327,[363 255] ; [3 4],[361.9008 256.0992] ; [4.0992 2.9008],0
p7,1,0.505163,0.444074,[414 187] ; [4 3],[413.1875 187.8125] ; [4.8125 2.1875],0
p8,1,0.509678,0.434728,[360 249] ; [5 2],[360.85227273 248.14772727] ; [4.14772727 2.85227273],0
a5,1,0.550781,0.35592,[470 148] ; [6 1],[470.6688 147.3312] ; [5.3312 1.6688],0
p1,1,0.648646,0.207612,[ 57 559] ; [1 6],[ 57.34831461 558.65168539] ; [0.65168539 6.34831461],0
n4,1,0.718101,0.130319,[496 122] ; [6 1],[496.3776 121.6224] ; [5.6224 1.3776],0
r1,1,0.728321,0.120659,[495 120] ; [6 1],[495.36173633 119.63826367] ; [5.63826367 1.36173633],0
d5,1,0.790235,0.070759,[504 112] ; [6 1],[504.26966292 111.73033708] ; [5.73033708 1.26966292],0
s5,1,0.817662,0.053155,[210 389] ; [2 3],[210.24503311 388.75496689] ; [1.75496689 3.24503311],0
s4,1,0.865013,0.028899,[102 509] ; [1 6],[101.83333333 509.16666667] ; [1.16666667 5.83333333],0
d3,1,0.892024,0.018426,[426 191] ; [5 2],[426.1650641 190.8349359] ; [4.8349359 2.1650641],0
a7,1,0.921236,0.009777,[451 166] ; [5 2],[450.88461538 166.11538462] ; [5.11538462 1.88461538],0
b5,1,0.952799,0.003504,[360 258] ; [4 3],[359.9232 258.0768] ; [4.0768 2.9232],0
v2,1,0.956122,0.003027,[348 244] ; [3 2],[348.06030151 243.93969849] ; [2.93969849 2.06030151],0
a8,1,0.96181,0.002293,[ 78 493] ; [1 6],[ 78.0432526 492.9567474] ; [0.9567474 6.0432526],0
