Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,58.216632,[41 59] ; [207  45],[70.45454545 29.54545455] ; [177.54545455  74.45454545],1
p3,1,0.0,26.230842,[29 75] ; [146 107],[50.98039216 53.01960784] ; [124.01960784 128.98039216],1
n5,1,1e-06,23.733121,[56 48] ; [203  53],[74.82222222 29.17777778] ; [184.17777778  71.82222222],1
p4,1,2.4e-05,17.829959,[41 63] ; [162  92],[58.97206704 45.02793296] ; [144.02793296 109.97206704],1
p8,1,3.4e-05,17.163957,[36 66] ; [149 101],[53.60795455 48.39204545] ; [131.39204545 118.60795455],1
p7,1,5.4e-05,16.307327,[51 52] ; [180  70],[67.40226629 35.59773371] ; [163.59773371  86.40226629],1
a5,1,6.1e-05,16.064156,[58 46] ; [197  59],[73.66666667 30.33333333] ; [181.33333333  74.66666667],1
n4,1,0.002342,9.260078,[69 35] ; [208  48],[80.02222222 23.97777778] ; [196.97777778  59.02222222],0
s8,1,0.002363,9.243969,[30 73] ; [118 135],[42.82022472 60.17977528] ; [105.17977528 147.82022472],0
p5,1,0.003705,8.422788,[  4 100] ; [ 37 216],[11.94397759 92.05602241] ; [ 29.05602241 223.94397759],0
s2,1,0.005853,7.595073,[34 68] ; [125 128],[45.68450704 56.31549296] ; [113.31549296 139.68450704],0
a3,1,0.006571,7.386556,[62 42] ; [189  66],[72.71309192 31.28690808] ; [178.28690808  76.71309192],0
s7,1,0.007488,7.151996,[32 68] ; [116 127],[43.14868805 56.85131195] ; [104.85131195 138.14868805],0
s6,1,0.008671,6.889305,[49 54] ; [155  92],[60.03428571 42.96571429] ; [143.96571429 103.03428571],0
v1,1,0.008781,6.866803,[40 62] ; [136 113],[51.14529915 50.85470085] ; [124.85470085 124.14529915],0
s3,1,0.018245,5.572476,[44 58] ; [143 108],[54.03399433 47.96600567] ; [132.96600567 118.03399433],0
n1,1,0.026436,4.927278,[10 24] ; [24 20],[14.82051282 19.17948718] ; [19.17948718 24.82051282],0
p6,1,0.039756,4.228273,[31 71] ; [105 144],[39.52136752 62.47863248] ; [ 96.47863248 152.52136752],0
p2,1,0.043247,4.08572,[76 28] ; [208  44],[82.96629213 21.03370787] ; [201.03370787  50.96629213],0
a2,1,0.04749,3.92795,[15 89] ; [ 61 195],[21.95555556 82.04444444] ; [ 54.04444444 201.95555556],0
d1,1,0.066133,3.376474,[47 57] ; [143 113],[54.88888889 49.11111111] ; [135.11111111 120.88888889],0
v3,1,0.071159,3.256079,[29 74] ; [ 96 155],[36.3700565 66.6299435] ; [ 88.6299435 162.3700565],0
d5,1,0.073238,3.208926,[70 34] ; [195  60],[76.76880223 27.23119777] ; [188.23119777  66.76880223],0
u2,1,0.078947,3.086456,[19 22] ; [42 24],[23.37383178 17.62616822] ; [37.62616822 28.37383178],0
r4,1,0.123855,2.367881,[84 20] ; [223  33],[88.68888889 15.31111111] ; [218.31111111  37.68888889],0
d4,1,0.14271,2.148493,[76 27] ; [206  49],[81.13407821 21.86592179] ; [200.86592179  54.13407821],0
p12,1,0.153046,2.04163,[  3 100] ; [ 17 234],[ 5.81920904 97.18079096] ; [ 14.18079096 236.81920904],0
s5,1,0.154063,2.031551,[24 76] ; [ 78 168],[29.47976879 70.52023121] ; [ 72.52023121 173.47976879],0
n6,1,0.157008,2.002809,[75 28] ; [204  52],[80.04735376 22.95264624] ; [198.95264624  57.04735376],0
v4,1,0.164067,1.936338,[93 11] ; [238  16],[96.15642458  7.84357542] ; [234.84357542  19.15642458],0
a4,1,0.175757,1.833145,[42 62] ; [123 132],[47.7994429 56.2005571] ; [117.2005571 137.7994429],0
v2,1,0.18802,1.733066,[47 54] ; [132 111],[52.55523256 48.44476744] ; [126.44476744 116.55523256],0
b5,1,0.234461,1.413592,[64 40] ; [140 116],[58.93333333 45.06666667] ; [145.06666667 110.93333333],0
b4,1,0.246412,1.343532,[67 37] ; [148 108],[62.11111111 41.88888889] ; [152.88888889 103.11111111],0
r3,1,0.260642,1.265342,[94  9] ; [240  14],[96.36414566  6.63585434] ; [237.63585434  16.36414566],0
r1,1,0.275018,1.191545,[76 28] ; [200  55],[79.95543175 24.04456825] ; [196.04456825  58.95543175],0
p1,1,0.316944,1.001514,[ 5 97] ; [ 20 233],[ 7.18309859 94.81690141] ; [ 17.81690141 235.18309859],0
u3,1,0.327571,0.958477,[23 19] ; [43 24],[25.43119266 16.56880734] ; [40.56880734 26.43119266],0
d3,1,0.358503,0.84313,[60 44] ; [161  95],[63.84444444 40.15555556] ; [157.15555556  98.84444444],0
a6,1,0.3642,0.823358,[62 42] ; [165  90],[65.76044568 38.23955432] ; [161.23955432  93.76044568],0
u1,1,0.397159,0.716912,[13 91] ; [ 41 215],[15.6 88.4] ; [ 38.4 217.6],0
a7,1,0.40566,0.691486,[61 42] ; [163  92],[64.44692737 38.55307263] ; [159.55307263  95.44692737],0
b2,1,0.484705,0.48826,[21 48] ; [ 57 105],[23.2987013 45.7012987] ; [ 54.7012987 107.2987013],0
b3,1,0.484705,0.48826,[21 48] ; [ 57 105],[23.2987013 45.7012987] ; [ 54.7012987 107.2987013],0
a1,1,0.5105,0.433041,[ 5 99] ; [ 17 239],[ 6.35555556 97.64444444] ; [ 15.64444444 240.35555556],0
r2,1,0.539093,0.377223,[91 12] ; [229  24],[92.58426966 10.41573034] ; [227.41573034  25.58426966],0
s4,1,0.679906,0.170232,[13 90] ; [ 36 216],[14.21690141 88.78309859] ; [ 34.78309859 217.21690141],0
s1,1,0.720103,0.128394,[ 4 98] ; [  8 245],[ 3.44788732 98.55211268] ; [  8.55211268 244.44788732],0
n3,1,0.757646,0.095218,[26  9] ; [34 10],[26.58227848  8.41772152] ; [33.41772152 10.58227848],0
a8,1,0.847269,0.037097,[14 79] ; [ 34 205],[13.44578313 79.55421687] ; [ 34.55421687 204.44578313],0
d2,1,0.907866,0.013393,[50 53] ; [126 130],[50.49582173 52.50417827] ; [125.50417827 130.49582173],0
n2,1,0.924934,0.008877,[26  8] ; [34 11],[25.82278481  8.17721519] ; [34.17721519 10.82278481],0
