Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,57.537108,[15 34] ; [107  14],[35.16470588 13.83529412] ; [86.83529412 34.16470588],1
s8,1,0.00023,13.572022,[ 8 42] ; [56 66],[18.60465116 31.39534884] ; [45.39534884 76.60465116],1
s6,1,0.000683,11.533799,[20 30] ; [81 38],[29.8816568 20.1183432] ; [71.1183432 47.8816568],1
s5,1,0.000731,11.409652,[ 7 41] ; [48 66],[16.2962963 31.7037037] ; [38.7037037 75.2962963],1
p2,1,0.002982,8.818512,[26 24] ; [91 30],[34.21052632 15.78947368] ; [82.78947368 38.21052632],0
n6,1,0.003958,8.303186,[26 22] ; [92 28],[33.71428571 14.28571429] ; [84.28571429 35.71428571],0
s2,1,0.005361,7.75353,[17 33] ; [70 52],[25.29069767 24.70930233] ; [61.70930233 60.29069767],0
s7,1,0.005473,7.716261,[14 35] ; [59 54],[22.08024691 26.91975309] ; [50.91975309 62.08024691],0
v4,1,0.010245,6.591873,[38 11] ; [112  10],[42.98245614  6.01754386] ; [107.01754386  14.98245614],0
r4,1,0.016546,5.743899,[32 18] ; [99 23],[38.08139535 11.91860465] ; [92.91860465 29.08139535],0
p6,1,0.017406,5.655009,[ 9 39] ; [46 76],[15.52941176 32.47058824] ; [39.47058824 82.52941176],0
u3,1,0.01981,5.428571,[ 5 16] ; [20 16],[ 9.21052632 11.78947368] ; [15.78947368 20.21052632],0
d5,1,0.025498,4.989758,[32 18] ; [97 24],[37.71929825 12.28070175] ; [91.28070175 29.71929825],0
p7,1,0.027341,4.869148,[18 31] ; [66 53],[24.5 24.5] ; [59.5 59.5],0
n4,1,0.047714,3.920014,[24 24] ; [81 41],[29.64705882 18.35294118] ; [75.35294118 46.64705882],0
d4,1,0.061499,3.49648,[34 16] ; [99 23],[38.6627907 11.3372093] ; [94.3372093 27.6627907],0
r2,1,0.063776,3.436364,[41  7] ; [113   7],[44.  4.] ; [110.  10.],0
n5,1,0.066183,3.375242,[24 24] ; [79 42],[29.25443787 18.74556213] ; [73.74556213 47.25443787],0
r1,1,0.075028,3.169449,[31 17] ; [95 27],[35.57647059 12.42352941] ; [90.42352941 31.57647059],0
n2,1,0.100412,2.698988,[13 10] ; [32 10],[15.92307692  7.07692308] ; [29.07692308 12.92307692],0
n3,1,0.134914,2.235033,[11 10] ; [30 12],[13.66666667  7.33333333] ; [27.33333333 14.66666667],0
s4,1,0.152633,2.045737,[ 7 43] ; [29 93],[10.46511628 39.53488372] ; [25.53488372 96.46511628],0
d1,1,0.173964,1.848449,[23 27] ; [70 52],[27.03488372 22.96511628] ; [65.96511628 56.03488372],0
r3,1,0.181114,1.788462,[38 11] ; [104  17],[40.92941176  8.07058824] ; [101.07058824  19.92941176],0
p4,1,0.236669,1.400324,[19 30] ; [59 62],[22.48235294 26.51764706] ; [55.51764706 65.48235294],0
v1,1,0.255182,1.294708,[19 30] ; [59 63],[22.35087719 26.64912281] ; [55.64912281 66.35087719],0
v2,1,0.283158,1.151869,[20 28] ; [60 58],[23.13253012 24.86746988] ; [56.86746988 61.13253012],0
s1,1,0.308268,1.038082,[ 5 44] ; [  7 114],[ 3.45882353 45.54117647] ; [  8.54117647 112.45882353],0
v3,1,0.323852,0.973327,[13 33] ; [44 77],[15.7005988 30.2994012] ; [41.2994012 79.7005988],0
a3,1,0.338517,0.916039,[29 18] ; [84 37],[31.61309524 15.38690476] ; [81.38690476 39.61309524],0
n1,1,0.341431,0.905051,[10 12] ; [14 28],[ 8.25 13.75] ; [15.75 26.25],0
d2,1,0.385852,0.751974,[23 27] ; [65 57],[25.58139535 24.41860465] ; [62.41860465 59.58139535],0
b2,1,0.413176,0.669643,[11 17] ; [17 39],[ 9.33333333 18.66666667] ; [18.66666667 37.33333333],0
b3,1,0.413176,0.669643,[11 17] ; [17 39],[ 9.33333333 18.66666667] ; [18.66666667 37.33333333],0
u2,1,0.4244,0.638099,[ 7 13] ; [17 20],[ 8.42105263 11.57894737] ; [15.57894737 21.42105263],0
b4,1,0.432794,0.615313,[25 25] ; [69 53],[27.3255814 22.6744186] ; [66.6744186 55.3255814],0
a1,1,0.432846,0.615176,[ 4 46] ; [  6 116],[ 2.90697674 47.09302326] ; [  7.09302326 114.90697674],0
p3,1,0.449111,0.572895,[16 33] ; [47 74],[18.15882353 30.84117647] ; [44.84117647 76.15882353],0
a4,1,0.451695,0.566395,[19 30] ; [55 67],[21.20467836 27.79532164] ; [52.79532164 69.20467836],0
a7,1,0.482985,0.492116,[33 16] ; [88 33],[34.87647059 14.12352941] ; [86.12352941 34.87647059],0
a6,1,0.511567,0.43086,[33 17] ; [74 48],[31.10465116 18.89534884] ; [75.89534884 46.10465116],0
b5,1,0.599911,0.275129,[29 21] ; [76 46],[30.52325581 19.47674419] ; [74.47674419 47.52325581],0
d3,1,0.607942,0.263183,[33 17] ; [84 36],[34.41176471 15.58823529] ; [82.58823529 37.41176471],0
s3,1,0.629868,0.23224,[24 24] ; [66 56],[25.41176471 22.58823529] ; [64.58823529 57.41176471],0
p1,1,0.715169,0.133169,[ 5 45] ; [ 10 111],[ 4.38596491 45.61403509] ; [ 10.61403509 110.38596491],0
p5,1,0.737738,0.112125,[ 3 47] ; [  9 112],[ 3.50877193 46.49122807] ; [  8.49122807 112.50877193],0
a5,1,0.763984,0.090152,[32 18] ; [81 41],[32.84883721 17.15116279] ; [80.15116279 41.84883721],0
u1,1,0.846991,0.037233,[ 8 42] ; [ 21 101],[ 8.43023256 41.56976744] ; [ 20.56976744 101.43023256],0
a2,1,0.882423,0.021874,[12 38] ; [28 94],[11.62790698 38.37209302] ; [28.37209302 93.62790698],0
a8,1,0.955316,0.00314,[ 4 41] ; [10 99],[ 4.09090909 40.90909091] ; [ 9.90909091 99.09090909],0
p8,1,0.985277,0.000341,[18 31] ; [45 77],[18.05263158 30.94736842] ; [44.94736842 77.05263158],0
