Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.007239,7.212787,[6 3] ; [ 1 10],[3.15 5.85] ; [3.85 7.15],0
s4,1,0.028887,4.774306,[5 5] ; [ 1 11],[2.72727273 7.27272727] ; [3.27272727 8.72727273],0
v3,1,0.038214,4.295455,[5 5] ; [ 1 10],[2.85714286 7.14285714] ; [3.14285714 7.85714286],0
a3,1,0.044888,4.022857,[9 1] ; [6 6],[6.81818182 3.18181818] ; [8.18181818 3.81818182],0
a4,1,0.094638,2.793651,[5 5] ; [ 2 10],[3.18181818 6.81818182] ; [3.81818182 8.18181818],0
b4,1,0.096401,2.764103,[4 6] ; [9 3],[5.90909091 4.09090909] ; [7.09090909 4.90909091],0
b1,1,0.145251,2.121429,[8 2] ; [6 6],[6.36363636 3.63636364] ; [7.63636364 4.36363636],0
b5,1,0.183864,1.766111,[7 3] ; [5 7],[5.45454545 4.54545455] ; [6.54545455 5.45454545],0
v2,1,0.211016,1.564444,[6 4] ; [4 8],[4.54545455 5.45454545] ; [5.45454545 6.54545455],0
n6,1,0.216522,1.527273,[8 2] ; [6 5],[6.66666667 3.33333333] ; [7.33333333 3.66666667],0
s8,1,0.221099,1.497222,[4 6] ; [ 2 10],[2.72727273 7.27272727] ; [3.27272727 8.72727273],0
s3,1,0.224839,1.473214,[5 5] ; [9 3],[6.36363636 3.63636364] ; [7.63636364 4.36363636],0
p7,1,0.277291,1.180317,[8 2] ; [7 5],[6.81818182 3.18181818] ; [8.18181818 3.81818182],0
a5,1,0.363722,0.825,[9 1] ; [9 3],[8.18181818 1.81818182] ; [9.81818182 2.18181818],0
d2,1,0.391805,0.733333,[6 4] ; [5 7],[5. 5.] ; [6. 6.],0
s2,1,0.391805,0.733333,[6 4] ; [5 7],[5. 5.] ; [6. 6.],0
s1,1,0.427205,0.630409,[2 8] ; [ 1 11],[1.36363636 8.63636364] ; [ 1.63636364 10.36363636],0
p6,1,0.428539,0.626781,[5 5] ; [4 8],[4.09090909 5.90909091] ; [4.90909091 7.09090909],0
r1,1,0.428539,0.626781,[5 5] ; [4 8],[4.09090909 5.90909091] ; [4.90909091 7.09090909],0
n5,1,0.451967,0.565714,[6 4] ; [9 3],[6.81818182 3.18181818] ; [8.18181818 3.81818182],0
p4,1,0.484423,0.488889,[8 2] ; [8 4],[7.27272727 2.72727273] ; [8.72727273 3.27272727],0
r3,1,0.571107,0.320833,[7 3] ; [7 5],[6.36363636 3.63636364] ; [7.63636364 4.36363636],0
p10,1,0.571107,0.320833,[7 3] ; [7 5],[6.36363636 3.63636364] ; [7.63636364 4.36363636],0
d3,1,0.571107,0.320833,[7 3] ; [7 5],[6.36363636 3.63636364] ; [7.63636364 4.36363636],0
p2,1,0.571107,0.320833,[7 3] ; [7 5],[6.36363636 3.63636364] ; [7.63636364 4.36363636],0
s5,1,0.576999,0.311111,[2 7] ; [4 8],[2.57142857 6.42857143] ; [3.42857143 8.57142857],0
s6,1,0.581989,0.30303,[6 3] ; [6 5],[5.4 3.6] ; [6.6 4.4],0
b2,1,0.589639,0.290909,[2 6] ; [3 5],[2.5 5.5] ; [2.5 5.5],0
b3,1,0.589639,0.290909,[2 6] ; [3 5],[2.5 5.5] ; [2.5 5.5],0
a8,1,0.59256,0.286364,[1 9] ; [2 9],[1.42857143 8.57142857] ; [1.57142857 9.42857143],0
d1,1,0.63904,0.22,[4 6] ; [6 6],[4.54545455 5.45454545] ; [5.45454545 6.54545455],0
p5,1,0.650041,0.205848,[1 9] ; [ 2 10],[1.36363636 8.63636364] ; [ 1.63636364 10.36363636],0
p8,1,0.695895,0.152778,[5 5] ; [5 7],[4.54545455 5.45454545] ; [5.45454545 6.54545455],0
n1,1,0.709388,0.138889,[2 1] ; [1 1],[1.8 1.2] ; [1.2 0.8],0
n2,1,0.709388,0.138889,[2 1] ; [1 1],[1.8 1.2] ; [1.2 0.8],0
r4,1,0.746188,0.104762,[4 6] ; [4 8],[3.63636364 6.36363636] ; [4.36363636 7.63636364],0
a7,1,0.746188,0.104762,[4 6] ; [4 8],[3.63636364 6.36363636] ; [4.36363636 7.63636364],0
a6,1,0.746188,0.104762,[6 4] ; [8 4],[6.36363636 3.63636364] ; [7.63636364 4.36363636],0
d4,1,0.793166,0.06875,[7 3] ; [9 3],[7.27272727 2.72727273] ; [8.72727273 3.27272727],0
n4,1,0.867258,0.027937,[7 3] ; [8 4],[6.81818182 3.18181818] ; [8.18181818 3.81818182],0
r2,1,0.867258,0.027937,[7 3] ; [8 4],[6.81818182 3.18181818] ; [8.18181818 3.81818182],0
d5,1,0.867258,0.027937,[7 3] ; [8 4],[6.81818182 3.18181818] ; [8.18181818 3.81818182],0
p9,1,0.867258,0.027937,[7 3] ; [8 4],[6.81818182 3.18181818] ; [8.18181818 3.81818182],0
p11,1,1.0,0.0,[5 5] ; [6 6],[5. 5.] ; [6. 6.],0
