Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,34.080991,[30 82] ; [73 38],[51.7309417 60.2690583] ; [51.2690583 59.7309417],1
r4,1,0.00391,8.324967,[69 46] ; [90 26],[79.15584416 35.84415584] ; [79.84415584 36.15584416],0
r2,1,0.009672,6.694253,[91 21] ; [104   8],[97.5 14.5] ; [97.5 14.5],0
s8,1,0.010617,6.528286,[18 95] ; [35 81],[26.15283843 86.84716157] ; [26.84716157 89.15283843],0
r3,1,0.015587,5.84882,[82 32] ; [97 17],[89.5 24.5] ; [89.5 24.5],0
v2,1,0.015694,5.836811,[38 74] ; [54 54],[46.83636364 65.16363636] ; [45.16363636 62.83636364],0
p8,1,0.015986,5.804366,[26 87] ; [43 71],[34.34801762 78.65198238] ; [34.65198238 79.34801762],0
p2,1,0.020927,5.332846,[55 60] ; [73 43],[63.72294372 51.27705628] ; [64.27705628 51.72294372],0
d3,1,0.021397,5.294149,[65 49] ; [83 33],[73.35652174 40.64347826] ; [74.64347826 41.35652174],0
v4,1,0.025822,4.967902,[84 29] ; [99 16],[90.69736842 22.30263158] ; [92.30263158 22.69736842],0
p6,1,0.027106,4.884047,[17 94] ; [31 82],[23.78571429 87.21428571] ; [24.21428571 88.78571429],0
a7,1,0.030908,4.65806,[69 45] ; [85 30],[76.66375546 37.33624454] ; [77.33624454 37.66375546],0
r1,1,0.03247,4.573514,[66 47] ; [82 32],[73.67400881 39.32599119] ; [74.32599119 39.67400881],0
n6,1,0.036388,4.378842,[61 52] ; [77 37],[68.69603524 44.30396476] ; [69.30396476 44.69603524],0
s2,1,0.036512,4.373024,[34 80] ; [50 66],[41.63478261 72.36521739] ; [42.36521739 73.63478261],0
d1,1,0.05614,3.647907,[49 66] ; [64 52],[56.25541126 58.74458874] ; [56.74458874 59.25541126],0
a1,1,0.059234,3.558701,[ 11 104] ; [  4 112],[  7.46753247 107.53246753] ; [  7.53246753 108.46753247],0
s5,1,0.073731,3.197946,[17 94] ; [27 81],[22.30136986 88.69863014] ; [21.69863014 86.30136986],0
n2,1,0.105558,2.619501,[28 25] ; [31 14],[31.90816327 21.09183673] ; [27.09183673 17.90816327],0
a6,1,0.110929,2.540933,[64 50] ; [77 39],[69.88695652 44.11304348] ; [71.11304348 44.88695652],0
s6,1,0.126177,2.338919,[49 64] ; [61 53],[54.75770925 58.24229075] ; [55.24229075 58.75770925],0
d4,1,0.142935,2.146079,[78 35] ; [90 26],[82.89956332 30.10043668] ; [85.10043668 30.89956332],0
v1,1,0.169776,1.884921,[37 77] ; [47 67],[42. 72.] ; [42. 72.],0
p7,1,0.183525,1.768846,[41 73] ; [50 62],[45.90265487 68.09734513] ; [45.09734513 66.90265487],0
s7,1,0.253354,1.304713,[29 76] ; [38 71],[32.87383178 72.12616822] ; [34.12616822 74.87383178],0
d5,1,0.267902,1.227457,[78 36] ; [87 29],[81.7826087 32.2173913] ; [83.2173913 32.7826087],0
v3,1,0.275071,1.191281,[29 78] ; [37 72],[32.69444444 74.30555556] ; [33.30555556 75.69444444],0
u1,1,0.289081,1.123897,[ 15 100] ; [21 95],[17.92207792 97.07792208] ; [18.07792208 97.92207792],0
n1,1,0.311416,1.02466,[23 29] ; [15 29],[20.58333333 31.41666667] ; [17.41666667 26.58333333],0
s3,1,0.34471,0.892837,[48 64] ; [56 58],[51.53982301 60.46017699] ; [52.46017699 61.53982301],0
p5,1,0.43316,0.614336,[  6 108] ; [  9 106],[  7.46724891 106.53275109] ; [  7.53275109 107.46724891],0
s4,1,0.443637,0.586857,[20 94] ; [25 91],[22.30434783 91.69565217] ; [22.69565217 93.30434783],0
a5,1,0.466564,0.530101,[68 47] ; [74 42],[70.69264069 44.30735931] ; [71.30735931 44.69264069],0
u3,1,0.469159,0.523956,[21 28] ; [16 29],[19.28723404 29.71276596] ; [17.71276596 27.28723404],0
p4,1,0.495454,0.464661,[41 73] ; [46 68],[43.5 70.5] ; [43.5 70.5],0
n3,1,0.53009,0.39422,[27 23] ; [26 17],[28.49462366 21.50537634] ; [24.50537634 18.49462366],0
