Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000141,14.486813,[55 60] ; [76 28],[68.78995434 46.21004566] ; [62.21004566 41.78995434],1
r3,1,0.00028,13.196928,[82 32] ; [94  9],[92.46082949 21.53917051] ; [83.53917051 19.46082949],1
r4,1,0.000823,11.188729,[69 46] ; [84 20],[80.34246575 34.65753425] ; [72.65753425 31.34246575],1
v4,1,0.004193,8.198458,[84 29] ; [93 11],[92.17050691 20.82949309] ; [84.82949309 19.17050691],0
n6,1,0.004199,8.19578,[61 52] ; [75 28],[71.14814815 41.85185185] ; [64.85185185 38.14814815],0
p6,1,0.008517,6.92147,[17 94] ; [31 71],[25.01408451 85.98591549] ; [22.98591549 79.01408451],0
b1,1,0.011456,6.393155,[65 50] ; [41 63],[55.66210046 59.33789954] ; [50.33789954 53.66210046],0
s8,1,0.019798,5.429627,[18 95] ; [30 73],[25.11111111 87.88888889] ; [22.88888889 80.11111111],0
r1,1,0.023204,5.153151,[66 47] ; [76 28],[73.94470046 39.05529954] ; [68.05529954 35.94470046],0
n2,1,0.026598,4.916726,[28 25] ; [26  8],[32.89655172 20.10344828] ; [21.10344828 12.89655172],0
p9,1,0.02859,4.792107,[30 82] ; [41 59],[37.50943396 74.49056604] ; [33.49056604 66.50943396],0
p7,1,0.043708,4.067805,[41 73] ; [51 52],[48.33179724 65.66820276] ; [43.66820276 59.33179724],0
p8,1,0.047073,3.942786,[26 87] ; [36 66],[32.58604651 80.41395349] ; [29.41395349 72.58604651],0
n3,1,0.057461,3.609207,[27 23] ; [26  9],[31.17647059 18.82352941] ; [21.82352941 13.17647059],0
v2,1,0.06066,3.519252,[38 74] ; [47 54],[44.69483568 67.30516432] ; [40.30516432 60.69483568],0
s1,1,0.098306,2.732813,[ 11 103] ; [ 4 98],[  7.91666667 106.08333333] ; [ 7.08333333 94.91666667],0
s5,1,0.111387,2.534433,[17 94] ; [24 76],[21.56872038 89.43127962] ; [19.43127962 80.56872038],0
b4,1,0.146918,2.103963,[63 52] ; [67 37],[68.26484018 46.73515982] ; [61.73515982 42.26484018],0
r2,1,0.149099,2.081449,[91 21] ; [91 12],[94.80930233 17.19069767] ; [87.19069767 15.80930233],0
a2,1,0.161726,1.958015,[25 90] ; [15 89],[21.00456621 93.99543379] ; [18.99543379 85.00456621],0
n1,1,0.167063,1.909101,[23 29] ; [10 24],[19.95348837 32.04651163] ; [13.04651163 20.95348837],0
a1,1,0.17669,1.825246,[ 11 104] ; [ 5 99],[  8.40182648 106.59817352] ; [ 7.59817352 96.40182648],0
n4,1,0.228209,1.45199,[66 47] ; [69 35],[70.29953917 42.70046083] ; [64.70046083 39.29953917],0
u3,1,0.257259,1.283446,[21 28] ; [23 19],[23.69230769 25.30769231] ; [20.30769231 21.69230769],0
p12,1,0.261812,1.259153,[  1 114] ; [  3 100],[  2.11009174 112.88990826] ; [  1.88990826 101.11009174],0
