Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.057169,3.617664,[1 1] ; [ 3 34],[0.20512821 1.79487179] ; [ 3.79487179 33.20512821],0
p4,1,0.106377,2.607234,[1 1] ; [ 4 33],[0.25641026 1.74358974] ; [ 4.74358974 32.25641026],0
v2,1,0.163623,1.940418,[1 1] ; [ 5 32],[0.30769231 1.69230769] ; [ 5.69230769 31.30769231],0
p7,1,0.172831,1.858218,[1 1] ; [ 5 31],[0.31578947 1.68421053] ; [ 5.68421053 30.31578947],0
s7,1,0.182627,1.776114,[1 1] ; [ 5 30],[0.32432432 1.67567568] ; [ 5.67567568 29.32432432],0
s1,1,0.214586,1.540214,[1 1] ; [ 6 32],[0.35 1.65] ; [ 6.65 31.35],0
p1,1,0.214586,1.540214,[1 1] ; [ 6 32],[0.35 1.65] ; [ 6.65 31.35],0
v3,1,0.464694,0.534565,[1 1] ; [10 28],[0.55 1.45] ; [10.45 27.55],0
b5,1,0.707932,0.140351,[1 1] ; [14 24],[0.75 1.25] ; [14.25 23.75],0
d4,1,0.767097,0.087719,[1 1] ; [23 15],[1.2 0.8] ; [22.8 15.2],0
d5,1,0.767097,0.087719,[1 1] ; [23 15],[1.2 0.8] ; [22.8 15.2],0
r1,1,0.767097,0.087719,[1 1] ; [15 23],[0.8 1.2] ; [15.2 22.8],0
a4,1,0.816282,0.053977,[1 1] ; [15 21],[0.84210526 1.15789474] ; [15.15789474 20.84210526],0
d1,1,0.825767,0.048459,[1 1] ; [16 22],[0.85 1.15] ; [16.15 21.85],0
b1,1,0.825767,0.048459,[1 1] ; [22 16],[1.15 0.85] ; [21.85 16.15],0
d3,1,0.884059,0.021265,[1 1] ; [17 21],[0.9 1.1] ; [17.1 20.9],0
a6,1,0.884059,0.021265,[1 1] ; [21 17],[1.1 0.9] ; [20.9 17.1],0
a7,1,1.0,0.0,[1 1] ; [19 19],[1. 1.] ; [19. 19.],0
