Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.050962,3.809524,[26  2] ; [1 1],[25.2  2.8] ; [1.8 0.2],0
a8,1,0.068964,3.3075,[ 2 23] ; [1 1],[ 2.77777778 22.22222222] ; [0.22222222 1.77777778],0
v4,1,0.114344,2.493132,[25  3] ; [1 1],[24.26666667  3.73333333] ; [1.73333333 0.26666667],0
p11,1,0.178133,1.81313,[25  4] ; [1 1],[24.32258065  4.67741935] ; [1.67741935 0.32258065],0
r4,1,0.256727,1.286322,[24  5] ; [1 1],[23.38709677  5.61290323] ; [1.61290323 0.38709677],0
d4,1,0.256727,1.286322,[24  5] ; [1 1],[23.38709677  5.61290323] ; [1.61290323 0.38709677],0
r2,1,0.272254,1.205357,[23  5] ; [1 1],[22.4  5.6] ; [1.6 0.4],0
a5,1,0.418836,0.653579,[22  7] ; [1 1],[21.51612903  7.48387097] ; [1.48387097 0.51612903],0
a6,1,0.499405,0.4562,[21  8] ; [1 1],[20.58064516  8.41935484] ; [1.41935484 0.58064516],0
s3,1,0.522903,0.408163,[ 8 20] ; [1 1],[ 8.4 19.6] ; [0.6 1.4],0
p8,1,0.578932,0.307964,[20  9] ; [1 1],[19.64516129  9.35483871] ; [1.35483871 0.64516129],0
r1,1,0.604773,0.267857,[19  9] ; [1 1],[18.66666667  9.33333333] ; [1.33333333 0.66666667],0
b4,1,0.657327,0.196787,[19 10] ; [1 1],[18.70967742 10.29032258] ; [1.29032258 0.70967742],0
a3,1,0.657327,0.196787,[19 10] ; [1 1],[18.70967742 10.29032258] ; [1.29032258 0.70967742],0
a7,1,0.73467,0.114867,[18 11] ; [1 1],[17.77419355 11.22580645] ; [1.22580645 0.77419355],0
d1,1,0.73467,0.114867,[18 11] ; [1 1],[17.77419355 11.22580645] ; [1.22580645 0.77419355],0
d2,1,0.73467,0.114867,[18 11] ; [1 1],[17.77419355 11.22580645] ; [1.22580645 0.77419355],0
d3,1,0.811135,0.057103,[17 12] ; [1 1],[16.83870968 12.16129032] ; [1.16129032 0.83870968],0
s6,1,0.818726,0.052525,[14 10] ; [1 1],[13.84615385 10.15384615] ; [1.15384615 0.84615385],0
b1,1,0.886948,0.020212,[16 13] ; [1 1],[15.90322581 13.09677419] ; [1.09677419 0.90322581],0
v3,1,0.959668,0.002557,[13 14] ; [1 1],[13.03448276 13.96551724] ; [0.96551724 1.03448276],0
