Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,90.753863,[134  38] ; [10 66],[99.87096774 72.12903226] ; [44.12903226 31.87096774],1
d3,1,0.0,63.940071,[149  23] ; [28 48],[122.75806452  49.24193548] ; [54.24193548 21.75806452],1
d5,1,0.0,57.792378,[166   5] ; [46 30],[146.76923077  24.23076923] ; [65.23076923 10.76923077],1
d4,1,0.0,40.162883,[168   3] ; [55 21],[154.38461538  16.61538462] ; [68.61538462  7.38461538],1
a2,1,0.0,28.318469,[ 69 103] ; [ 5 71],[ 51.32258065 120.67741935] ; [22.67741935 53.32258065],1
u1,1,1e-06,24.859906,[ 61 111] ; [ 4 72],[ 45.08064516 126.91935484] ; [19.91935484 56.08064516],1
a4,1,2e-06,22.541401,[106  66] ; [22 54],[88.77419355 83.22580645] ; [39.22580645 36.77419355],1
r2,1,0.000574,11.857853,[169   2] ; [68  8],[164.07692308   6.92307692] ; [72.92307692  3.07692308],1
p9,1,0.000837,11.157032,[161  10] ; [61 15],[153.69230769  17.30769231] ; [68.30769231  7.69230769],1
a3,1,0.00097,10.883742,[146  25] ; [51 25],[136.38461538  34.61538462] ; [60.61538462 15.38461538],1
a5,1,0.000996,10.834111,[150  22] ; [53 23],[140.79032258  31.20967742] ; [62.20967742 13.79032258],1
s8,1,0.001376,10.238203,[130  42] ; [42 34],[119.29032258  52.70967742] ; [52.70967742 23.29032258],0
p4,1,0.002326,9.272991,[153  19] ; [56 20],[144.9516129  27.0483871] ; [64.0483871 11.9516129],0
p10,1,0.003315,8.625254,[156  15] ; [59 17],[148.84615385  22.15384615] ; [66.15384615  9.84615385],0
a7,1,0.005398,7.741049,[131  41] ; [44 31],[121.86234818  50.13765182] ; [53.13765182 21.86234818],0
r4,1,0.01374,6.071258,[163   9] ; [65 11],[158.12903226  13.87096774] ; [69.87096774  6.12903226],0
v4,1,0.015187,5.89459,[168   4] ; [69  7],[164.37096774   7.62903226] ; [72.62903226  3.37096774],0
r1,1,0.027957,4.830705,[146  25] ; [56 20],[139.84615385  31.15384615] ; [62.15384615 13.84615385],0
p12,1,0.042382,4.119868,[ 31 141] ; [ 6 69],[ 25.76518219 146.23481781] ; [11.23481781 63.76518219],0
a6,1,0.046962,3.946758,[119  52] ; [43 33],[112.15384615  58.84615385] ; [49.84615385 26.15384615],0
u3,1,0.048933,3.877636,[22  4] ; [15 10],[18.8627451  7.1372549] ; [18.1372549  6.8627451],0
s6,1,0.055807,3.657797,[154  15] ; [62 13],[149.60655738  19.39344262] ; [66.39344262  8.60655738],0
n6,1,0.058786,3.571294,[155  15] ; [63 13],[150.6504065  19.3495935] ; [67.3495935  8.6504065],0
v1,1,0.067374,3.345859,[108  55] ; [41 35],[101.61924686  61.38075314] ; [47.38075314 28.61924686],0
u2,1,0.089684,2.880045,[20  6] ; [13 11],[17.16  8.84] ; [15.84  8.16],0
a1,1,0.143823,2.136568,[ 16 156] ; [ 3 73],[ 13.17741935 158.82258065] ; [ 5.82258065 70.17741935],0
n4,1,0.167055,1.909179,[147  24] ; [60 16],[143.30769231  27.69230769] ; [63.69230769 12.30769231],0
v2,1,0.180228,1.795739,[104  62] ; [39 34],[99.32217573 66.67782427] ; [43.67782427 29.32217573],0
s3,1,0.235848,1.40524,[154  18] ; [64 12],[151.19354839  20.80645161] ; [66.80645161  9.19354839],0
s4,1,0.267496,1.229541,[ 43 128] ; [14 61],[ 39.62195122 131.37804878] ; [17.37804878 57.62195122],0
s5,1,0.275825,1.187544,[89 71] ; [35 38],[85.15021459 74.84978541] ; [38.84978541 34.15021459],0
p6,1,0.283841,1.148607,[97 74] ; [37 38],[93.14634146 77.85365854] ; [40.85365854 34.14634146],0
n5,1,0.290533,1.117151,[142  29] ; [58 17],[139.02439024  31.97560976] ; [60.97560976 14.02439024],0
n2,1,0.298052,1.082888,[26 10] ; [8 1],[27.2  8.8] ; [6.8 2.2],0
b1,1,0.308763,1.035959,[74 98] ; [38 38],[77.67741935 94.32258065] ; [34.32258065 41.67741935],0
p2,1,0.345554,0.889716,[154  18] ; [64 11],[151.80566802  20.19433198] ; [66.19433198  8.80566802],0
r3,1,0.36518,0.820002,[166   5] ; [72  4],[164.76923077   6.23076923] ; [73.23076923  2.76923077],0
n1,1,0.370028,0.803571,[18 18] ; [6 3],[19.2 16.8] ; [4.8 4.2],0
p1,1,0.402295,0.701455,[ 25 146] ; [ 8 67],[ 22.93902439 148.06097561] ; [10.06097561 64.93902439],0
p11,1,0.424588,0.637581,[141  31] ; [59 17],[138.70967742  33.29032258] ; [61.29032258 14.70967742],0
p8,1,0.442314,0.590273,[112  60] ; [45 30],[109.32793522  62.67206478] ; [47.67206478 27.32793522],0
