Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,27.791487,[103  39] ; [42 65],[82.69076305 59.30923695] ; [62.30923695 44.69076305],1
v3,1,1.4e-05,18.887325,[78 63] ; [30 78],[61.15662651 79.84337349] ; [46.84337349 61.15662651],1
n5,1,0.002609,9.062768,[122  23] ; [75 35],[112.01960784  32.98039216] ; [84.98039216 25.01960784],0
p2,1,0.004075,8.249936,[133  12] ; [88 23],[125.17578125  19.82421875] ; [95.82421875 15.17578125],0
b5,1,0.005862,7.592219,[96 50] ; [54 57],[85.21400778 60.78599222] ; [64.78599222 46.21400778],0
r2,1,0.007388,7.176248,[141   4] ; [97 12],[135.86614173   9.13385827] ; [102.13385827   6.86614173],0
p9,1,0.013086,6.15746,[128  17] ; [85 26],[120.64453125  24.35546875] ; [92.35546875 18.64453125],0
p10,1,0.017949,5.601109,[124  21] ; [81 29],[116.56862745  28.43137255] ; [88.43137255 21.56862745],0
n1,1,0.036338,4.381158,[9 8] ; [ 6 21],[ 5.79545455 11.20454545] ; [ 9.20454545 17.79545455],0
s3,1,0.037744,4.316521,[64 81] ; [63 47],[72.21568627 72.78431373] ; [54.78431373 55.21568627],0
d5,1,0.042817,4.102616,[125  21] ; [84 27],[118.73151751  27.26848249] ; [90.26848249 20.73151751],0
a7,1,0.050356,3.82958,[116  29] ; [77 34],[109.31640625  35.68359375] ; [83.68359375 27.31640625],0
d3,1,0.056358,3.641448,[101  45] ; [64 47],[93.73540856 52.26459144] ; [71.26459144 39.73540856],0
r4,1,0.074783,3.174793,[135  11] ; [95 16],[130.6614786  15.3385214] ; [99.3385214 11.6614786],0
a4,1,0.088057,2.909545,[69 76] ; [41 70],[62.3046875 82.6953125] ; [47.6953125 63.3046875],0
n3,1,0.093257,2.817236,[16  1] ; [20  7],[13.90909091  3.09090909] ; [22.09090909  4.90909091],0
n2,1,0.102464,2.666762,[13  4] ; [14 13],[10.43181818  6.56818182] ; [16.56818182 10.43181818],0
p12,1,0.107635,2.588605,[ 16 128] ; [  6 105],[ 12.42352941 131.57647059] ; [  9.57647059 101.42352941],0
d1,1,0.108862,2.570669,[87 59] ; [55 56],[80.6692607 65.3307393] ; [61.3307393 49.6692607],0
b3,1,0.123431,2.37323,[40 56] ; [22 51],[35.21893491 60.78106509] ; [26.78106509 46.21893491],0
b2,1,0.123431,2.37323,[40 56] ; [22 51],[35.21893491 60.78106509] ; [26.78106509 46.21893491],0
n6,1,0.131352,2.276448,[127  19] ; [88 22],[122.6171875  23.3828125] ; [92.3828125 17.6171875],0
r1,1,0.142031,2.155821,[119  27] ; [82 29],[114.18677043  31.81322957] ; [86.81322957 24.18677043],0
p11,1,0.16115,1.963405,[122  24] ; [85 26],[117.59533074  28.40466926] ; [89.40466926 21.59533074],0
a5,1,0.195164,1.678201,[113  33] ; [78 33],[108.50583658  37.49416342] ; [82.49416342 28.50583658],0
u3,1,0.240719,1.376379,[26 17] ; [16 18],[23.45454545 19.54545455] ; [18.54545455 15.45454545],0
r3,1,0.276147,1.185957,[139   7] ; [102   9],[136.91050584   9.08949416] ; [104.08949416   6.91050584],0
a6,1,0.317709,0.998353,[107  39] ; [75 36],[103.39299611  42.60700389] ; [78.60700389 32.39299611],0
d4,1,0.319051,0.992831,[118  28] ; [84 27],[114.75486381  31.24513619] ; [87.24513619 23.75486381],0
s2,1,0.331023,0.944892,[54 91] ; [48 63],[57.7734375 87.2265625] ; [44.2265625 66.7734375],0
s7,1,0.333829,0.933989,[68 69] ; [46 60],[64.27160494 72.72839506] ; [49.72839506 56.27160494],0
p7,1,0.338204,0.917227,[111  33] ; [79 31],[107.71653543  36.28346457] ; [82.28346457 27.71653543],0
p1,1,0.358751,0.842262,[ 12 133] ; [13 98],[ 14.16015625 130.83984375] ; [ 10.83984375 100.16015625],0
s6,1,0.39447,0.725119,[90 56] ; [62 48],[86.6875 59.3125] ; [65.3125 44.6875],0
v4,1,0.413789,0.667889,[139   7] ; [103   8],[137.47859922   8.52140078] ; [104.52140078   6.47859922],0
u4,1,0.459147,0.547974,[  3 143] ; [  1 110],[  2.27237354 143.72762646] ; [  1.72762646 109.27237354],0
s4,1,0.48928,0.478109,[ 18 128] ; [17 94],[ 19.88326848 126.11673152] ; [15.11673152 95.88326848],0
d2,1,0.49712,0.46108,[72 74] ; [50 61],[69.307393 76.692607] ; [52.692607 58.307393],0
b4,1,0.504759,0.444917,[85 61] ; [60 51],[82.37354086 63.62645914] ; [62.62645914 48.37354086],0
p4,1,0.557033,0.344867,[115  31] ; [84 27],[113.05058366  32.94941634] ; [85.94941634 25.05058366],0
n4,1,0.57963,0.306834,[121  25] ; [89 22],[119.29961089  26.70038911] ; [90.70038911 20.29961089],0
a2,1,0.600698,0.273945,[ 37 109] ; [25 86],[ 35.22178988 110.77821012] ; [26.77821012 84.22178988],0
p8,1,0.614707,0.253377,[92 51] ; [68 43],[90.07874016 52.92125984] ; [69.92125984 41.07874016],0
a1,1,0.625745,0.237875,[  6 140] ; [  6 105],[  6.81712062 139.18287938] ; [  5.18287938 105.81712062],0
u2,1,0.632222,0.22906,[20 21] ; [19 16],[21.03947368 19.96052632] ; [17.96052632 17.03947368],0
p5,1,0.638116,0.221215,[ 12 134] ; [ 11 100],[ 13.06614786 132.93385214] ; [  9.93385214 101.06614786],0
p6,1,0.645402,0.211747,[60 83] ; [43 67],[58.2173913 84.7826087] ; [44.7826087 65.2173913],0
a3,1,0.657287,0.196836,[103  42] ; [76 35],[101.38671875  43.61328125] ; [77.61328125 33.38671875],0
a8,1,0.848205,0.036637,[ 16 111] ; [12 90],[ 15.52838428 111.47161572] ; [12.47161572 89.52838428],0
u1,1,0.922248,0.009526,[ 27 119] ; [20 91],[ 26.70038911 119.29961089] ; [20.29961089 90.70038911],0
s8,1,0.938127,0.006025,[62 83] ; [48 63],[62.3046875 82.6953125] ; [47.6953125 63.3046875],0
b1,1,0.979575,0.000655,[66 80] ; [50 61],[65.89883268 80.10116732] ; [50.10116732 60.89883268],0
s1,1,0.98559,0.000326,[  4 142] ; [  3 108],[  3.9766537 142.0233463] ; [  3.0233463 107.9766537],0
