Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.002654,9.031199,[23  6] ; [ 5 10],[18.45454545 10.54545455] ; [9.54545455 5.45454545],0
p10,1,0.003856,8.350588,[21  7] ; [ 4 10],[16.66666667 11.33333333] ; [8.33333333 5.66666667],0
a3,1,0.012481,6.241203,[18 11] ; [ 3 11],[14.1627907 14.8372093] ; [6.8372093 7.1627907],0
d3,1,0.013172,6.145874,[15 14] ; [ 2 13],[11.20454545 17.79545455] ; [5.79545455 9.20454545],0
p9,1,0.020638,5.357143,[22  6] ; [6 8],[18.66666667  9.33333333] ; [9.33333333 4.66666667],0
r3,1,0.024823,5.036198,[24  5] ; [7 7],[20.90697674  8.09302326] ; [10.09302326  3.90697674],0
v3,1,0.027295,4.872031,[11 18] ; [ 1 14],[ 7.90909091 21.09090909] ; [ 4.09090909 10.90909091],0
a5,1,0.044271,4.046186,[17 12] ; [ 4 11],[13.84090909 15.15909091] ; [7.15909091 7.84090909],0
p11,1,0.052794,3.750435,[22  7] ; [7 8],[19.11363636  9.88636364] ; [9.88636364 5.11363636],0
s8,1,0.058319,3.584543,[12 17] ; [ 2 13],[ 9.22727273 19.77272727] ; [ 4.77272727 10.22727273],0
v2,1,0.064721,3.412087,[17 12] ; [ 4 10],[14.1627907 14.8372093] ; [6.8372093 7.1627907],0
s6,1,0.070464,3.272173,[18 11] ; [ 5 10],[15.15909091 13.84090909] ; [7.84090909 7.15909091],0
s2,1,0.077387,3.118944,[11 17] ; [ 2 13],[ 8.46511628 19.53488372] ; [ 4.53488372 10.46511628],0
s5,1,0.102959,2.659106,[ 8 21] ; [ 1 14],[ 5.93181818 23.06818182] ; [ 3.06818182 11.93181818],0
s7,1,0.111509,2.532705,[10 16] ; [ 2 12],[ 7.8 18.2] ; [4.2 9.8],0
r4,1,0.135397,2.229502,[10 19] ; [ 2 13],[ 7.90909091 21.09090909] ; [ 4.09090909 10.90909091],0
d2,1,0.156149,2.01113,[12 17] ; [ 3 12],[ 9.88636364 19.11363636] ; [5.11363636 9.88636364],0
b2,1,0.213731,1.545974,[ 8 12] ; [2 9],[ 6.4516129 13.5483871] ; [3.5483871 7.4516129],0
b3,1,0.213731,1.545974,[ 8 12] ; [2 9],[ 6.4516129 13.5483871] ; [3.5483871 7.4516129],0
v1,1,0.226101,1.465222,[11 18] ; [ 3 12],[ 9.22727273 19.77272727] ; [ 4.77272727 10.22727273],0
p5,1,0.228016,1.453193,[ 6 23] ; [ 1 14],[ 4.61363636 24.38636364] ; [ 2.38636364 12.61363636],0
p4,1,0.241126,1.373999,[17 12] ; [6 9],[15.15909091 13.84090909] ; [7.84090909 7.15909091],0
n5,1,0.284896,1.143584,[21  8] ; [13  2],[22.40909091  6.59090909] ; [11.59090909  3.40909091],0
u2,1,0.292053,1.110135,[7 4] ; [5 7],[5.73913043 5.26086957] ; [6.26086957 5.73913043],0
r1,1,0.336219,0.924795,[12 17] ; [ 4 11],[10.54545455 18.45454545] ; [5.45454545 9.54545455],0
b1,1,0.340023,0.910345,[13 16] ; [9 6],[14.5 14.5] ; [7.5 7.5],0
a7,1,0.342863,0.899698,[14 15] ; [ 5 10],[12.52272727 16.47727273] ; [6.47727273 8.52272727],0
