Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.018482,5.549912,[31 40] ; [9 2],[34.63414634 36.36585366] ; [5.36585366 5.63414634],0
p11,1,0.095824,2.773701,[65  7] ; [8 3],[63.3253012  8.6746988] ; [9.6746988 1.3253012],0
a6,1,0.127777,2.319309,[41 30] ; [9 2],[43.29268293 27.70731707] ; [6.70731707 4.29268293],0
d1,1,0.15824,1.990967,[43 29] ; [9 2],[45.10843373 26.89156627] ; [6.89156627 4.10843373],0
a5,1,0.204726,1.608335,[58 14] ; [7 4],[56.38554217 15.61445783] ; [8.61445783 2.38554217],0
s1,1,0.211614,1.560347,[ 5 67] ; [2 9],[ 6.07228916 65.92771084] ; [ 0.92771084 10.07228916],0
s8,1,0.251503,1.314935,[45 25] ; [9 2],[46.66666667 23.33333333] ; [7.33333333 3.66666667],0
s5,1,0.291351,1.113368,[45 23] ; [6 1],[46.24 21.76] ; [4.76 2.24],0
v2,1,0.316169,1.00473,[43 27] ; [5 6],[41.48148148 28.51851852] ; [6.51851852 4.48148148],0
s7,1,0.316923,1.001604,[52 15] ; [7 4],[50.67948718 16.32051282] ; [8.32051282 2.67948718],0
p12,1,0.342031,0.902804,[22 49] ; [5 6],[23.37804878 47.62195122] ; [3.62195122 7.37804878],0
p3,1,0.348606,0.878526,[56 15] ; [10  1],[57.14634146 13.85365854] ; [8.85365854 2.14634146],0
r1,1,0.357823,0.84552,[57 15] ; [10  1],[58.12048193 13.87951807] ; [8.87951807 2.12048193],0
p6,1,0.419038,0.653012,[49 21] ; [9 2],[50.12345679 19.87654321] ; [7.87654321 3.12345679],0
u2,1,0.421317,0.646639,[13  4] ; [1 1],[12.52631579  4.47368421] ; [1.47368421 0.52631579],0
a7,1,0.426427,0.632536,[54 18] ; [7 4],[52.91566265 19.08433735] ; [8.08433735 2.91566265],0
s2,1,0.438827,0.599347,[43 28] ; [8 3],[44.15853659 26.84146341] ; [6.84146341 4.15853659],0
u1,1,0.470433,0.520959,[13 59] ; [3 8],[13.87951807 58.12048193] ; [2.12048193 8.87951807],0
d5,1,0.485185,0.487186,[58 13] ; [8 3],[57.14634146 13.85365854] ; [8.85365854 2.14634146],0
n6,1,0.494107,0.46757,[67  3] ; [10  1],[66.54320988  3.45679012] ; [10.45679012  0.54320988],0
b3,1,0.549119,0.358898,[28 23] ; [3 4],[27.25862069 23.74137931] ; [3.74137931 3.25862069],0
b2,1,0.549119,0.358898,[28 23] ; [3 4],[27.25862069 23.74137931] ; [3.74137931 3.25862069],0
a4,1,0.556186,0.346351,[33 39] ; [4 7],[32.09638554 39.90361446] ; [4.90361446 6.09638554],0
s3,1,0.5842,0.299493,[45 25] ; [8 3],[45.80246914 24.19753086] ; [7.19753086 3.80246914],0
v3,1,0.598024,0.277986,[44 26] ; [6 5],[43.20987654 26.79012346] ; [6.79012346 4.20987654],0
a8,1,0.613242,0.255481,[11 57] ; [1 9],[10.46153846 57.53846154] ; [1.53846154 8.46153846],0
b4,1,0.613669,0.254867,[45 27] ; [6 5],[44.24096386 27.75903614] ; [6.75903614 4.24096386],0
p7,1,0.640119,0.218587,[60 10] ; [10  1],[60.49382716  9.50617284] ; [9.50617284 1.49382716],0
u4,1,0.646242,0.210671,[ 4 68] ; [ 1 10],[ 4.3373494 67.6626506] ; [ 0.6626506 10.3373494],0
u3,1,0.683406,0.166317,[11  6] ; [1 1],[10.73684211  6.26315789] ; [1.26315789 0.73684211],0
a3,1,0.689754,0.159352,[55 17] ; [9 2],[55.51807229 16.48192771] ; [8.48192771 2.51807229],0
p1,1,0.698889,0.149631,[22 50] ; [4 7],[22.55421687 49.44578313] ; [3.44578313 7.55421687],0
a1,1,0.706113,0.142191,[10 62] ; [2 9],[10.40963855 61.59036145] ; [1.59036145 9.40963855],0
d4,1,0.720523,0.127992,[61 10] ; [9 2],[60.6097561 10.3902439] ; [9.3902439 1.6097561],0
v1,1,0.759272,0.093903,[47 22] ; [8 3],[47.4375 21.5625] ; [7.5625 3.4375],0
b1,1,0.804865,0.061037,[29 43] ; [4 7],[28.62650602 43.37349398] ; [4.37349398 6.62650602],0
a2,1,0.83917,0.041191,[15 57] ; [2 9],[14.74698795 57.25301205] ; [2.25301205 8.74698795],0
p2,1,0.840929,0.040283,[64  8] ; [10  1],[64.19277108  7.80722892] ; [9.80722892 1.19277108],0
b5,1,0.881135,0.022359,[31 41] ; [5 6],[31.22891566 40.77108434] ; [4.77108434 6.22891566],0
n5,1,0.947314,0.004367,[65  7] ; [10  1],[65.06024096  6.93975904] ; [9.93975904 1.06024096],0
n4,1,0.947314,0.004367,[65  7] ; [10  1],[65.06024096  6.93975904] ; [9.93975904 1.06024096],0
d3,1,0.986909,0.000269,[45 26] ; [7 4],[45.02439024 25.97560976] ; [6.97560976 4.02439024],0
