Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.249026,1.328759,[60 13] ; [1 1],[59.37333333 13.62666667] ; [1.62666667 0.37333333],0
r3,1,0.249026,1.328759,[60 13] ; [1 1],[59.37333333 13.62666667] ; [1.62666667 0.37333333],0
p6,1,0.330341,0.947561,[15 56] ; [1 1],[15.56164384 55.43835616] ; [0.43835616 1.56164384],0
r4,1,0.580174,0.305953,[50 23] ; [1 1],[49.64 23.36] ; [1.36 0.64],0
v2,1,0.634037,0.226626,[24 47] ; [1 1],[24.31506849 46.68493151] ; [0.68493151 1.31506849],0
a6,1,0.738682,0.111289,[28 45] ; [1 1],[28.22666667 44.77333333] ; [0.77333333 1.22666667],0
v1,1,0.750861,0.100809,[28 44] ; [1 1],[28.21621622 43.78378378] ; [0.78378378 1.21621622],0
p4,1,0.782369,0.076305,[29 43] ; [1 1],[29.18918919 42.81081081] ; [0.81081081 1.18918919],0
n6,1,0.800821,0.063647,[43 30] ; [1 1],[42.82666667 30.17333333] ; [1.17333333 0.82666667],0
s6,1,0.858603,0.031738,[31 40] ; [1 1],[31.12328767 39.87671233] ; [0.87671233 1.12328767],0
p7,1,0.876103,0.024308,[40 32] ; [1 1],[39.89189189 32.10810811] ; [1.10810811 0.89189189],0
d5,1,0.893105,0.018057,[40 33] ; [1 1],[39.90666667 33.09333333] ; [1.09333333 0.90666667],0
p2,1,0.893105,0.018057,[40 33] ; [1 1],[39.90666667 33.09333333] ; [1.09333333 0.90666667],0
u3,1,0.900287,0.0157,[18 15] ; [1 1],[17.91428571 15.08571429] ; [1.08571429 0.91428571],0
a5,1,0.98475,0.000365,[37 36] ; [1 1],[36.98666667 36.01333333] ; [1.01333333 0.98666667],0
