Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.007479,7.154103,[451  17] ; [2 1],[450.11464968  17.88535032] ; [2.88535032 0.11464968],0
p1,1,0.152009,2.051978,[ 43 425] ; [1 2],[ 43.71974522 424.28025478] ; [0.28025478 2.71974522],0
a6,1,0.160172,1.972599,[330 138] ; [1 2],[328.89171975 139.10828025] ; [2.10828025 0.89171975],0
p7,1,0.263353,1.251046,[293 162] ; [1 2],[292.07423581 162.92576419] ; [1.92576419 1.07423581],0
b5,1,0.303321,1.059537,[292 177] ; [1 2],[291.13771186 177.86228814] ; [1.86228814 1.13771186],0
p2,1,0.316704,1.002508,[405  63] ; [2 1],[404.40764331  63.59235669] ; [2.59235669 0.40764331],0
b3,1,0.33431,0.932129,[106 164] ; [2 1],[106.81318681 163.18681319] ; [1.18681319 1.81318681],0
b2,1,0.33431,0.932129,[106 164] ; [2 1],[106.81318681 163.18681319] ; [1.18681319 1.81318681],0
a4,1,0.364048,0.823882,[191 277] ; [2 1],[191.77070064 276.22929936] ; [1.22929936 1.77070064],0
b4,1,0.366613,0.815114,[277 192] ; [1 2],[276.23305085 192.76694915] ; [1.76694915 1.23305085],0
s8,1,0.435057,0.609286,[206 260] ; [2 1],[206.66950959 259.33049041] ; [1.33049041 1.66950959],0
u1,1,0.464187,0.53578,[ 81 388] ; [1 2],[ 81.47881356 387.52118644] ; [0.52118644 2.47881356],0
p3,1,0.515808,0.422267,[224 244] ; [2 1],[224.56050955 243.43949045] ; [1.43949045 1.56050955],0
a2,1,0.62066,0.244941,[101 368] ; [1 2],[101.35169492 367.64830508] ; [0.64830508 2.35169492],0
a7,1,0.694847,0.153888,[358 111] ; [2 1],[357.71186441 111.28813559] ; [2.28813559 0.71186441],0
v1,1,0.69699,0.151622,[254 204] ; [2 1],[254.3340564 203.6659436] ; [1.6659436 1.3340564],0
v2,1,0.822509,0.050319,[272 179] ; [2 1],[272.18942731 178.81057269] ; [1.81057269 1.18942731],0
d3,1,0.823672,0.049651,[339 129] ; [2 1],[338.82802548 129.17197452] ; [2.17197452 0.82802548],0
a3,1,0.949398,0.004027,[320 148] ; [2 1],[319.94904459 148.05095541] ; [2.05095541 0.94904459],0
