Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.023868,5.104167,[11  1] ; [1 2],[9.6 2.4] ; [2.4 0.6],0
p10,1,0.079839,3.068182,[10  2] ; [1 2],[8.8 3.2] ; [2.2 0.8],0
d4,1,0.170904,1.875,[9 3] ; [1 2],[8. 4.] ; [2. 1.],0
v3,1,0.20686,1.593266,[3 8] ; [2 1],[3.92857143 7.07142857] ; [1.07142857 1.92857143],0
n4,1,0.254565,1.298077,[11  1] ; [2 1],[10.4  1.6] ; [2.6 0.4],0
n5,1,0.254565,1.298077,[11  1] ; [2 1],[10.4  1.6] ; [2.6 0.4],0
p7,1,0.291841,1.111111,[4 8] ; [2 1],[4.8 7.2] ; [1.2 1.8],0
p2,1,0.291841,1.111111,[8 4] ; [1 2],[7.2 4.8] ; [1.8 1.2],0
s2,1,0.291841,1.111111,[8 4] ; [1 2],[7.2 4.8] ; [1.8 1.2],0
d5,1,0.291841,1.111111,[8 4] ; [1 2],[7.2 4.8] ; [1.8 1.2],0
s3,1,0.416448,0.660317,[6 4] ; [1 2],[5.38461538 4.61538462] ; [1.61538462 1.38461538],0
p4,1,0.437558,0.602679,[7 5] ; [1 2],[6.4 5.6] ; [1.6 1.4],0
p11,1,0.437558,0.602679,[7 5] ; [1 2],[6.4 5.6] ; [1.6 1.4],0
d1,1,0.437558,0.602679,[7 5] ; [1 2],[6.4 5.6] ; [1.6 1.4],0
a6,1,0.437558,0.602679,[7 5] ; [1 2],[6.4 5.6] ; [1.6 1.4],0
v1,1,0.604773,0.267857,[6 6] ; [1 2],[5.6 6.4] ; [1.4 1.6],0
d3,1,0.604773,0.267857,[6 6] ; [2 1],[6.4 5.6] ; [1.6 1.4],0
s8,1,0.604773,0.267857,[6 6] ; [2 1],[6.4 5.6] ; [1.6 1.4],0
p3,1,0.604773,0.267857,[6 6] ; [2 1],[6.4 5.6] ; [1.6 1.4],0
b1,1,0.604773,0.267857,[6 6] ; [2 1],[6.4 5.6] ; [1.6 1.4],0
b2,1,0.700311,0.148148,[2 7] ; [1 2],[2.25 6.75] ; [0.75 2.25],0
b3,1,0.700311,0.148148,[2 7] ; [1 2],[2.25 6.75] ; [0.75 2.25],0
v2,1,0.706879,0.141414,[5 6] ; [1 2],[4.71428571 6.28571429] ; [1.28571429 1.71428571],0
p8,1,0.770335,0.085227,[9 3] ; [2 1],[8.8 3.2] ; [2.2 0.8],0
p6,1,0.792147,0.069444,[5 7] ; [1 2],[4.8 7.2] ; [1.2 1.8],0
s7,1,0.825498,0.048611,[5 7] ; [1 1],[5.14285714 6.85714286] ; [0.85714286 1.14285714],0
a7,1,1.0,0.0,[8 4] ; [2 1],[8. 4.] ; [2. 1.],0
a5,1,1.0,0.0,[8 4] ; [2 1],[8. 4.] ; [2. 1.],0
b5,1,1.0,0.0,[8 4] ; [2 1],[8. 4.] ; [2. 1.],0
