Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,27.686901,[12  1] ; [25 88],[3.81746032 9.18253968] ; [33.18253968 79.81746032],1
p5,1,1e-06,23.601028,[5 7] ; [  4 109],[ 0.864 11.136] ; [  8.136 104.864],1
p12,1,4e-06,21.412892,[4 9] ; [  2 110],[ 0.624 12.376] ; [  5.376 106.624],1
b3,1,5.9e-05,16.132594,[12  1] ; [25 51],[5.40449438 7.59550562] ; [31.59550562 44.40449438],1
b2,1,5.9e-05,16.132594,[12  1] ; [25 51],[5.40449438 7.59550562] ; [31.59550562 44.40449438],1
p3,1,0.000117,14.841896,[10  3] ; [28 84],[3.952 9.048] ; [34.048 77.952],1
v3,1,0.000169,14.147568,[8 1] ; [30 78],[2.92307692 6.07692308] ; [35.07692308 72.92307692],1
s2,1,0.000178,14.052722,[11  2] ; [35 76],[4.82258065 8.17741935] ; [41.17741935 69.82258065],1
s7,1,0.000199,13.842496,[11  2] ; [35 75],[4.86178862 8.13821138] ; [41.13821138 68.86178862],1
a2,1,0.000318,12.963921,[8 5] ; [20 93],[ 2.88888889 10.11111111] ; [25.11111111 87.88888889],1
s6,1,0.000825,11.183129,[12  1] ; [49 64],[6.29365079 6.70634921] ; [54.70634921 58.29365079],1
p4,1,0.000887,11.050369,[11  2] ; [41 71],[5.408 7.592] ; [46.592 65.408],1
v1,1,0.000954,10.915362,[9 1] ; [40 70],[4.08333333 5.91666667] ; [44.91666667 65.08333333],1
s3,1,0.001908,9.636445,[12  1] ; [51 58],[6.71311475 6.28688525] ; [56.28688525 52.71311475],0
d1,1,0.00192,9.624036,[12  1] ; [53 60],[6.70634921 6.29365079] ; [58.29365079 54.70634921],0
p8,1,0.007191,7.224545,[9 4] ; [35 76],[4.61290323 8.38709677] ; [39.38709677 71.61290323],0
p6,1,0.008918,6.839222,[7 6] ; [23 87],[3.17073171 9.82926829] ; [26.82926829 83.17073171],0
a4,1,0.011525,6.382568,[10  3] ; [45 67],[5.72 7.28] ; [49.28 62.72],0
a5,1,0.017144,5.681612,[12  1] ; [66 47],[8.04761905 4.95238095] ; [69.95238095 43.04761905],0
a1,1,0.018493,5.54883,[ 3 10] ; [  6 107],[ 0.92857143 12.07142857] ; [  8.07142857 104.92857143],0
d2,1,0.020843,5.339835,[11  2] ; [57 55],[7.072 5.928] ; [60.928 51.072],0
v2,1,0.027325,4.87013,[8 2] ; [48 62],[4.66666667 5.33333333] ; [51.33333333 58.66666667],0
u1,1,0.046406,3.966794,[5 8] ; [18 95],[ 2.37301587 10.62698413] ; [20.62698413 92.37301587],0
p7,1,0.04839,3.896406,[9 4] ; [45 66],[5.66129032 7.33870968] ; [48.33870968 62.66129032],0
n4,1,0.07692,3.128816,[11  2] ; [66 45],[8.07258065 4.92741935] ; [68.92741935 42.07258065],0
d3,1,0.106232,2.609394,[11  2] ; [70 43],[8.35714286 4.64285714] ; [72.64285714 40.35714286],0
a8,1,0.121974,2.391784,[3 7] ; [12 86],[1.38888889 8.61111111] ; [13.61111111 84.38888889],0
p2,1,0.163302,1.943384,[11  2] ; [74 39],[8.76984127 4.23015873] ; [76.23015873 36.76984127],0
s5,1,0.177308,1.820042,[4 7] ; [21 89],[2.27272727 8.72727273] ; [22.72727273 87.27272727],0
d5,1,0.220341,1.50215,[11  2] ; [77 36],[9.07936508 3.92063492] ; [78.92063492 34.07936508],0
r1,1,0.276938,1.182056,[11  2] ; [78 33],[9.33064516 3.66935484] ; [79.66935484 31.33064516],0
a6,1,0.374907,0.787335,[10  3] ; [73 40],[8.56349206 4.43650794] ; [74.43650794 38.56349206],0
s4,1,0.51806,0.417754,[ 1 12] ; [16 97],[ 1.75396825 11.24603175] ; [15.24603175 97.75396825],0
b4,1,0.705654,0.142657,[7 6] ; [67 46],[7.63492063 5.36507937] ; [66.36507937 46.63492063],0
b5,1,0.781168,0.077171,[8 5] ; [65 48],[7.53174603 5.46825397] ; [65.46825397 47.53174603],0
a7,1,0.8525,0.03457,[9 4] ; [74 37],[8.7016129 4.2983871] ; [74.2983871 36.7016129],0
s1,1,0.854237,0.033751,[ 1 12] ; [  7 103],[ 0.84552846 12.15447154] ; [  7.15447154 102.84552846],0
p1,1,0.942167,0.005263,[ 1 12] ; [  8 104],[ 0.936 12.064] ; [  8.064 103.936],0
