Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.020411,5.376376,[16 11] ; [ 9 22],[11.63793103 15.36206897] ; [13.36206897 17.63793103],0
r1,1,0.766486,0.088194,[20  7] ; [24  7],[20.48275862  6.51724138] ; [23.51724138  7.48275862],0
p4,1,0.792366,0.069295,[14 13] ; [15 16],[13.5 13.5] ; [15.5 15.5],0
r2,1,0.833206,0.044349,[23  4] ; [27  4],[23.27586207  3.72413793] ; [26.72413793  4.27586207],0
a2,1,0.833206,0.044349,[ 4 23] ; [ 4 27],[ 3.72413793 23.27586207] ; [ 4.27586207 26.72413793],0
p3,1,0.843086,0.039184,[11 16] ; [13 17],[11.36842105 15.63157895] ; [12.63157895 17.36842105],0
p5,1,0.886062,0.020532,[ 2 25] ; [ 2 29],[ 1.86206897 25.13793103] ; [ 2.13793103 28.86206897],0
a1,1,0.886062,0.020532,[ 2 25] ; [ 2 29],[ 1.86206897 25.13793103] ; [ 2.13793103 28.86206897],0
u1,1,0.890329,0.019013,[ 4 23] ; [ 5 26],[ 4.18965517 22.81034483] ; [ 4.81034483 26.18965517],0
b1,1,0.926577,0.008492,[16 11] ; [18 13],[15.82758621 11.17241379] ; [18.17241379 12.82758621],0
n4,1,0.930645,0.007575,[18  9] ; [21 10],[18.15517241  8.84482759] ; [20.84482759 10.15517241],0
s6,1,0.99173,0.000107,[20  7] ; [23  8],[20.01724138  6.98275862] ; [22.98275862  8.01724138],0
