Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.028249,4.812834,[1 1] ; [ 2 32],[0.16666667 1.83333333] ; [ 2.83333333 31.16666667],0
p3,1,0.182627,1.776114,[1 1] ; [ 5 30],[0.32432432 1.67567568] ; [ 5.67567568 29.32432432],0
v1,1,0.182627,1.776114,[1 1] ; [ 5 30],[0.32432432 1.67567568] ; [ 5.67567568 29.32432432],0
s2,1,0.182627,1.776114,[1 1] ; [ 5 30],[0.32432432 1.67567568] ; [ 5.67567568 29.32432432],0
p8,1,0.193059,1.694118,[1 1] ; [ 5 29],[0.33333333 1.66666667] ; [ 5.66666667 28.33333333],0
s7,1,0.204177,1.612243,[1 1] ; [ 5 28],[0.34285714 1.65714286] ; [ 5.65714286 27.34285714],0
p11,1,0.248539,1.331497,[1 1] ; [ 6 29],[0.37837838 1.62162162] ; [ 6.62162162 28.37837838],0
v2,1,0.248539,1.331497,[1 1] ; [ 6 29],[0.37837838 1.62162162] ; [ 6.62162162 28.37837838],0
p4,1,0.261227,1.262243,[1 1] ; [ 6 28],[0.38888889 1.61111111] ; [ 6.61111111 27.38888889],0
p2,1,0.384206,0.7572,[1 1] ; [ 8 27],[0.48648649 1.51351351] ; [ 8.51351351 26.48648649],0
s3,1,0.400814,0.705882,[1 1] ; [ 8 26],[0.5 1.5] ; [ 8.5 25.5],0
p7,1,0.470302,0.521267,[1 1] ; [ 9 25],[0.55555556 1.44444444] ; [ 9.44444444 24.55555556],0
a7,1,0.715379,0.132964,[1 1] ; [13 22],[0.75675676 1.24324324] ; [13.24324324 21.75675676],0
d3,1,0.779361,0.078485,[1 1] ; [14 21],[0.81081081 1.18918919] ; [14.18918919 20.81081081],0
b3,1,0.781814,0.076705,[1 1] ; [10 15],[0.81481481 1.18518519] ; [10.18518519 14.81481481],0
b2,1,0.781814,0.076705,[1 1] ; [10 15],[0.81481481 1.18518519] ; [10.18518519 14.81481481],0
b5,1,0.8428,0.039328,[1 1] ; [15 20],[0.86486486 1.13513514] ; [15.13513514 19.86486486],0
a6,1,0.905841,0.013992,[1 1] ; [16 19],[0.91891892 1.08108108] ; [16.08108108 18.91891892],0
