Feature,DoF,P Value,Chi Square,Is Significant
p12,1,0.001501,10.077519,0
s8,1,0.002259,9.326019,0
s7,1,0.006628,7.371136,0
s2,1,0.007043,7.261985,0
u1,1,0.007881,7.060371,0
d2,1,0.01029,6.583979,0
s3,1,0.01029,6.583979,0
a2,1,0.010986,6.467528,0
b3,1,0.015214,5.891573,0
b2,1,0.015214,5.891573,0
n5,1,0.020394,5.377876,0
p5,1,0.024413,5.065049,0
a4,1,0.036369,4.379722,0
a3,1,0.037235,4.339645,0
v3,1,0.079025,3.084844,0
s6,1,0.128562,2.309783,0
n6,1,0.12907,2.303659,0
d5,1,0.12907,2.303659,0
p3,1,0.136146,2.220983,0
n3,1,0.179712,1.8,0
n2,1,0.179712,1.8,0
a6,1,0.179847,1.798888,0
n4,1,0.196547,1.667845,0
p4,1,0.219643,1.506701,0
v1,1,0.22144,1.495017,0
a5,1,0.270806,1.212661,0
r1,1,0.289978,1.119724,0
v2,1,0.321311,0.983602,0
a7,1,0.330297,0.947735,0
b4,1,0.376352,0.782586,0
s1,1,0.449748,0.571288,0
p1,1,0.462564,0.539683,0
d3,1,0.548992,0.359126,0
p8,1,0.573604,0.316689,0
p2,1,0.588064,0.293379,0
n1,1,0.671373,0.18,0
a1,1,0.6721,0.179156,0
p7,1,0.709131,0.139147,0
a8,1,0.801693,0.06308,0
p6,1,0.82625,0.048186,0
s5,1,0.841547,0.039966,0
b5,1,0.854578,0.033592,0
v4,1,0.867069,0.028017,0
s4,1,0.884458,0.021118,0
