Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,48.150913,[15 34] ; [58  4],[32.22522523 16.77477477] ; [40.77477477 21.22522523],1
r4,1,0.001797,9.746633,[32 18] ; [55  7],[38.83928571 11.16071429] ; [48.16071429 13.83928571],0
s8,1,0.003002,8.806329,[ 8 42] ; [26 36],[15.17857143 34.82142857] ; [18.82142857 43.17857143],0
n6,1,0.005489,7.710701,[26 22] ; [49 13],[32.72727273 15.27272727] ; [42.27272727 19.72727273],0
d4,1,0.006994,7.27459,[34 16] ; [55  7],[39.73214286 10.26785714] ; [49.26785714 12.73214286],0
s6,1,0.008842,6.854437,[20 30] ; [39 21],[26.81818182 23.18181818] ; [32.18181818 27.81818182],0
v4,1,0.014363,5.993013,[38 11] ; [58  4],[42.37837838  6.62162162] ; [53.62162162  8.37837838],0
d5,1,0.015766,5.828817,[32 18] ; [52 10],[37.5 12.5] ; [46.5 15.5],0
s5,1,0.016629,5.735094,[ 7 41] ; [20 37],[12.34285714 35.65714286] ; [14.65714286 42.34285714],0
p2,1,0.024599,5.051909,[26 24] ; [45 17],[31.69642857 18.30357143] ; [39.30357143 22.69642857],0
r3,1,0.035095,4.440564,[38 11] ; [56  5],[41.87272727  7.12727273] ; [52.12727273  8.87272727],0
d1,1,0.049567,3.856057,[23 27] ; [40 22],[28.125 21.875] ; [34.875 27.125],0
p6,1,0.053026,3.743085,[ 9 39] ; [22 40],[13.52727273 34.47272727] ; [17.47272727 44.52727273],0
s4,1,0.05753,3.607189,[ 7 43] ; [18 44],[11.16071429 38.83928571] ; [13.83928571 48.16071429],0
n4,1,0.059603,3.548387,[24 24] ; [42 20],[28.8 19.2] ; [37.2 24.8],0
s2,1,0.061777,3.489032,[17 33] ; [32 30],[21.875 28.125] ; [27.125 34.875],0
n1,1,0.080512,3.054545,[10 12] ; [ 4 16],[ 7.33333333 14.66666667] ; [ 6.66666667 13.33333333],0
p7,1,0.083629,2.992932,[18 31] ; [32 28],[22.47706422 26.52293578] ; [27.52293578 32.47706422],0
r1,1,0.091508,2.847642,[31 17] ; [49 13],[34.90909091 13.09090909] ; [45.09090909 16.90909091],0
v2,1,0.100531,2.697104,[20 28] ; [34 25],[24.22429907 23.77570093] ; [29.77570093 29.22429907],0
n2,1,0.101263,2.685543,[13 10] ; [16  4],[15.51162791  7.48837209] ; [13.48837209  6.51162791],0
n5,1,0.12584,2.343093,[24 24] ; [40 22],[27.92727273 20.07272727] ; [36.07272727 25.92727273],0
u3,1,0.136583,2.216038,[ 5 16] ; [10 12],[ 7.3255814 13.6744186] ; [ 7.6744186 14.3255814],0
s7,1,0.147436,2.098582,[14 35] ; [24 33],[17.56603774 31.43396226] ; [20.43396226 36.56603774],0
a7,1,0.164067,1.936333,[33 16] ; [49 13],[36.1981982 12.8018018] ; [45.8018018 16.1981982],0
d3,1,0.17934,1.803085,[33 17] ; [48 14],[36.16071429 13.83928571] ; [44.83928571 17.16071429],0
v3,1,0.232742,1.424023,[13 33] ; [24 37],[15.90654206 30.09345794] ; [21.09345794 39.90654206],0
n3,1,0.247669,1.336405,[11 10] ; [14  6],[12.80487805  8.19512195] ; [12.19512195  7.80487805],0
b5,1,0.287359,1.131952,[29 21] ; [42 20],[31.69642857 18.30357143] ; [39.30357143 22.69642857],0
p1,1,0.291721,1.111663,[ 5 45] ; [ 3 59],[ 3.57142857 46.42857143] ; [ 4.42857143 57.57142857],0
s1,1,0.472016,0.517252,[ 5 44] ; [ 4 58],[ 3.97297297 45.02702703] ; [ 5.02702703 56.97297297],0
p5,1,0.476654,0.506508,[ 3 47] ; [ 6 56],[ 4.01785714 45.98214286] ; [ 4.98214286 57.01785714],0
b4,1,0.496136,0.463193,[25 25] ; [35 27],[26.78571429 23.21428571] ; [33.21428571 28.78571429],0
v1,1,0.498958,0.457152,[19 30] ; [28 34],[20.74774775 28.25225225] ; [26.25225225 35.74774775],0
a4,1,0.498958,0.457152,[19 30] ; [28 34],[20.74774775 28.25225225] ; [26.25225225 35.74774775],0
u1,1,0.50311,0.448371,[ 8 42] ; [13 49],[ 9.375 40.625] ; [11.625 50.375],0
p4,1,0.683337,0.166394,[19 30] ; [26 35],[20.04545455 28.95454545] ; [24.95454545 36.04545455],0
p8,1,0.700011,0.14846,[18 31] ; [25 37],[18.98198198 30.01801802] ; [24.01801802 37.98198198],0
a6,1,0.705488,0.142826,[33 17] ; [43 19],[33.92857143 16.07142857] ; [42.07142857 19.92857143],0
u2,1,0.779868,0.078115,[ 7 13] ; [ 9 14],[ 7.44186047 12.55813953] ; [ 8.55813953 14.44186047],0
b3,1,0.782528,0.07619,[11 17] ; [10 18],[10.5 17.5] ; [10.5 17.5],0
b2,1,0.782528,0.07619,[11 17] ; [10 18],[10.5 17.5] ; [10.5 17.5],0
d2,1,0.801402,0.063269,[23 27] ; [30 32],[23.66071429 26.33928571] ; [29.33928571 32.66071429],0
a3,1,0.811746,0.056727,[29 18] ; [39 22],[29.59259259 17.40740741] ; [38.40740741 22.59259259],0
a5,1,0.81412,0.055279,[32 18] ; [41 21],[32.58928571 17.41071429] ; [40.41071429 21.58928571],0
p3,1,0.821141,0.051111,[16 33] ; [19 43],[15.45045045 33.54954955] ; [19.54954955 42.45045045],0
a2,1,0.826275,0.048172,[12 38] ; [16 46],[12.5 37.5] ; [15.5 46.5],0
a8,1,0.902116,0.015126,[ 4 41] ; [ 5 47],[ 4.17525773 40.82474227] ; [ 4.82474227 47.17525773],0
s3,1,1.0,0.0,[24 24] ; [31 31],[24. 24.] ; [31. 31.],0
