Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.018326,5.56476,[2 1] ; [ 1 12],[0.5625 2.4375] ; [ 2.4375 10.5625],0
v3,1,0.170904,1.875,[2 1] ; [3 9],[1. 2.] ; [4. 8.],0
s1,1,0.226104,1.465201,[1 2] ; [ 1 12],[0.375 2.625] ; [ 1.625 11.375],0
p12,1,0.226104,1.465201,[1 2] ; [ 1 12],[0.375 2.625] ; [ 1.625 11.375],0
d4,1,0.247004,1.340171,[1 2] ; [9 4],[1.875 1.125] ; [8.125 4.875],0
n3,1,0.345779,0.888889,[1 1] ; [5 1],[1.5 0.5] ; [4.5 1.5],0
d5,1,0.37472,0.787953,[1 2] ; [8 5],[1.6875 1.3125] ; [7.3125 5.6875],0
v1,1,0.37472,0.787953,[2 1] ; [5 8],[1.3125 1.6875] ; [5.6875 7.3125],0
b4,1,0.472789,0.51545,[2 1] ; [11  2],[2.4375 0.5625] ; [10.5625  2.4375],0
a4,1,0.518605,0.416667,[1 2] ; [ 2 10],[0.6 2.4] ; [2.4 9.6],0
p4,1,0.521839,0.410256,[1 2] ; [7 6],[1.5 1.5] ; [6.5 6.5],0
d1,1,0.521839,0.410256,[1 2] ; [7 6],[1.5 1.5] ; [6.5 6.5],0
a6,1,0.521839,0.410256,[2 1] ; [6 7],[1.5 1.5] ; [6.5 6.5],0
d3,1,0.521839,0.410256,[1 2] ; [7 6],[1.5 1.5] ; [6.5 6.5],0
s2,1,0.686591,0.1628,[2 1] ; [7 6],[1.6875 1.3125] ; [7.3125 5.6875],0
p3,1,0.686591,0.1628,[2 1] ; [7 6],[1.6875 1.3125] ; [7.3125 5.6875],0
p7,1,0.686591,0.1628,[1 2] ; [6 7],[1.3125 1.6875] ; [5.6875 7.3125],0
p11,1,0.686591,0.1628,[2 1] ; [7 6],[1.6875 1.3125] ; [7.3125 5.6875],0
a3,1,0.770335,0.085227,[2 1] ; [9 3],[2.2 0.8] ; [8.8 3.2],0
v2,1,0.792147,0.069444,[1 2] ; [5 7],[1.2 1.8] ; [4.8 7.2],0
d2,1,0.868645,0.02735,[1 2] ; [5 8],[1.125 1.875] ; [4.875 8.125],0
p2,1,0.868645,0.02735,[2 1] ; [8 5],[1.875 1.125] ; [8.125 4.875],0
p6,1,0.868645,0.02735,[1 2] ; [5 8],[1.125 1.875] ; [4.875 8.125],0
s8,1,0.919154,0.010302,[1 1] ; [7 6],[1.06666667 0.93333333] ; [6.93333333 6.06666667],0
p10,1,0.931175,0.007459,[2 1] ; [9 4],[2.0625 0.9375] ; [8.9375 4.0625],0
s3,1,1.0,0.0,[1 1] ; [6 6],[1. 1.] ; [6. 6.],0
