Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.00311,8.742029,[36 10] ; [29 29],[28.75 17.25] ; [36.25 21.75],0
p4,1,0.017441,5.65147,[31 15] ; [27 34],[24.93457944 21.06542056] ; [33.06542056 27.93457944],0
v3,1,0.0271,4.884453,[19 26] ; [13 46],[13.84615385 31.15384615] ; [18.15384615 40.84615385],0
b1,1,0.031203,4.641751,[19 27] ; [38 23],[24.5046729 21.4953271] ; [32.4953271 28.5046729],0
r1,1,0.050789,3.815222,[37  8] ; [39 21],[32.57142857 12.42857143] ; [43.42857143 16.57142857],0
p3,1,0.054147,3.708166,[29 17] ; [27 34],[24.07476636 21.92523364] ; [31.92523364 29.07476636],0
a2,1,0.083723,2.9911,[ 7 39] ; [18 43],[10.74766355 35.25233645] ; [14.25233645 46.74766355],0
d1,1,0.111128,2.538113,[26 20] ; [25 36],[21.92523364 24.07476636] ; [29.07476636 31.92523364],0
p2,1,0.120372,2.412479,[39  7] ; [44 17],[35.68224299 10.31775701] ; [47.31775701 13.68224299],0
b3,1,0.136872,2.212775,[ 3 19] ; [10 22],[ 5.2962963 16.7037037] ; [ 7.7037037 24.2962963],0
b2,1,0.136872,2.212775,[ 3 19] ; [10 22],[ 5.2962963 16.7037037] ; [ 7.7037037 24.2962963],0
p6,1,0.1865,1.74505,[24 22] ; [24 37],[20.63551402 25.36448598] ; [27.36448598 33.63551402],0
a3,1,0.209482,1.575,[27 18] ; [43 17],[30. 15.] ; [40. 20.],0
r4,1,0.217537,1.520543,[41  5] ; [49 12],[38.69158879  7.30841121] ; [51.30841121  9.69158879],0
p5,1,0.246545,1.342777,[ 5 41] ; [ 3 58],[ 3.43925234 42.56074766] ; [ 4.56074766 56.43925234],0
r2,1,0.274897,1.192147,[44  2] ; [54  6],[42.52830189  3.47169811] ; [55.47169811  4.52830189],0
s1,1,0.279532,1.169361,[ 1 45] ; [ 4 56],[ 2.16981132 43.83018868] ; [ 2.83018868 57.16981132],0
p9,1,0.280008,1.167051,[28 17] ; [44 17],[30.56603774 14.43396226] ; [41.43396226 19.56603774],0
n2,1,0.283391,1.150758,[10  1] ; [15  5],[8.87096774 2.12903226] ; [16.12903226  3.87096774],0
a8,1,0.354539,0.857143,[ 5 35] ; [11 45],[ 6.66666667 33.33333333] ; [ 9.33333333 46.66666667],0
b4,1,0.357487,0.846703,[26 20] ; [29 32],[23.64485981 22.35514019] ; [31.35514019 29.64485981],0
v4,1,0.369103,0.806682,[43  3] ; [53  7],[41.66037736  4.33962264] ; [54.33962264  5.66037736],0
a6,1,0.398985,0.711382,[27 19] ; [40 20],[29.0754717 16.9245283] ; [37.9245283 22.0754717],0
s4,1,0.430962,0.620229,[12 34] ; [12 49],[10.31775701 35.68224299] ; [13.68224299 47.31775701],0
v2,1,0.440949,0.593812,[19 25] ; [30 29],[20.93203883 23.06796117] ; [28.06796117 30.93203883],0
a7,1,0.461289,0.542764,[33 13] ; [39 21],[31.24528302 14.75471698] ; [40.75471698 19.24528302],0
a5,1,0.497709,0.459819,[33 13] ; [40 21],[31.38317757 14.61682243] ; [41.61682243 19.38317757],0
s8,1,0.542439,0.371038,[15 31] ; [23 37],[16.49056604 29.50943396] ; [21.50943396 38.49056604],0
p10,1,0.582844,0.30166,[30 16] ; [36 24],[28.64150943 17.35849057] ; [37.35849057 22.64150943],0
n6,1,0.601567,0.272639,[35 10] ; [44 16],[33.85714286 11.14285714] ; [45.14285714 14.85714286],0
u2,1,0.640458,0.218144,[ 8 11] ; [8 8],[ 8.68571429 10.31428571] ; [7.31428571 8.68571429],0
p1,1,0.700181,0.148284,[ 3 42] ; [ 3 58],[ 2.54716981 42.45283019] ; [ 3.45283019 57.54716981],0
d5,1,0.709231,0.139046,[35 11] ; [43 16],[34.17142857 11.82857143] ; [43.82857143 15.17142857],0
d4,1,0.709231,0.139046,[35 11] ; [43 16],[34.17142857 11.82857143] ; [43.82857143 15.17142857],0
b5,1,0.731003,0.118192,[31 15] ; [43 18],[31.81308411 14.18691589] ; [42.18691589 18.81308411],0
n5,1,0.744825,0.105931,[29 17] ; [39 20],[29.79047619 16.20952381] ; [38.20952381 20.79047619],0
n4,1,0.74922,0.102188,[31 15] ; [38 21],[30.22857143 15.77142857] ; [38.77142857 20.22857143],0
a4,1,0.759626,0.093619,[19 27] ; [27 34],[19.77570093 26.22429907] ; [26.22429907 34.77570093],0
s6,1,0.773083,0.083142,[31 13] ; [40 19],[30.33009709 13.66990291] ; [40.66990291 18.33009709],0
v1,1,0.784036,0.075111,[21 25] ; [29 31],[21.69811321 24.30188679] ; [28.30188679 31.69811321],0
s3,1,0.795799,0.066971,[26 20] ; [36 25],[26.65420561 19.34579439] ; [35.34579439 25.65420561],0
