Feature,DoF,P Value,Chi Square,Is Significant
n6,1,0.000461,12.268742,1
n1,1,0.001736,9.809299,0
p9,1,0.001844,9.698445,0
a7,1,0.002507,9.13541,0
p3,1,0.00287,8.888536,0
p7,1,0.015116,5.902921,0
a1,1,0.017178,5.678131,0
r2,1,0.023575,5.1256,0
p6,1,0.026137,4.946947,0
a4,1,0.034776,4.456147,0
d3,1,0.059198,3.559723,0
a5,1,0.076509,3.13754,0
r3,1,0.086043,2.946896,0
p2,1,0.096347,2.764987,0
a3,1,0.103159,2.656017,0
p5,1,0.111359,2.534824,0
b5,1,0.116874,2.458716,0
d5,1,0.136571,2.216177,0
r4,1,0.145253,2.121411,0
a6,1,0.146403,2.109334,0
p8,1,0.147272,2.100286,0
n5,1,0.16223,1.953315,0
v4,1,0.17051,1.878453,0
n4,1,0.171589,1.869009,0
p4,1,0.191591,1.705338,0
d2,1,0.203597,1.616383,0
p12,1,0.206859,1.593274,0
a2,1,0.212095,1.557068,0
s8,1,0.22774,1.454919,0
u3,1,0.237553,1.395057,0
v2,1,0.245365,1.349506,0
s6,1,0.261315,1.261775,0
p10,1,0.295907,1.092548,0
u2,1,0.357179,0.847788,0
s4,1,0.383583,0.759186,0
s3,1,0.442299,0.59031,0
s5,1,0.490724,0.474937,0
b4,1,0.521423,0.411077,0
b3,1,0.526492,0.401158,0
b2,1,0.526492,0.401158,0
p1,1,0.588649,0.292459,0
n3,1,0.636343,0.223557,0
s1,1,0.640787,0.217715,0
d1,1,0.662836,0.190097,0
r1,1,0.705431,0.142884,0
v3,1,0.713975,0.134338,0
a8,1,0.772953,0.08324,0
d4,1,0.820091,0.051723,0
n2,1,0.833175,0.044366,0
s2,1,0.839899,0.040813,0
v1,1,0.850224,0.035658,0
u1,1,0.858241,0.031903,0
s7,1,0.951281,0.003733,0
