Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.201352,1.63254,[ 2 13] ; [1 1],[ 2.64705882 12.35294118] ; [0.35294118 1.64705882],0
p4,1,0.347465,0.882692,[12  3] ; [1 1],[11.47058824  3.52941176] ; [1.52941176 0.47058824],0
a3,1,0.496329,0.462778,[11  4] ; [1 1],[10.58823529  4.41176471] ; [1.41176471 0.58823529],0
r1,1,0.496329,0.462778,[11  4] ; [1 1],[10.58823529  4.41176471] ; [1.41176471 0.58823529],0
p3,1,0.496329,0.462778,[11  4] ; [1 1],[10.58823529  4.41176471] ; [1.41176471 0.58823529],0
p7,1,0.496329,0.462778,[11  4] ; [1 1],[10.58823529  4.41176471] ; [1.41176471 0.58823529],0
b5,1,0.64315,0.214646,[ 5 10] ; [1 1],[5.29411765 9.70588235] ; [0.70588235 1.29411765],0
p8,1,0.64315,0.214646,[10  5] ; [1 1],[9.70588235 5.29411765] ; [1.29411765 0.70588235],0
n1,1,0.709388,0.138889,[1 2] ; [1 1],[1.2 1.8] ; [0.8 1.2],0
n3,1,0.709388,0.138889,[2 1] ; [1 1],[1.8 1.2] ; [1.2 0.8],0
a4,1,0.787221,0.072857,[6 9] ; [1 1],[6.17647059 8.82352941] ; [0.82352941 1.17647059],0
s7,1,0.787221,0.072857,[6 9] ; [1 1],[6.17647059 8.82352941] ; [0.82352941 1.17647059],0
s8,1,0.787221,0.072857,[6 9] ; [1 1],[6.17647059 8.82352941] ; [0.82352941 1.17647059],0
