Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,140.848093,1
n5,1,0.0,39.591934,1
p8,1,0.0,37.90987,1
p2,1,0.0,36.173788,1
r4,1,0.0,33.515287,1
r3,1,0.0,30.429222,1
p7,1,0.0,26.781252,1
n6,1,0.0,25.833818,1
p4,1,0.0,25.349986,1
s8,1,1e-06,23.507133,1
a3,1,4e-06,21.16034,1
a5,1,7e-06,20.280557,1
s7,1,4e-05,16.860504,1
p3,1,4.1e-05,16.802811,1
n4,1,0.000118,14.832104,1
v4,1,0.000134,14.584571,1
s3,1,0.000137,14.539229,1
r1,1,0.000147,14.408158,1
s2,1,0.000174,14.095288,1
v1,1,0.000407,12.501426,1
d1,1,0.000834,11.163137,1
v2,1,0.00147,10.1153,0
r2,1,0.00169,9.85859,0
p6,1,0.001749,9.795524,0
a6,1,0.001881,9.662265,0
s6,1,0.001892,9.651863,0
p5,1,0.003862,8.34772,0
d4,1,0.004254,8.172113,0
b5,1,0.008404,6.945338,0
a7,1,0.008446,6.93633,0
u2,1,0.011057,6.45614,0
d5,1,0.012404,6.252128,0
s5,1,0.013732,6.072237,0
p12,1,0.01872,5.52745,0
u1,1,0.024682,5.046062,0
v3,1,0.030192,4.698353,0
d3,1,0.038604,4.278226,0
a4,1,0.072663,3.221815,0
s1,1,0.081378,3.037165,0
d2,1,0.086552,2.937354,0
a2,1,0.094245,2.80032,0
n2,1,0.187818,1.734651,0
n3,1,0.233195,1.42127,0
b3,1,0.274187,1.195677,0
b2,1,0.274187,1.195677,0
n1,1,0.4041,0.696093,0
a1,1,0.507372,0.439484,0
p1,1,0.526084,0.401951,0
u3,1,0.630308,0.231644,0
b4,1,0.630537,0.231334,0
a8,1,0.760703,0.092755,0
s4,1,0.805269,0.060779,0
