Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.007178,7.227846,[12 22] ; [9 2],[15.86666667 18.13333333] ; [5.13333333 5.86666667],0
p7,1,0.012675,6.21386,[14 22] ; [9 2],[17.61702128 18.38297872] ; [5.38297872 5.61702128],0
b5,1,0.019729,5.43573,[15 21] ; [9 2],[18.38297872 17.61702128] ; [5.61702128 5.38297872],0
p4,1,0.019729,5.43573,[15 21] ; [9 2],[18.38297872 17.61702128] ; [5.61702128 5.38297872],0
p2,1,0.032702,4.561299,[20 16] ; [10  1],[22.9787234 13.0212766] ; [7.0212766 3.9787234],0
a6,1,0.049016,3.874803,[14 22] ; [8 3],[16.85106383 19.14893617] ; [5.14893617 5.85106383],0
p8,1,0.056234,3.645104,[11 24] ; [7 4],[13.69565217 21.30434783] ; [4.30434783 6.69565217],0
d5,1,0.061763,3.489394,[18 18] ; [9 2],[20.68085106 15.31914894] ; [6.31914894 4.68085106],0
v1,1,0.0658,3.384801,[ 9 27] ; [6 5],[11.4893617 24.5106383] ; [3.5106383 7.4893617],0
u1,1,0.06738,3.345711,[ 1 35] ; [2 9],[ 2.29787234 33.70212766] ; [ 0.70212766 10.29787234],0
a8,1,0.079338,3.078409,[ 4 28] ; [4 7],[ 5.95348837 26.04651163] ; [2.04651163 8.95348837],0
s8,1,0.083369,2.997974,[ 7 29] ; [5 6],[ 9.19148936 26.80851064] ; [2.80851064 8.19148936],0
r1,1,0.101066,2.68864,[10 26] ; [6 5],[12.25531915 23.74468085] ; [3.74468085 7.25531915],0
p3,1,0.101066,2.68864,[10 26] ; [6 5],[12.25531915 23.74468085] ; [3.74468085 7.25531915],0
p11,1,0.115691,2.474702,[24 12] ; [10  1],[26.04255319  9.95744681] ; [7.95744681 3.04255319],0
r4,1,0.131664,2.272773,[ 8 28] ; [5 6],[ 9.95744681 26.04255319] ; [3.04255319 7.95744681],0
a7,1,0.148492,2.087672,[14 22] ; [7 4],[16.08510638 19.91489362] ; [4.91489362 6.08510638],0
u2,1,0.193472,1.69098,[8 9] ; [4 1],[9.27272727 7.72727273] ; [2.72727273 2.27272727],0
p10,1,0.220055,1.504011,[21 13] ; [9 2],[22.66666667 11.33333333] ; [7.33333333 3.66666667],0
s5,1,0.30127,1.068562,[ 5 31] ; [3 8],[ 6.12765957 29.87234043] ; [1.87234043 9.12765957],0
b3,1,0.332922,0.9375,[ 7 17] ; [3 3],[ 8. 16.] ; [2. 4.],0
b2,1,0.332922,0.9375,[ 7 17] ; [3 3],[ 8. 16.] ; [2. 4.],0
v3,1,0.34651,0.886195,[ 8 28] ; [4 7],[ 9.19148936 26.80851064] ; [2.80851064 8.19148936],0
n2,1,0.347756,0.881629,[10  6] ; [1 2],[9.26315789 6.73684211] ; [1.73684211 1.26315789],0
s7,1,0.359397,0.84,[ 8 24] ; [4 6],[ 9.14285714 22.85714286] ; [2.85714286 7.14285714],0
s2,1,0.373541,0.791851,[ 8 27] ; [4 7],[ 9.13043478 25.86956522] ; [2.86956522 8.13043478],0
s6,1,0.452095,0.565393,[15 21] ; [6 5],[16.08510638 19.91489362] ; [4.91489362 6.08510638],0
n6,1,0.493828,0.468174,[26  9] ; [7 4],[25.10869565  9.89130435] ; [7.89130435 3.10869565],0
p9,1,0.546494,0.363636,[24  9] ; [9 2],[24.75  8.25] ; [8.25 2.75],0
a4,1,0.585786,0.296974,[10 26] ; [4 7],[10.72340426 25.27659574] ; [3.27659574 7.72340426],0
n3,1,0.595732,0.281481,[8 8] ; [1 2],[7.57894737 8.42105263] ; [1.42105263 1.57894737],0
s3,1,0.624186,0.240028,[10 25] ; [4 7],[10.65217391 24.34782609] ; [3.34782609 7.65217391],0
v4,1,0.635207,0.225065,[20 16] ; [7 4],[20.68085106 15.31914894] ; [6.31914894 4.68085106],0
s4,1,0.640192,0.218492,[ 9 27] ; [2 9],[ 8.42553191 27.57446809] ; [2.57446809 8.42553191],0
r3,1,0.665161,0.187315,[23 12] ; [8 3],[23.58695652 11.41304348] ; [7.41304348 3.58695652],0
a2,1,0.674632,0.176232,[ 2 34] ; [ 1 10],[ 2.29787234 33.70212766] ; [ 0.70212766 10.29787234],0
u3,1,0.677856,0.172549,[ 5 12] ; [1 4],[ 4.63636364 12.36363636] ; [1.36363636 3.63636364],0
d3,1,0.69776,0.150813,[14 22] ; [5 6],[14.55319149 21.44680851] ; [4.44680851 6.55319149],0
d4,1,0.753776,0.098385,[21 15] ; [7 4],[21.44680851 14.55319149] ; [6.55319149 4.44680851],0
b4,1,0.791827,0.069664,[18 18] ; [6 5],[18.38297872 17.61702128] ; [5.61702128 5.38297872],0
n4,1,0.834944,0.043416,[25 11] ; [8 3],[25.27659574 10.72340426] ; [7.72340426 3.27659574],0
d1,1,0.879744,0.02289,[ 9 27] ; [3 8],[ 9.19148936 26.80851064] ; [2.80851064 8.19148936],0
a5,1,0.918098,0.010574,[19 17] ; [6 5],[19.14893617 16.85106383] ; [5.85106383 5.14893617],0
b1,1,0.918098,0.010574,[19 17] ; [6 5],[19.14893617 16.85106383] ; [5.85106383 5.14893617],0
p5,1,0.936794,0.006288,[ 6 29] ; [2 9],[ 6.08695652 28.91304348] ; [1.91304348 9.08695652],0
d2,1,0.987829,0.000233,[13 23] ; [4 7],[13.0212766 22.9787234] ; [3.9787234 7.0212766],0
a3,1,0.987964,0.000228,[19 16] ; [6 5],[19.02173913 15.97826087] ; [5.97826087 5.02173913],0
