Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000149,14.386777,[16 35] ; [13  2],[22.40909091 28.59090909] ; [6.59090909 8.40909091],1
s7,1,0.000766,11.322208,[ 9 36] ; [10  5],[14.25 30.75] ; [ 4.75 10.25],1
p3,1,0.001177,10.526154,[11 39] ; [10  5],[16.15384615 33.84615385] ; [ 4.84615385 10.15384615],0
s4,1,0.006082,7.525792,[ 7 44] ; [7 8],[10.81818182 40.18181818] ; [ 3.18181818 11.81818182],0
p6,1,0.006109,7.517995,[ 7 40] ; [7 7],[10.78688525 36.21311475] ; [ 3.21311475 10.78688525],0
p1,1,0.007068,7.255686,[ 2 49] ; [ 4 11],[ 4.63636364 46.36363636] ; [ 1.36363636 13.63636364],0
v1,1,0.013632,6.085229,[19 32] ; [11  4],[23.18181818 27.81818182] ; [6.81818182 8.18181818],0
s2,1,0.0304,4.686555,[15 36] ; [9 6],[18.54545455 32.45454545] ; [5.45454545 9.54545455],0
n3,1,0.035987,4.397744,[16  6] ; [2 5],[13.65517241  8.34482759] ; [4.34482759 2.65517241],0
p7,1,0.038867,4.266667,[21 28] ; [11  4],[24.5 24.5] ; [7.5 7.5],0
s3,1,0.039598,4.235039,[25 25] ; [12  3],[28.46153846 21.53846154] ; [8.53846154 6.46153846],0
r3,1,0.041498,4.155556,[34 17] ; [14  1],[37.09090909 13.90909091] ; [10.90909091  4.09090909],0
v4,1,0.042259,4.124808,[32 16] ; [14  1],[35.04761905 12.95238095] ; [10.95238095  4.04761905],0
d4,1,0.071423,3.25,[27 23] ; [12  3],[30. 20.] ; [9. 6.],0
p11,1,0.125193,2.351121,[26 25] ; [11  4],[28.59090909 22.40909091] ; [8.40909091 6.59090909],0
b4,1,0.125193,2.351121,[26 25] ; [11  4],[28.59090909 22.40909091] ; [8.40909091 6.59090909],0
p2,1,0.127443,2.323378,[25 24] ; [11  4],[27.5625 21.4375] ; [8.4375 6.5625],0
p8,1,0.128253,2.313519,[13 37] ; [7 8],[15.38461538 34.61538462] ; [ 4.61538462 10.38461538],0
a6,1,0.133941,2.246218,[21 30] ; [ 3 12],[18.54545455 32.45454545] ; [5.45454545 9.54545455],0
r4,1,0.160099,1.973286,[27 24] ; [11  4],[29.36363636 21.63636364] ; [8.63636364 6.36363636],0
d5,1,0.228661,1.449173,[25 26] ; [10  5],[27.04545455 23.95454545] ; [7.95454545 7.04545455],0
p4,1,0.252076,1.311763,[18 31] ; [8 7],[19.90625 29.09375] ; [6.09375 8.90625],0
s8,1,0.264823,1.243368,[10 41] ; [ 5 10],[11.59090909 39.40909091] ; [ 3.40909091 11.59090909],0
u2,1,0.27198,1.206734,[13  9] ; [5 1],[14.14285714  7.85714286] ; [3.85714286 2.14285714],0
b1,1,0.274495,1.194147,[35 16] ; [8 7],[33.22727273 17.77272727] ; [9.77272727 5.22727273],0
r1,1,0.283481,1.150327,[26 25] ; [10  5],[27.81818182 23.18181818] ; [8.18181818 6.81818182],0
p9,1,0.41488,0.664773,[24 26] ; [9 6],[25.38461538 24.61538462] ; [7.61538462 7.38461538],0
b3,1,0.432599,0.615836,[10 21] ; [5 6],[11.07142857 19.92857143] ; [3.92857143 7.07142857],0
b2,1,0.432599,0.615836,[10 21] ; [5 6],[11.07142857 19.92857143] ; [3.92857143 7.07142857],0
v2,1,0.503807,0.446907,[17 29] ; [7 8],[18.09836066 27.90163934] ; [5.90163934 9.09836066],0
a1,1,0.51557,0.422745,[ 4 47] ; [ 2 13],[ 4.63636364 46.36363636] ; [ 1.36363636 13.63636364],0
p10,1,0.566749,0.328153,[22 27] ; [8 7],[22.96875 26.03125] ; [7.03125 7.96875],0
n5,1,0.585679,0.297143,[24 26] ; [6 9],[23.07692308 26.92307692] ; [6.92307692 8.07692308],0
n1,1,0.589876,0.290538,[10 12] ; [4 3],[10.62068966 11.37931034] ; [3.37931034 3.62068966],0
a4,1,0.626046,0.23746,[17 34] ; [ 4 11],[16.22727273 34.77272727] ; [ 4.77272727 10.22727273],0
b5,1,0.629352,0.232941,[24 27] ; [6 9],[23.18181818 27.81818182] ; [6.81818182 8.18181818],0
d3,1,0.633835,0.226896,[17 34] ; [6 9],[17.77272727 33.22727273] ; [5.22727273 9.77272727],0
p5,1,0.665947,0.18638,[ 2 48] ; [ 1 14],[ 2.30769231 47.69230769] ; [ 0.69230769 14.30769231],0
a5,1,0.768968,0.086275,[26 25] ; [7 8],[25.5 25.5] ; [7.5 7.5],0
d2,1,0.808698,0.058615,[22 29] ; [7 8],[22.40909091 28.59090909] ; [6.59090909 8.40909091],0
a3,1,0.828899,0.046705,[29 22] ; [9 6],[29.36363636 21.63636364] ; [8.63636364 6.36363636],0
r2,1,0.840889,0.040303,[38 11] ; [12  3],[38.28125 10.71875] ; [11.71875  3.28125],0
u3,1,0.84313,0.039161,[10 12] ; [3 3],[10.21428571 11.78571429] ; [2.78571429 3.21428571],0
v3,1,0.877369,0.02381,[11 36] ; [ 3 11],[10.78688525 36.21311475] ; [ 3.21311475 10.78688525],0
n4,1,0.914588,0.011503,[28 23] ; [8 7],[27.81818182 23.18181818] ; [8.18181818 6.81818182],0
d1,1,1.0,0.0,[17 34] ; [ 5 10],[17. 34.] ; [ 5. 10.],0
