Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.005169,7.819264,[ 1 10] ; [9 5],[4.4 6.6] ; [5.6 8.4],0
d4,1,0.010718,6.511544,[4 7] ; [12  2],[7.04 3.96] ; [8.96 5.04],0
v2,1,0.018678,5.531429,[1 9] ; [8 6],[3.75 6.25] ; [5.25 8.75],0
u3,1,0.098943,2.7225,[1 3] ; [4 1],[2.22222222 1.77777778] ; [2.77777778 2.22222222],0
n3,1,0.118991,2.430556,[4 2] ; [2 6],[2.57142857 3.42857143] ; [3.42857143 4.57142857],0
p5,1,0.12182,2.393769,[ 1 10] ; [5 9],[2.64 8.36] ; [ 3.36 10.64],0
p1,1,0.172946,1.85722,[3 8] ; [ 1 13],[1.76 9.24] ; [ 2.24 11.76],0
p10,1,0.172946,1.85722,[8 3] ; [13  1],[9.24 1.76] ; [11.76  2.24],0
a5,1,0.188206,1.731602,[5 6] ; [10  4],[6.6 4.4] ; [8.4 5.6],0
d3,1,0.201134,1.63412,[6 5] ; [11  3],[7.48 3.52] ; [9.52 4.48],0
b2,1,0.211088,1.563946,[3 4] ; [ 2 10],[1.84210526 5.15789474] ; [3.15789474 8.84210526],0
b3,1,0.211088,1.563946,[3 4] ; [ 2 10],[1.84210526 5.15789474] ; [3.15789474 8.84210526],0
p7,1,0.224839,1.473214,[5 5] ; [9 3],[6.36363636 3.63636364] ; [7.63636364 4.36363636],0
p3,1,0.301941,1.065601,[4 7] ; [8 6],[5.28 5.72] ; [6.72 7.28],0
p11,1,0.382677,0.762085,[6 5] ; [10  4],[7.04 3.96] ; [8.96 5.04],0
v4,1,0.399164,0.710842,[9 2] ; [13  1],[9.68 1.32] ; [12.32  1.68],0
n5,1,0.40905,0.681561,[7 4] ; [11  3],[7.92 3.08] ; [10.08  3.92],0
p4,1,0.475512,0.509138,[7 4] ; [10  3],[7.79166667 3.20833333] ; [9.20833333 3.79166667],0
s5,1,0.545991,0.364548,[2 9] ; [ 4 10],[2.64 8.36] ; [ 3.36 10.64],0
v3,1,0.558185,0.342857,[4 6] ; [ 4 10],[3.33333333 6.66666667] ; [4.66666667 9.33333333],0
b1,1,0.561471,0.337163,[6 5] ; [6 8],[5.28 5.72] ; [6.72 7.28],0
v1,1,0.561471,0.337163,[6 5] ; [6 8],[5.28 5.72] ; [6.72 7.28],0
s2,1,0.621685,0.243506,[5 6] ; [5 9],[4.4 6.6] ; [5.6 8.4],0
n4,1,0.621685,0.243506,[6 5] ; [9 5],[6.6 4.4] ; [8.4 5.6],0
u2,1,0.635256,0.225,[3 1] ; [3 2],[2.66666667 1.33333333] ; [3.33333333 1.66666667],0
s3,1,0.665362,0.187075,[3 5] ; [ 4 10],[2.54545455 5.45454545] ; [4.45454545 9.54545455],0
s8,1,0.67844,0.171887,[4 7] ; [ 4 10],[3.52 7.48] ; [4.48 9.52],0
p12,1,0.691545,0.157418,[ 1 10] ; [ 2 12],[1.32 9.68] ; [ 1.68 12.32],0
s7,1,0.729165,0.11988,[5 6] ; [5 8],[4.58333333 6.41666667] ; [5.41666667 7.58333333],0
p9,1,0.734139,0.115345,[8 3] ; [11  3],[8.36 2.64] ; [10.64  3.36],0
b5,1,0.742174,0.108225,[7 4] ; [8 6],[6.6 4.4] ; [8.4 5.6],0
p6,1,0.742174,0.108225,[4 7] ; [6 8],[4.4 6.6] ; [5.6 8.4],0
n6,1,0.768589,0.086566,[9 2] ; [10  3],[8.70833333 2.29166667] ; [10.29166667  2.70833333],0
a3,1,0.769698,0.085714,[7 3] ; [9 5],[6.66666667 3.33333333] ; [9.33333333 4.66666667],0
s1,1,0.791959,0.069573,[2 9] ; [ 2 12],[1.76 9.24] ; [ 2.24 11.76],0
a6,1,0.821348,0.050991,[5 6] ; [7 7],[5.28 5.72] ; [6.72 7.28],0
s4,1,0.840342,0.040584,[2 9] ; [ 3 11],[2.2 8.8] ; [ 2.8 11.2],0
r2,1,0.854632,0.033566,[9 2] ; [11  2],[9.16666667 1.83333333] ; [10.83333333  2.16666667],0
n2,1,0.872081,0.025926,[4 2] ; [5 3],[3.85714286 2.14285714] ; [5.14285714 2.85714286],0
r4,1,0.896669,0.016866,[5 6] ; [6 8],[4.84 6.16] ; [6.16 7.84],0
s6,1,0.896669,0.016866,[5 6] ; [6 8],[4.84 6.16] ; [6.16 7.84],0
r1,1,0.896669,0.016866,[6 5] ; [8 6],[6.16 4.84] ; [7.84 6.16],0
b4,1,0.94277,0.005154,[8 3] ; [10  4],[7.92 3.08] ; [10.08  3.92],0
a7,1,0.973215,0.001127,[7 4] ; [9 5],[7.04 3.96] ; [8.96 5.04],0
p2,1,0.973215,0.001127,[7 4] ; [9 5],[7.04 3.96] ; [8.96 5.04],0
n1,1,1.0,0.0,[3 3] ; [4 4],[3. 3.] ; [4. 4.],0
